x,y
3.312500000000000000e+00,1.119789313374343204e-01
3.328125000000000000e+00,1.099718228612216742e-01
3.343750000000000000e+00,1.074149709569579142e-01
3.359375000000000000e+00,1.049656218317790435e-01
3.375000000000000000e+00,1.025186278897443487e-01
3.390625000000000000e+00,9.821592564538302039e-02
3.406250000000000000e+00,9.198636937218085396e-02
3.421875000000000000e+00,8.465279836623530729e-02
3.437500000000000000e+00,7.573287087328442468e-02
3.453125000000000000e+00,6.646393559536299678e-02
3.468750000000000000e+00,5.692598670704577396e-02
3.484375000000000000e+00,4.609298368686585989e-02
3.500000000000000000e+00,3.423011784110849276e-02
3.515625000000000000e+00,2.500195071055942228e-02
3.531250000000000000e+00,1.865256220795256242e-02
3.546875000000000000e+00,1.364237478482526605e-02
3.562500000000000000e+00,1.099309538574733992e-02
3.578125000000000000e+00,8.340130563593842888e-03
3.593750000000000000e+00,5.601816081419981781e-03
3.609375000000000000e+00,4.877701968676626670e-03
3.625000000000000000e+00,5.720495656622430827e-03
3.640625000000000000e+00,5.861857421685249918e-03
3.656250000000000000e+00,5.398859524509766993e-03
3.671875000000000000e+00,5.161273985261932880e-03
3.687500000000000000e+00,4.632495127884904418e-03
3.703125000000000000e+00,5.758352070542324154e-03
3.718750000000000000e+00,8.681906390329539175e-03
3.734375000000000000e+00,1.203931399129377910e-02
3.750000000000000000e+00,1.629428439360046735e-02
3.765625000000000000e+00,1.864603366454040817e-02
3.781250000000000000e+00,1.869444325574942320e-02
3.796875000000000000e+00,1.811254229825362549e-02
3.812500000000000000e+00,1.607938873428396004e-02
3.828125000000000000e+00,1.391914815388780972e-02
3.843750000000000000e+00,1.175118164064711118e-02
3.859375000000000000e+00,8.180715640128387658e-03
3.875000000000000000e+00,3.466236396530761928e-03
3.890625000000000000e+00,1.491977693583503581e-04
3.906250000000000000e+00,-1.747453138044437800e-03
3.921875000000000000e+00,-3.290411182863384621e-03
3.937500000000000000e+00,-3.851018799501316169e-03
3.953125000000000000e+00,-5.290819212750788765e-03
3.968750000000000000e+00,-7.741283174577797375e-03
3.984375000000000000e+00,-9.761044879797495244e-03
4.000000000000000000e+00,-1.177040735882076659e-02
4.015625000000000000e+00,-1.354313631108066546e-02
4.031250000000000000e+00,-1.489706298440063997e-02
4.046875000000000000e+00,-1.623932869102592477e-02
4.062500000000000000e+00,-1.746376623867153255e-02
4.078125000000000000e+00,-1.835892513250093547e-02
4.093750000000000000e+00,-1.894840902373075286e-02
4.109375000000000000e+00,-1.923312824033808141e-02
4.125000000000000000e+00,-1.916239307529901681e-02
4.140625000000000000e+00,-1.943353713674953256e-02
4.156250000000000000e+00,-2.009076932920783598e-02
