x,y
0.000000000000000000e+00,-1.059740178506903170e-02
1.000000000000000000e+00,3.288301166688519656e-02
2.000000000000000000e+00,3.084138183556076399e-02
3.000000000000000000e+00,-1.870348117190930859e-01
4.000000000000000000e+00,-2.798376941685985428e-02
5.000000000000000000e+00,6.308807679298589211e-01
6.000000000000000000e+00,7.148465705529156722e-01
7.000000000000000000e+00,2.303778133088965063e-01
