x,y
0.000000000000000000e+00,-2.037176949803226264e-02
1.000000000000000000e+00,5.835230872798404661e-02
2.000000000000000000e+00,1.649099225048702641e-02
3.000000000000000000e+00,-2.017521137966076794e-01
4.000000000000000000e+00,-1.216699040162172105e-02
5.000000000000000000e+00,6.129003914769828310e-01
6.000000000000000000e+00,7.231545488357145057e-01
7.000000000000000000e+00,2.376061947781883954e-01
