x,y
4.281250000000000000e+00,-4.780539321605017933e-01
4.296875000000000000e+00,-4.494268605877461131e-01
4.312500000000000000e+00,-4.319252474308303835e-01
4.328125000000000000e+00,-4.116782593969473547e-01
4.343750000000000000e+00,-3.874108331696576868e-01
4.359375000000000000e+00,-3.733517522768000640e-01
4.375000000000000000e+00,-3.667231650208559457e-01
4.390625000000000000e+00,-3.421204410428715370e-01
4.406250000000000000e+00,-2.992802143499986300e-01
4.421875000000000000e+00,-2.486690075153348278e-01
4.437500000000000000e+00,-1.839541873925194526e-01
4.453125000000000000e+00,-1.237216308597032105e-01
4.468750000000000000e+00,-6.919890930027944309e-02
4.484375000000000000e+00,-5.899193066882366457e-03
4.500000000000000000e+00,6.204213169814213474e-02
4.515625000000000000e+00,1.155068455641095337e-01
4.531250000000000000e+00,1.541790328202812255e-01
4.546875000000000000e+00,1.840842665941906930e-01
4.562500000000000000e+00,2.001052010056806330e-01
4.578125000000000000e+00,2.167096237786314550e-01
4.593750000000000000e+00,2.341451944709645461e-01
4.609375000000000000e+00,2.406021402296374401e-01
4.625000000000000000e+00,2.388323343601748139e-01
4.640625000000000000e+00,2.373436359639958804e-01
4.656250000000000000e+00,2.352772262850281182e-01
4.671875000000000000e+00,2.301821924792162299e-01
4.687500000000000000e+00,2.238314898051913526e-01
4.703125000000000000e+00,2.076915059503330330e-01
4.718750000000000000e+00,1.811674745244475360e-01
4.734375000000000000e+00,1.497648379640176552e-01
4.750000000000000000e+00,1.113969334517617288e-01
4.765625000000000000e+00,8.451786842787717413e-02
4.781250000000000000e+00,7.135527247505224491e-02
4.796875000000000000e+00,6.156642320487966391e-02
4.812500000000000000e+00,6.044195474251829597e-02
4.828125000000000000e+00,5.843070725377568636e-02
4.843750000000000000e+00,5.476589121720635417e-02
4.859375000000000000e+00,5.890790050882366985e-02
4.875000000000000000e+00,6.895520279225207660e-02
4.890625000000000000e+00,6.952815787160955552e-02
4.906250000000000000e+00,6.057980538819652400e-02
4.921875000000000000e+00,4.831558115121316332e-02
4.937500000000000000e+00,2.894235610222793340e-02
4.953125000000000000e+00,1.397820482897317758e-02
4.968750000000000000e+00,4.185278855910919138e-03
4.984375000000000000e+00,-9.282194230315541500e-03
5.000000000000000000e+00,-2.384099533628333475e-02
5.015625000000000000e+00,-3.508157831483978140e-02
5.031250000000000000e+00,-4.352502977148119123e-02
5.046875000000000000e+00,-4.938670277366952882e-02
5.062500000000000000e+00,-5.162921259558521381e-02
5.078125000000000000e+00,-5.489422674345256076e-02
5.093750000000000000e+00,-5.915229150528186763e-02
