x,a,b,c,d,e
-1.649999976158142090e+00,8.167694702148437500e+02,2.551244201660156250e+02,8.705944061279296875e+01,2.846796798706054688e+01,1.271665191650390625e+01
-1.641729354858398438e+00,7.962359619140625000e+02,2.488076782226562500e+02,8.500662231445312500e+01,2.791304969787597656e+01,1.257288360595703125e+01
-1.633458614349365234e+00,7.759651489257812500e+02,2.425717315673828125e+02,8.298005676269531250e+01,2.736522102355957031e+01,1.243086051940917969e+01
-1.625187993049621582e+00,7.559575195312500000e+02,2.364167480468750000e+02,8.097980499267578125e+01,2.682449722290039062e+01,1.229058265686035156e+01
-1.616917252540588379e+00,7.362125244140625000e+02,2.303425903320312500e+02,7.900582122802734375e+01,2.629086685180664062e+01,1.215204429626464844e+01
-1.608646631240844727e+00,7.167308349609375000e+02,2.243494110107421875e+02,7.705814361572265625e+01,2.576433944702148438e+01,1.201524543762207031e+01
-1.600375890731811523e+00,6.975117797851562500e+02,2.184370269775390625e+02,7.513673400878906250e+01,2.524490356445312500e+01,1.188018035888671875e+01
-1.592105269432067871e+00,6.785559082031250000e+02,2.126056060791015625e+02,7.324163055419921875e+01,2.473257064819335938e+01,1.174684906005859375e+01
-1.583834528923034668e+00,6.598627319335937500e+02,2.068549957275390625e+02,7.137277984619140625e+01,2.422732925415039062e+01,1.161524581909179688e+01
-1.575563907623291016e+00,6.414328002929687500e+02,2.011853790283203125e+02,6.953026580810546875e+01,2.372919082641601562e+01,1.148537063598632812e+01
-1.567293167114257812e+00,6.232655029296875000e+02,1.955965423583984375e+02,6.771399688720703125e+01,2.323814010620117188e+01,1.135721397399902344e+01
-1.559022545814514160e+00,6.053614501953125000e+02,1.900886840820312500e+02,6.592404174804687500e+01,2.275419044494628906e+01,1.123077869415283203e+01
-1.550751805305480957e+00,5.877200927734375000e+02,1.846616516113281250e+02,6.416036224365234375e+01,2.227733230590820312e+01,1.110605621337890625e+01
-1.542481184005737305e+00,5.703419189453125000e+02,1.793155822753906250e+02,6.242298126220703125e+01,2.180757141113281250e+01,1.098304557800292969e+01
-1.534210562705993652e+00,5.532266845703125000e+02,1.740503997802734375e+02,6.071189498901367188e+01,2.134490394592285156e+01,1.086174106597900391e+01
-1.525939822196960449e+00,5.363741455078125000e+02,1.688660278320312500e+02,5.902706527709960938e+01,2.088932418823242188e+01,1.074213695526123047e+01
-1.517669200897216797e+00,5.197847900390625000e+02,1.637626342773437500e+02,5.736855316162109375e+01,2.044084167480468750e+01,1.062423133850097656e+01
-1.509398460388183594e+00,5.034581604003906250e+02,1.587400360107421875e+02,5.573630142211914062e+01,1.999944305419921875e+01,1.050801563262939453e+01
-1.501127839088439941e+00,4.873947143554687500e+02,1.537984161376953125e+02,5.413035964965820312e+01,1.956513977050781250e+01,1.039348793029785156e+01
-1.492857098579406738e+00,4.715939636230468750e+02,1.489376068115234375e+02,5.255068588256835938e+01,1.913792037963867188e+01,1.028064060211181641e+01
-1.484586477279663086e+00,4.560563964843750000e+02,1.441577606201171875e+02,5.099731826782226562e+01,1.871779632568359375e+01,1.016946983337402344e+01
-1.476315736770629883e+00,4.407815246582031250e+02,1.394587402343750000e+02,4.947021484375000000e+01,1.830475234985351562e+01,1.005996704101562500e+01
-1.468045115470886230e+00,4.257698364257812500e+02,1.348406677246093750e+02,4.796942520141601562e+01,1.789879798889160156e+01,9.952128410339355469e+00
-1.459774374961853027e+00,4.110208740234375000e+02,1.303034362792968750e+02,4.649489593505859375e+01,1.749992370605468750e+01,9.845944404602050781e+00
-1.451503753662109375e+00,3.965350646972656250e+02,1.258471450805664062e+02,4.504667663574218750e+01,1.710813903808593750e+01,9.741411209106445312e+00
-1.443233013153076172e+00,3.823120422363281250e+02,1.214716873168945312e+02,4.362472915649414062e+01,1.672342872619628906e+01,9.638518333435058594e+00
-1.434962391853332520e+00,3.683521118164062500e+02,1.171771774291992188e+02,4.222908020019531250e+01,1.634580230712890625e+01,9.537261009216308594e+00
-1.426691770553588867e+00,3.546551513671875000e+02,1.129635620117187500e+02,4.085972595214843750e+01,1.597525691986083984e+01,9.437629699707031250e+00
-1.418421030044555664e+00,3.412209167480468750e+02,1.088307723999023438e+02,3.951663208007812500e+01,1.561178016662597656e+01,9.339612960815429688e+00
-1.410150408744812012e+00,3.280498046875000000e+02,1.047789306640625000e+02,3.819984436035156250e+01,1.525538253784179688e+01,9.243205070495605469e+00
-1.401879668235778809e+00,3.151415100097656250e+02,1.008079299926757812e+02,3.690932846069335938e+01,1.490605258941650391e+01,9.148395538330078125e+00
-1.393609046936035156e+00,3.024963073730468750e+02,9.691787719726562500e+01,3.564511871337890625e+01,1.456379699707031250e+01,9.055173873901367188e+00
-1.385338306427001953e+00,2.901138916015625000e+02,9.310865020751953125e+01,3.440717315673828125e+01,1.422860336303710938e+01,8.963528633117675781e+00
-1.377067685127258301e+00,2.779945678710937500e+02,8.938037109375000000e+01,3.319553375244140625e+01,1.390047740936279297e+01,8.873450279235839844e+00
-1.368796944618225098e+00,2.661380310058593750e+02,8.573292541503906250e+01,3.201016235351562500e+01,1.357940864562988281e+01,8.784926414489746094e+00
-1.360526323318481445e+00,2.545445861816406250e+02,8.216641998291015625e+01,3.085109329223632812e+01,1.326540184020996094e+01,8.697944641113281250e+00
-1.352255582809448242e+00,2.432139587402343750e+02,7.868076324462890625e+01,2.971829605102539062e+01,1.295844459533691406e+01,8.612490653991699219e+00
-1.343984961509704590e+00,2.321464233398437500e+02,7.527604675292968750e+01,2.861179924011230469e+01,1.265854072570800781e+01,8.528551101684570312e+00
-1.335714221000671387e+00,2.213416748046875000e+02,7.195217132568359375e+01,2.753157234191894531e+01,1.236567974090576172e+01,8.446111679077148438e+00
-1.327443599700927734e+00,2.108000335693359375e+02,6.870922088623046875e+01,2.647764396667480469e+01,1.207986354827880859e+01,8.365158081054687500e+00
-1.319172978401184082e+00,2.005213317871093750e+02,6.554717254638671875e+01,2.545000457763671875e+01,1.180108356475830078e+01,8.285674095153808594e+00
-1.310902237892150879e+00,1.905054321289062500e+02,6.246596145629882812e+01,2.444863128662109375e+01,1.152933025360107422e+01,8.207639694213867188e+00
-1.302631616592407227e+00,1.807526092529296875e+02,5.946569061279296875e+01,2.347355651855468750e+01,1.126460456848144531e+01,8.131040573120117188e+00
-1.294360876083374023e+00,1.712625885009765625e+02,5.654626083374023438e+01,2.252475357055664062e+01,1.100689315795898438e+01,8.055854797363281250e+00
-1.286090254783630371e+00,1.620356597900390625e+02,5.370776367187500000e+01,2.160224723815917969e+01,1.075619697570800781e+01,7.982065200805664062e+00
-1.277819514274597168e+00,1.530715637207031250e+02,5.095012664794921875e+01,2.070601081848144531e+01,1.051249885559082031e+01,7.909648895263671875e+00
-1.269548892974853516e+00,1.443705139160156250e+02,4.827341079711914062e+01,1.983606719970703125e+01,1.027579879760742188e+01,7.838585853576660156e+00
-1.261278152465820312e+00,1.359322814941406250e+02,4.567754364013671875e+01,1.899239158630371094e+01,1.004607963562011719e+01,7.768851757049560547e+00
-1.253007531166076660e+00,1.277571411132812500e+02,4.316260528564453125e+01,1.817501068115234375e+01,9.823336601257324219e+00,7.700423240661621094e+00
-1.244736790657043457e+00,1.198448181152343750e+02,4.072852325439453125e+01,1.738389587402343750e+01,9.607553482055664062e+00,7.633273601531982422e+00
-1.236466169357299805e+00,1.121955490112304688e+02,3.837536239624023438e+01,1.661906814575195312e+01,9.398722648620605469e+00,7.567378044128417969e+00
-1.228195428848266602e+00,1.048091201782226562e+02,3.610306167602539062e+01,1.588050842285156250e+01,9.196824073791503906e+00,7.502708435058593750e+00
-1.219924807548522949e+00,9.768573760986328125e+01,3.391167831420898438e+01,1.516823196411132812e+01,9.001848220825195312e+00,7.439234733581542969e+00
-1.211654186248779297e+00,9.082530212402343750e+01,3.180118751525878906e+01,1.448222732543945312e+01,8.813775062561035156e+00,7.376927375793457031e+00
-1.203383445739746094e+00,8.422771453857421875e+01,2.977155113220214844e+01,1.382248115539550781e+01,8.632582664489746094e+00,7.315752506256103516e+00
-1.195112824440002441e+00,7.789315795898437500e+01,2.782283401489257812e+01,1.318900871276855469e+01,8.458253860473632812e+00,7.255679607391357422e+00
-1.186842083930969238e+00,7.182146453857421875e+01,2.595497894287109375e+01,1.258178997039794922e+01,8.290761947631835938e+00,7.196672439575195312e+00
-1.178571462631225586e+00,6.601279449462890625e+01,2.416803550720214844e+01,1.200083541870117188e+01,8.130084037780761719e+00,7.138695240020751953e+00
