x,a,b,c,d,e
-1.492959976196289062e+00,-8.443761825561523438e+00,-8.515191078186035156e+00,-8.730528831481933594e+00,-9.916551589965820312e+00,-1.118917369842529297e+01
-1.468879938125610352e+00,-8.484256744384765625e+00,-8.559103012084960938e+00,-8.776475906372070312e+00,-9.992367744445800781e+00,-1.121527385711669922e+01
-1.444800019264221191e+00,-8.564649581909179688e+00,-8.624791145324707031e+00,-8.829519271850585938e+00,-1.005723857879638672e+01,-1.123375415802001953e+01
-1.420719981193542480e+00,-8.598957061767578125e+00,-8.693328857421875000e+00,-8.893572807312011719e+00,-1.014600181579589844e+01,-1.127151584625244141e+01
-1.396640062332153320e+00,-8.658692359924316406e+00,-8.727454185485839844e+00,-8.966356277465820312e+00,-1.022223186492919922e+01,-1.128893184661865234e+01
-1.372560024261474609e+00,-8.736007690429687500e+00,-8.789964675903320312e+00,-9.013960838317871094e+00,-1.028752517700195312e+01,-1.131898880004882812e+01
-1.348479986190795898e+00,-8.806723594665527344e+00,-8.838986396789550781e+00,-9.099184989929199219e+00,-1.035879039764404297e+01,-1.134153175354003906e+01
-1.324399948120117188e+00,-8.863898277282714844e+00,-8.929699897766113281e+00,-9.133243560791015625e+00,-1.043435096740722656e+01,-1.136599063873291016e+01
-1.300320029258728027e+00,-8.895629882812500000e+00,-8.975503921508789062e+00,-9.226607322692871094e+00,-1.050424575805664062e+01,-1.138854026794433594e+01
-1.276239991188049316e+00,-8.987946510314941406e+00,-9.071308135986328125e+00,-9.277064323425292969e+00,-1.057154750823974609e+01,-1.140362358093261719e+01
-1.252159953117370605e+00,-9.013230323791503906e+00,-9.112948417663574219e+00,-9.351666450500488281e+00,-1.064337539672851562e+01,-1.142424774169921875e+01
-1.228080034255981445e+00,-9.123038291931152344e+00,-9.166702270507812500e+00,-9.425209999084472656e+00,-1.070562362670898438e+01,-1.145260238647460938e+01
-1.203999996185302734e+00,-9.175748825073242188e+00,-9.234740257263183594e+00,-9.491979598999023438e+00,-1.078566265106201172e+01,-1.147224903106689453e+01
-1.179919958114624023e+00,-9.223355293273925781e+00,-9.311181068420410156e+00,-9.559940338134765625e+00,-1.084857940673828125e+01,-1.149572849273681641e+01
-1.155839920043945312e+00,-9.281823158264160156e+00,-9.356689453125000000e+00,-9.619531631469726562e+00,-1.091610622406005859e+01,-1.151994037628173828e+01
-1.131760001182556152e+00,-9.346094131469726562e+00,-9.433403968811035156e+00,-9.699472427368164062e+00,-1.097654247283935547e+01,-1.154070568084716797e+01
-1.107679963111877441e+00,-9.411892890930175781e+00,-9.483568191528320312e+00,-9.778207778930664062e+00,-1.103809452056884766e+01,-1.155542945861816406e+01
-1.083600044250488281e+00,-9.484937667846679688e+00,-9.568084716796875000e+00,-9.851510047912597656e+00,-1.110599422454833984e+01,-1.157204341888427734e+01
-1.059520006179809570e+00,-9.552510261535644531e+00,-9.615338325500488281e+00,-9.919557571411132812e+00,-1.118176555633544922e+01,-1.159693527221679688e+01
-1.035439968109130859e+00,-9.610122680664062500e+00,-9.684958457946777344e+00,-1.001382064819335938e+01,-1.123711967468261719e+01,-1.161157512664794922e+01
-1.011359930038452148e+00,-9.669535636901855469e+00,-9.757420539855957031e+00,-1.007301902770996094e+01,-1.130280876159667969e+01,-1.163259983062744141e+01
-9.872800111770629883e-01,-9.743787765502929688e+00,-9.823090553283691406e+00,-1.016365718841552734e+01,-1.135417556762695312e+01,-1.165001392364501953e+01
-9.631999731063842773e-01,-9.793505668640136719e+00,-9.884712219238281250e+00,-1.024324035644531250e+01,-1.141572093963623047e+01,-1.166713905334472656e+01
