x,a,b,c,d,e
-1.649999976158142090e+00,-2.498600097656250000e+03,-1.534768676757812500e+03,-7.114481201171875000e+02,-2.261593475341796875e+02,-6.069547653198242188e+01
-1.641729354858398438e+00,-2.466807617187500000e+03,-1.515240356445312500e+03,-7.023956909179687500e+02,-2.232816467285156250e+02,-5.992573547363281250e+01
-1.633458614349365234e+00,-2.435015136718750000e+03,-1.495711547851562500e+03,-6.933430786132812500e+02,-2.204039764404296875e+02,-5.915608596801757812e+01
-1.625187993049621582e+00,-2.403222656250000000e+03,-1.476183105468750000e+03,-6.842905273437500000e+02,-2.175263214111328125e+02,-5.838659667968750000e+01
-1.616917252540588379e+00,-2.371430175781250000e+03,-1.456654296875000000e+03,-6.752379150390625000e+02,-2.146486511230468750e+02,-5.761725234985351562e+01
-1.608646631240844727e+00,-2.339637695312500000e+03,-1.437125854492187500e+03,-6.661854858398437500e+02,-2.117709808349609375e+02,-5.684803390502929688e+01
-1.600375890731811523e+00,-2.307845214843750000e+03,-1.417597167968750000e+03,-6.571328125000000000e+02,-2.088933258056640625e+02,-5.607898330688476562e+01
-1.592105269432067871e+00,-2.276052734375000000e+03,-1.398068725585937500e+03,-6.480803222656250000e+02,-2.060156555175781250e+02,-5.531011199951171875e+01
-1.583834528923034668e+00,-2.244260009765625000e+03,-1.378539916992187500e+03,-6.390277709960937500e+02,-2.031379394531250000e+02,-5.454140853881835938e+01
-1.575563907623291016e+00,-2.212467773437500000e+03,-1.359011596679687500e+03,-6.299752197265625000e+02,-2.002603302001953125e+02,-5.377287673950195312e+01
-1.567293167114257812e+00,-2.180674804687500000e+03,-1.339482788085937500e+03,-6.209226074218750000e+02,-1.973826293945312500e+02,-5.300458908081054688e+01
-1.559022545814514160e+00,-2.148882812500000000e+03,-1.319954345703125000e+03,-6.118701171875000000e+02,-1.945049896240234375e+02,-5.223649597167968750e+01
-1.550751805305480957e+00,-2.117089843750000000e+03,-1.300425659179687500e+03,-6.028175048828125000e+02,-1.916273040771484375e+02,-5.146862030029296875e+01
-1.542481184005737305e+00,-2.085297851562500000e+03,-1.280897216796875000e+03,-5.937650146484375000e+02,-1.887496948242187500e+02,-5.070100784301757812e+01
-1.534210562705993652e+00,-2.053505371093750000e+03,-1.261368774414062500e+03,-5.847125244140625000e+02,-1.858720550537109375e+02,-4.993368911743164062e+01
-1.525939822196960449e+00,-2.021712768554687500e+03,-1.241839965820312500e+03,-5.756599121093750000e+02,-1.829943389892578125e+02,-4.916660308837890625e+01
-1.517669200897216797e+00,-1.989920410156250000e+03,-1.222311523437500000e+03,-5.666074218750000000e+02,-1.801167297363281250e+02,-4.839984893798828125e+01
-1.509398460388183594e+00,-1.958127807617187500e+03,-1.202782836914062500e+03,-5.575547485351562500e+02,-1.772390594482421875e+02,-4.763341903686523438e+01
-1.501127839088439941e+00,-1.926335449218750000e+03,-1.183254394531250000e+03,-5.485022583007812500e+02,-1.743614501953125000e+02,-4.686733245849609375e+01
-1.492857098579406738e+00,-1.894542846679687500e+03,-1.163725585937500000e+03,-5.394497070312500000e+02,-1.714837799072265625e+02,-4.610161209106445312e+01
-1.484586477279663086e+00,-1.862750488281250000e+03,-1.144197265625000000e+03,-5.303971557617187500e+02,-1.686061553955078125e+02,-4.533630752563476562e+01
-1.476315736770629883e+00,-1.830957763671875000e+03,-1.124668457031250000e+03,-5.213445434570312500e+02,-1.657285003662109375e+02,-4.457143783569335938e+01
-1.468045115470886230e+00,-1.799165405273437500e+03,-1.105140014648437500e+03,-5.122921142578125000e+02,-1.628508911132812500e+02,-4.380700302124023438e+01
-1.459774374961853027e+00,-1.767372680664062500e+03,-1.085611328125000000e+03,-5.032394409179687500e+02,-1.599732360839843750e+02,-4.304306793212890625e+01
-1.451503753662109375e+00,-1.735580444335937500e+03,-1.066082885742187500e+03,-4.941869812011718750e+02,-1.570956573486328125e+02,-4.227966690063476562e+01
-1.443233013153076172e+00,-1.703787719726562500e+03,-1.046554077148437500e+03,-4.851343688964843750e+02,-1.542180938720703125e+02,-4.151683807373046875e+01
-1.434962391853332520e+00,-1.671995483398437500e+03,-1.027025634765625000e+03,-4.760818481445312500e+02,-1.513404846191406250e+02,-4.075463104248046875e+01
-1.426691770553588867e+00,-1.640203247070312500e+03,-1.007497192382812500e+03,-4.670293579101562500e+02,-1.484628906250000000e+02,-3.999307632446289062e+01
-1.418421030044555664e+00,-1.608410522460937500e+03,-9.879684448242187500e+02,-4.579767456054687500e+02,-1.455853118896484375e+02,-3.923220443725585938e+01
-1.410150408744812012e+00,-1.576618286132812500e+03,-9.684400024414062500e+02,-4.489242248535156250e+02,-1.427077636718750000e+02,-3.847211837768554688e+01
-1.401879668235778809e+00,-1.544825561523437500e+03,-9.489112548828125000e+02,-4.398716430664062500e+02,-1.398301849365234375e+02,-3.771285629272460938e+01
-1.393609046936035156e+00,-1.513033203125000000e+03,-9.293829345703125000e+02,-4.308191528320312500e+02,-1.369527130126953125e+02,-3.695448303222656250e+01
-1.385338306427001953e+00,-1.481240478515625000e+03,-9.098541870117187500e+02,-4.217665100097656250e+02,-1.340751953125000000e+02,-3.619705200195312500e+01
-1.377067685127258301e+00,-1.449448242187500000e+03,-8.903257446289062500e+02,-4.127140197753906250e+02,-1.311977691650390625e+02,-3.544067001342773438e+01
-1.368796944618225098e+00,-1.417655517578125000e+03,-8.707969970703125000e+02,-4.036614074707031250e+02,-1.283203125000000000e+02,-3.468538284301757812e+01
-1.360526323318481445e+00,-1.385863281250000000e+03,-8.512685546875000000e+02,-3.946089172363281250e+02,-1.254429168701171875e+02,-3.393130874633789062e+01
-1.352255582809448242e+00,-1.354070556640625000e+03,-8.317398071289062500e+02,-3.855563049316406250e+02,-1.225655746459960938e+02,-3.317853546142578125e+01
