x,a,b,c,d,e
-1.649999976158142090e+00,4.394482612609863281e+00,4.205463886260986328e+00,3.150010347366333008e+00,1.975778460502624512e+00,2.078969240188598633e+00
-1.641729354858398438e+00,4.378369808197021484e+00,4.189242362976074219e+00,3.128342866897583008e+00,1.968190908432006836e+00,2.076972484588623047e+00
-1.633458614349365234e+00,4.362277507781982422e+00,4.173017501831054688e+00,3.106689453125000000e+00,1.960640072822570801e+00,2.074985504150390625e+00
-1.625187993049621582e+00,4.346205711364746094e+00,4.156788349151611328e+00,3.085052013397216797e+00,1.953126668930053711e+00,2.073008298873901367e+00
-1.616917252540588379e+00,4.330154418945312500e+00,4.140553951263427734e+00,3.063432216644287109e+00,1.945650458335876465e+00,2.071041584014892578e+00
-1.608646631240844727e+00,4.314122676849365234e+00,4.124313831329345703e+00,3.041831254959106445e+00,1.938211321830749512e+00,2.069084644317626953e+00
-1.600375890731811523e+00,4.298110961914062500e+00,4.108066082000732422e+00,3.020251035690307617e+00,1.930809378623962402e+00,2.067137956619262695e+00
-1.592105269432067871e+00,4.282119274139404297e+00,4.091810703277587891e+00,2.998692989349365234e+00,1.923444628715515137e+00,2.065200805664062500e+00
-1.583834528923034668e+00,4.266146183013916016e+00,4.075546741485595703e+00,2.977158784866333008e+00,1.916117191314697266e+00,2.063274145126342773e+00
-1.575563907623291016e+00,4.250192165374755859e+00,4.059271812438964844e+00,2.955650091171264648e+00,1.908826947212219238e+00,2.061357498168945312e+00
-1.567293167114257812e+00,4.234256267547607422e+00,4.042984962463378906e+00,2.934168100357055664e+00,1.901574015617370605e+00,2.059450626373291016e+00
-1.559022545814514160e+00,4.218338489532470703e+00,4.026686191558837891e+00,2.912714958190917969e+00,1.894358277320861816e+00,2.057554006576538086e+00
-1.550751805305480957e+00,4.202438831329345703e+00,4.010372638702392578e+00,2.891291618347167969e+00,1.887179732322692871e+00,2.055667161941528320e+00
-1.542481184005737305e+00,4.186556816101074219e+00,3.994045257568359375e+00,2.869900465011596680e+00,1.880038738250732422e+00,2.053790330886840820e+00
-1.534210562705993652e+00,4.170691490173339844e+00,3.977700471878051758e+00,2.848542690277099609e+00,1.872934937477111816e+00,2.051923751831054688e+00
-1.525939822196960449e+00,4.154842853546142578e+00,3.961337804794311523e+00,2.827219486236572266e+00,1.865868449211120605e+00,2.050067186355590820e+00
-1.517669200897216797e+00,4.139010429382324219e+00,3.944956541061401367e+00,2.805932998657226562e+00,1.858839273452758789e+00,2.048220634460449219e+00
-1.509398460388183594e+00,4.123193740844726562e+00,3.928553342819213867e+00,2.784683942794799805e+00,1.851847529411315918e+00,2.046384096145629883e+00
-1.501127839088439941e+00,4.107391834259033203e+00,3.912128448486328125e+00,2.763474941253662109e+00,1.844893097877502441e+00,2.044557571411132812e+00
-1.492857098579406738e+00,4.091605186462402344e+00,3.895678997039794922e+00,2.742306709289550781e+00,1.837976098060607910e+00,2.042741060256958008e+00
-1.484586477279663086e+00,4.075832843780517578e+00,3.879204273223876953e+00,2.721181392669677734e+00,1.831096529960632324e+00,2.040934562683105469e+00
-1.476315736770629883e+00,4.060073852539062500e+00,3.862701654434204102e+00,2.700100183486938477e+00,1.824254274368286133e+00,2.039138317108154297e+00
-1.468045115470886230e+00,4.044328212738037109e+00,3.846169471740722656e+00,2.679064750671386719e+00,1.817449927330017090e+00,2.037351846694946289e+00
-1.459774374961853027e+00,4.028594970703125000e+00,3.829606056213378906e+00,2.658075809478759766e+00,1.810682415962219238e+00,2.035575628280639648e+00
-1.451503753662109375e+00,4.012874126434326172e+00,3.813009500503540039e+00,2.637136220932006836e+00,1.803952693939208984e+00,2.033809185028076172e+00
-1.443233013153076172e+00,3.997164249420166016e+00,3.796376705169677734e+00,2.616246461868286133e+00,1.797260284423828125e+00,2.032052755355834961e+00
-1.434962391853332520e+00,3.981465339660644531e+00,3.779706716537475586e+00,2.595408439636230469e+00,1.790605545043945312e+00,2.030306339263916016e+00
-1.426691770553588867e+00,3.965776920318603516e+00,3.762996673583984375e+00,2.574623584747314453e+00,1.783988356590270996e+00,2.028570175170898438e+00
-1.418421030044555664e+00,3.950097084045410156e+00,3.746243953704833984e+00,2.553893089294433594e+00,1.777408599853515625e+00,2.026844024658203125e+00
-1.410150408744812012e+00,3.934426546096801758e+00,3.729446649551391602e+00,2.533218622207641602e+00,1.770866394042968750e+00,2.025127887725830078e+00
-1.401879668235778809e+00,3.918763637542724609e+00,3.712601184844970703e+00,2.512601375579833984e+00,1.764361619949340820e+00,2.023421764373779297e+00
-1.393609046936035156e+00,3.903108358383178711e+00,3.695705652236938477e+00,2.492043256759643555e+00,1.757894515991210938e+00,2.021725654602050781e+00
-1.385338306427001953e+00,3.887459278106689453e+00,3.678757190704345703e+00,2.471544981002807617e+00,1.751464962959289551e+00,2.020039558410644531e+00
