x,a,b,c,d,e
-1.492959976196289062e+00,-2.890371799468994141e+00,-2.944438934326171875e+00,-2.944438934326171875e+00,-3.871201038360595703e+00,-7.126087188720703125e+00
-1.468879938125610352e+00,-2.944438934326171875e+00,-3.091042518615722656e+00,-3.433987140655517578e+00,-3.663561582565307617e+00,-7.290292739868164062e+00
-1.444800019264221191e+00,-3.332204580307006836e+00,-3.332204580307006836e+00,-3.367295742034912109e+00,-3.951243638992309570e+00,-7.508238792419433594e+00
-1.420719981193542480e+00,-3.496507644653320312e+00,-3.465735912322998047e+00,-3.828641414642333984e+00,-3.970291852951049805e+00,-7.677400588989257812e+00
-1.396640062332153320e+00,-3.806662559509277344e+00,-3.526360511779785156e+00,-3.433987140655517578e+00,-4.356709003448486328e+00,-7.803435325622558594e+00
-1.372560024261474609e+00,-3.850147724151611328e+00,-3.931825637817382812e+00,-3.637586116790771484e+00,-4.532599449157714844e+00,-7.994632244110107422e+00
-1.348479986190795898e+00,-3.912023067474365234e+00,-3.871201038360595703e+00,-4.174387454986572266e+00,-4.477336883544921875e+00,-8.160518646240234375e+00
-1.324399948120117188e+00,-3.891820430755615234e+00,-3.784189701080322266e+00,-4.077537536621093750e+00,-4.553876876831054688e+00,-8.343791961669921875e+00
-1.300320029258728027e+00,-4.043051242828369141e+00,-4.060442924499511719e+00,-4.276666164398193359e+00,-4.962844848632812500e+00,-8.507345199584960938e+00
-1.276239991188049316e+00,-4.174387454986572266e+00,-4.276666164398193359e+00,-4.488636493682861328e+00,-5.068904399871826172e+00,-8.658692359924316406e+00
-1.252159953117370605e+00,-4.442651271820068359e+00,-4.465908050537109375e+00,-4.624972820281982422e+00,-5.198496818542480469e+00,-8.793612480163574219e+00
-1.228080034255981445e+00,-4.430816650390625000e+00,-4.615120410919189453e+00,-4.770684719085693359e+00,-5.298317432403564453e+00,-8.964056015014648438e+00
-1.203999996185302734e+00,-4.779123306274414062e+00,-4.682131290435791016e+00,-4.770684719085693359e+00,-5.513428688049316406e+00,-9.122819900512695312e+00
-1.179919958114624023e+00,-4.727387905120849609e+00,-5.062594890594482422e+00,-4.983606815338134766e+00,-5.545177459716796875e+00,-9.251002311706542969e+00
-1.155839920043945312e+00,-4.976733684539794922e+00,-4.955827236175537109e+00,-5.010635375976562500e+00,-5.749392986297607422e+00,-9.427224159240722656e+00
-1.131760001182556152e+00,-4.990432739257812500e+00,-4.948760032653808594e+00,-5.176149845123291016e+00,-5.857933044433593750e+00,-9.560152053833007812e+00
-1.107679963111877441e+00,-5.209486007690429688e+00,-5.308267593383789062e+00,-5.347107410430908203e+00,-6.023447513580322266e+00,-9.685082435607910156e+00
-1.083600044250488281e+00,-5.204006671905517578e+00,-5.214935779571533203e+00,-5.488937854766845703e+00,-6.144185543060302734e+00,-9.831884384155273438e+00
-1.059520006179809570e+00,-5.429345607757568359e+00,-5.463831901550292969e+00,-5.549076080322265625e+00,-6.401917457580566406e+00,-9.959442138671875000e+00
-1.035439968109130859e+00,-5.598422050476074219e+00,-5.552959442138671875e+00,-5.846438884735107422e+00,-6.549650669097900391e+00,-1.011403179168701172e+01
-1.011359930038452148e+00,-5.673323154449462891e+00,-5.755742073059082031e+00,-5.937536239624023438e+00,-6.760414600372314453e+00,-1.024398708343505859e+01
-9.872800111770629883e-01,-5.880533218383789062e+00,-5.874930858612060547e+00,-6.109247684478759766e+00,-6.924612522125244141e+00,-1.037320995330810547e+01
-9.631999731063842773e-01,-5.973809719085693359e+00,-6.089045047760009766e+00,-6.272877216339111328e+00,-7.059617519378662109e+00,-1.050301074981689453e+01
-9.391199350357055664e-01,-6.161207199096679688e+00,-6.228510856628417969e+00,-6.373319625854492188e+00,-7.239932537078857422e+00,-1.062327671051025391e+01
-9.150400161743164062e-01,-6.304448604583740234e+00,-6.345636367797851562e+00,-6.598508834838867188e+00,-7.449498176574707031e+00,-1.073876380920410156e+01
