x,a,b,c,d,e
-1.492959976196289062e+00,-8.655040740966796875e+00,-8.701679229736328125e+00,-8.812545776367187500e+00,-9.650786399841308594e+00,-1.110049629211425781e+01
-1.468879938125610352e+00,-8.704502105712890625e+00,-8.772765159606933594e+00,-8.868131637573242188e+00,-9.713173866271972656e+00,-1.114406204223632812e+01
-1.444800019264221191e+00,-8.779095649719238281e+00,-8.775240898132324219e+00,-8.915566444396972656e+00,-9.774403572082519531e+00,-1.117104053497314453e+01
-1.420719981193542480e+00,-8.807770729064941406e+00,-8.865735054016113281e+00,-8.959568977355957031e+00,-9.863185882568359375e+00,-1.119427585601806641e+01
-1.396640062332153320e+00,-8.859931945800781250e+00,-8.899730682373046875e+00,-9.054972648620605469e+00,-9.941120147705078125e+00,-1.122222518920898438e+01
-1.372560024261474609e+00,-8.926384925842285156e+00,-8.953639984130859375e+00,-9.090542793273925781e+00,-1.001489448547363281e+01,-1.126152420043945312e+01
-1.348479986190795898e+00,-8.960724830627441406e+00,-9.011523246765136719e+00,-9.127827644348144531e+00,-1.008555889129638672e+01,-1.128528404235839844e+01
-1.324399948120117188e+00,-9.026778221130371094e+00,-9.042631149291992188e+00,-9.183586120605468750e+00,-1.017846393585205078e+01,-1.131302261352539062e+01
-1.300320029258728027e+00,-9.055672645568847656e+00,-9.108750343322753906e+00,-9.253208160400390625e+00,-1.024395179748535156e+01,-1.135079479217529297e+01
-1.276239991188049316e+00,-9.114379882812500000e+00,-9.172223091125488281e+00,-9.299815177917480469e+00,-1.031211471557617188e+01,-1.137018585205078125e+01
-1.252159953117370605e+00,-9.175024032592773438e+00,-9.236787796020507812e+00,-9.368881225585937500e+00,-1.039589500427246094e+01,-1.139842319488525391e+01
-1.228080034255981445e+00,-9.231905937194824219e+00,-9.284612655639648438e+00,-9.404178619384765625e+00,-1.047483444213867188e+01,-1.142778110504150391e+01
-1.203999996185302734e+00,-9.282847404479980469e+00,-9.322239875793457031e+00,-9.478686332702636719e+00,-1.055242156982421875e+01,-1.145485115051269531e+01
-1.179919958114624023e+00,-9.341895103454589844e+00,-9.362631797790527344e+00,-9.545741081237792969e+00,-1.062458992004394531e+01,-1.148075389862060547e+01
-1.155839920043945312e+00,-9.380842208862304688e+00,-9.433003425598144531e+00,-9.601841926574707031e+00,-1.069740772247314453e+01,-1.150593090057373047e+01
-1.131760001182556152e+00,-9.443037986755371094e+00,-9.486531257629394531e+00,-9.656627655029296875e+00,-1.077086067199707031e+01,-1.153125667572021484e+01
-1.107679963111877441e+00,-9.481359481811523438e+00,-9.546884536743164062e+00,-9.729967117309570312e+00,-1.083977699279785156e+01,-1.155336666107177734e+01
-1.083600044250488281e+00,-9.554922103881835938e+00,-9.610525131225585938e+00,-9.778717994689941406e+00,-1.091508865356445312e+01,-1.157300376892089844e+01
-1.059520006179809570e+00,-9.609653472900390625e+00,-9.671871185302734375e+00,-9.856081008911132812e+00,-1.098612308502197266e+01,-1.159642982482910156e+01
-1.035439968109130859e+00,-9.659694671630859375e+00,-9.718843460083007812e+00,-9.921572685241699219e+00,-1.105367946624755859e+01,-1.162203121185302734e+01
-1.011359930038452148e+00,-9.726690292358398438e+00,-9.796904563903808594e+00,-9.991269111633300781e+00,-1.112623310089111328e+01,-1.164145088195800781e+01
-9.872800111770629883e-01,-9.786054611206054688e+00,-9.844108581542968750e+00,-1.004589843750000000e+01,-1.119485282897949219e+01,-1.166436672210693359e+01
-9.631999731063842773e-01,-9.846176147460937500e+00,-9.886493682861328125e+00,-1.011872005462646484e+01,-1.126171684265136719e+01,-1.168629074096679688e+01
