-9.950248756218905699e-01,1.267648310488810282e+01
-9.850746268656715987e-01,1.273900346186943722e+01
-9.751243781094527385e-01,1.261764260486516953e+01
-9.651741293532338783e-01,1.258947172789847357e+01
-9.552238805970149071e-01,1.224116503363025643e+01
-9.452736318407960470e-01,1.230178965544669190e+01
-9.353233830845770758e-01,1.209545322244886378e+01
-9.253731343283582156e-01,1.209545322244886378e+01
-9.154228855721393554e-01,1.174217386751126924e+01
-9.054726368159203842e-01,1.168435429662244296e+01
-8.955223880597015240e-01,1.165120208930554213e+01
-8.855721393034825528e-01,1.151903031619706042e+01
-8.756218905472636926e-01,1.135270910074954642e+01
-8.656716417910448325e-01,1.132096040243496660e+01
-8.557213930348258613e-01,1.135270910074954642e+01
-8.457711442786070011e-01,1.103719222930432053e+01
-8.358208955223880299e-01,1.101969907185680242e+01
-8.258706467661691697e-01,1.102549618954112987e+01
-8.159203980099503095e-01,1.099120711606249756e+01
-8.059701492537313383e-01,1.085487067251036564e+01
-7.960199004975123671e-01,1.078849560356549375e+01
-7.860696517412935069e-01,1.077031328448230241e+01
-7.761194029850746468e-01,1.061616260465504524e+01
-7.661691542288557866e-01,1.052754376871134490e+01
-7.562189054726368154e-01,1.042678747581442877e+01
-7.462686567164178442e-01,1.032366588640772420e+01
-7.363184079601989840e-01,1.037693291558921160e+01
-7.263681592039801238e-01,1.019157645510010113e+01
-7.164179104477612636e-01,1.013750923382982627e+01
-7.064676616915422924e-01,1.001601168076902759e+01
-6.965174129353233212e-01,9.917240624601216581e+00
-6.865671641791044610e-01,9.823851674974784842e+00
-6.766169154228856009e-01,9.806520218623145269e+00
-6.666666666666667407e-01,9.706845942116963499e+00
-6.567164179104477695e-01,9.655319393442308495e+00
-6.467661691542287983e-01,9.548925438554690004e+00
-6.368159203980099381e-01,9.482148388936018080e+00
-6.268656716417910779e-01,9.352974301680452740e+00
-6.169154228855722177e-01,9.303976215688877005e+00
-6.069651741293532465e-01,9.151014243282421745e+00
-5.970149253731342753e-01,9.070491310579933852e+00
-5.870646766169154152e-01,8.973312320663410446e+00
-5.771144278606965550e-01,8.888169753785978955e+00
-5.671641791044776948e-01,8.838008787482767303e+00
-5.572139303482587236e-01,8.674674795587602461e+00
-5.472636815920397524e-01,8.544473039779527213e+00
-5.373134328358208922e-01,8.499767545232874255e+00
-5.273631840796020320e-01,8.409544277627219344e+00
-5.174129353233830608e-01,8.245305620738804464e+00
-5.074626865671642006e-01,8.134801486381379121e+00
-4.975124378109453405e-01,8.063465006601710172e+00
-4.875621890547263693e-01,7.970782229918134121e+00
-4.776119402985075091e-01,7.875945517272755936e+00
-4.676616915422885379e-01,7.755175918918624234e+00
-4.577114427860696777e-01,7.644857534900010521e+00
-4.477611940298507065e-01,7.534642353381878266e+00
-4.378109452736318463e-01,7.446509469914575519e+00
-4.278606965174129861e-01,7.325055913026117693e+00
-4.179104477611940149e-01,7.239194622419724112e+00
-4.079601990049751548e-01,7.150668043717235633e+00
-3.980099502487561836e-01,7.035758766199037950e+00
-3.880597014925373234e-01,6.926221937764848846e+00
-3.781094527363184632e-01,6.801892915500285852e+00
-3.681592039800994920e-01,6.695145419365436723e+00
-3.582089552238806318e-01,6.606095357640244359e+00
-3.482587064676616606e-01,6.487410398337418727e+00
-3.383084577114428004e-01,6.380602286337174078e+00
-3.283582089552239403e-01,6.266108880750438814e+00
-3.184079601990049690e-01,6.149544668305070516e+00
-3.084577114427861089e-01,6.040695632879806709e+00
-2.985074626865671377e-01,5.928256578036942059e+00
-2.885572139303482775e-01,5.810307683289321901e+00
-2.786069651741294173e-01,5.684999610375252033e+00
-2.686567164179104461e-01,5.586406269112011103e+00
-2.587064676616915859e-01,5.456663610340504178e+00
-2.487562189054726425e-01,5.335765468340579076e+00
-2.388059701492537545e-01,5.218506679092008937e+00
-2.288557213930348389e-01,5.102438099515902437e+00
-2.189054726368159232e-01,4.962414310879539769e+00
-2.089552238805970352e-01,4.844925979273259742e+00
-1.990049751243781195e-01,4.715704769255033568e+00
-1.890547263681592316e-01,4.590305956969501722e+00
-1.791044776119403159e-01,4.459020030592297346e+00
-1.691542288557214002e-01,4.319600943493604461e+00
-1.592039800995025123e-01,4.174588155306805604e+00
-1.492537313432835966e-01,4.037399499737819752e+00
-1.393034825870647087e-01,3.890609970618237767e+00
-1.293532338308457930e-01,3.739897992764278811e+00
-1.194029850746268773e-01,3.588077557145410879e+00
-1.094527363184079893e-01,3.431278816175248991e+00
-9.950248756218907364e-02,3.269836091551303170e+00
-8.955223880597015795e-02,3.101013626326629691e+00
-7.960199004975127002e-02,2.921219637269924618e+00
-6.965174129353235433e-02,2.734500626994471162e+00
-5.970149253731344557e-02,2.538411032562178704e+00
-4.975124378109454376e-02,2.320153495605422833e+00
-3.980099502487564195e-02,2.077720334639792554e+00
-2.985074626865673666e-02,1.795511661557009475e+00
-1.990049751243783138e-02,1.429722967767308006e+00
-9.950248756218924365e-03,7.898202723771401423e-01
0.000000000000000000e+00,0.000000000000000000e+00
9.950248756218924365e-03,7.888010674687624402e-01
1.990049751243783138e-02,1.426394955650412300e+00
2.985074626865673666e-02,1.794550389024925252e+00
3.980099502487564195e-02,2.076710119443040625e+00
4.975124378109454376e-02,2.317367485414564499e+00
5.970149253731344557e-02,2.535014740810421330e+00
6.965174129353235433e-02,2.736115863973438422e+00
7.960199004975127002e-02,2.923726832470302739e+00
8.955223880597015795e-02,3.099840642651745526e+00
9.950248756218907364e-02,3.267095668875784398e+00
1.094527363184079893e-01,3.433015723540943753e+00
1.194029850746268773e-01,3.586575867890704927e+00
1.293532338308457930e-01,3.744002495506149941e+00
1.393034825870647087e-01,3.896273181255077489e+00
1.492537313432835966e-01,4.038451617221113565e+00
1.592039800995025123e-01,4.178460376989313829e+00
1.691542288557214002e-01,4.318058309264666050e+00
1.791044776119403159e-01,4.454727232787941915e+00
1.890547263681592316e-01,4.586768272322897744e+00
1.990049751243781195e-01,4.720728573951589624e+00
2.089552238805970352e-01,4.847455582992745704e+00
2.189054726368159232e-01,4.976887763582551472e+00
2.288557213930348389e-01,5.100696453531622154e+00
2.388059701492537545e-01,5.228272793388480721e+00
2.487562189054726425e-01,5.354913828584056290e+00
2.587064676616915859e-01,5.464881644854552079e+00
2.686567164179104461e-01,5.588580347881231702e+00
2.786069651741294173e-01,5.700587843277862277e+00
2.885572139303482775e-01,5.818109073821890576e+00
2.985074626865671377e-01,5.944489130107916353e+00
3.084577114427861089e-01,6.045080381005863757e+00
3.184079601990049690e-01,6.161860204803097929e+00
3.283582089552239403e-01,6.267654822960837535e+00
3.383084577114428004e-01,6.387667472169097138e+00
3.482587064676616606e-01,6.478127579033461814e+00
3.582089552238806318e-01,6.592743281670950140e+00
3.681592039800994920e-01,6.710724941638737562e+00
3.781094527363184632e-01,6.812077435899025701e+00
3.880597014925373234e-01,6.884116416724292975e+00
3.980099502487561836e-01,7.028790096882945093e+00
4.079601990049751548e-01,7.107676066428657791e+00
