a,b,c,d,e,f
-6.590659065906590897e+00,4.893483167862550332e+00,nan,nan,nan,6.438371034829672546e+00
-6.586658665866586659e+00,4.892281015783179754e+00,nan,nan,nan,6.420417992551565867e+00
-6.582658265826582422e+00,4.891078148722896479e+00,nan,nan,nan,6.402581263378703369e+00
-6.578657865786578185e+00,4.889874565842283971e+00,nan,nan,nan,6.384860644177728695e+00
-6.574657465746573948e+00,4.888670266300472633e+00,nan,nan,nan,6.367255929377063417e+00
-6.570657065706569711e+00,4.887465249255136257e+00,nan,nan,nan,6.349766910947102438e+00
-6.566656665666567250e+00,4.886259513862496462e+00,nan,nan,nan,6.332393378380376525e+00
-6.562656265626563012e+00,4.885053059277300491e+00,nan,nan,nan,6.315135118671698855e+00
-6.558655865586558775e+00,4.883845884652830982e+00,nan,nan,nan,6.297991916298357751e+00
-6.554655465546554538e+00,4.882637989140911294e+00,nan,nan,nan,6.280963553200268557e+00
-6.550655065506550301e+00,4.881429371891880642e+00,nan,nan,nan,6.264049808760129068e+00
-6.546654665466546064e+00,4.880220032054608303e+00,nan,nan,nan,6.247250459783617593e+00
-6.542654265426541826e+00,4.879009968776480299e+00,nan,nan,nan,6.230565280479599899e+00
-6.538653865386539366e+00,4.877799181203404721e+00,nan,nan,nan,6.213994042440356580e+00
-6.534653465346535128e+00,4.876587668479796633e+00,nan,nan,nan,6.197536514621826420e+00
-6.530653065306530891e+00,4.875375429748584288e+00,nan,nan,nan,6.181192463323939457e+00
-6.526652665266526654e+00,4.874162464151205576e+00,nan,nan,nan,6.164961652170945605e+00
-6.522652265226522417e+00,4.872948770827599141e+00,nan,nan,nan,6.148843842091800127e+00
-6.518651865186518179e+00,4.871734348916205271e+00,nan,nan,nan,6.132838791300642356e+00
-6.514651465146513942e+00,4.870519197553957902e+00,nan,nan,nan,6.116946255277294853e+00
-6.510651065106509705e+00,4.869303315876288174e+00,nan,nan,nan,6.101165986747867365e+00
-6.506650665066507244e+00,4.868086703017115546e+00,nan,nan,nan,6.085497735665432728e+00
-6.502650265026503007e+00,4.866869358108849575e+00,nan,nan,nan,6.069941249190764054e+00
-6.498649864986498770e+00,4.865651280282373037e+00,nan,nan,nan,6.054496271673236230e+00
-6.494649464946494533e+00,4.864432468667060583e+00,nan,nan,nan,6.039162544631753171e+00
-6.490649064906490295e+00,4.863212922390749426e+00,nan,nan,nan,6.023939806735823410e+00
-6.486648664866486058e+00,4.861992640579765101e+00,nan,nan,nan,6.008827793786774230e+00
-6.482648264826481821e+00,4.860771622358892152e+00,nan,nan,nan,5.993826238699059950e+00
-6.478647864786479360e+00,4.859549866851385680e+00,nan,nan,nan,5.978934871481729196e+00
-6.474647464746475123e+00,4.858327373178954467e+00,nan,nan,nan,5.964153419220016517e+00
-6.470647064706470886e+00,4.857104140461775188e+00,nan,nan,nan,5.949481606057142713e+00
-6.466646664666466648e+00,4.855880167818479975e+00,nan,nan,nan,5.934919153176231532e+00
-6.462646264626462411e+00,4.854655454366145761e+00,nan,nan,nan,5.920465778782404875e+00
-6.458645864586458174e+00,4.853429999220301383e+00,nan,nan,nan,5.906121198085096502e+00
-6.454645464546453937e+00,4.852203801494919588e+00,nan,nan,nan,5.891885123280535375e+00
-6.450645064506449700e+00,4.850976860302419702e+00,nan,nan,nan,5.877757263534443943e+00
-6.446644664466447239e+00,4.849749174753646308e+00,nan,nan,nan,5.863737324964954034e+00
-6.442644264426443002e+00,4.848520743957891455e+00,nan,nan,nan,5.849825010625738564e+00
-6.438643864386438764e+00,4.847291567022865344e+00,nan,nan,nan,5.836020020489414151e+00
-6.434643464346434527e+00,4.846061643054715873e+00,nan,nan,nan,5.822322051431159551e+00
-6.430643064306430290e+00,4.844830971158009092e+00,nan,nan,nan,5.808730797212612984e+00
-6.426642664266426053e+00,4.843599550435724765e+00,nan,nan,nan,5.795245948466034136e+00
-6.422642264226421815e+00,4.842367379989272358e+00,nan,nan,nan,5.781867192678772582e+00
-6.418641864186419355e+00,4.841134458918457284e+00,nan,nan,nan,5.768594214178003554e+00
-6.414641464146415117e+00,4.839900786321505777e+00,nan,nan,nan,5.755426694115779007e+00
-6.410641064106410880e+00,4.838666361295047125e+00,nan,nan,nan,5.742364310454451726e+00
-6.406640664066406643e+00,4.837431182934106566e+00,nan,nan,nan,5.729406737952346340e+00
-6.402640264026402406e+00,4.836195250332112394e+00,nan,nan,nan,5.716553648149858446e+00
-6.398639863986398169e+00,4.834958562580882635e+00,nan,nan,nan,5.703804709355873470e+00
-6.394639463946393931e+00,4.833721118770627712e+00,nan,nan,nan,5.691159586634563894e+00
-6.390639063906389694e+00,4.832482917989945115e+00,nan,nan,nan,5.678617941792595047e+00
-6.386638663866387233e+00,4.831243959325812298e+00,nan,nan,nan,5.666179433366714591e+00
-6.382638263826382996e+00,4.830004241863593784e+00,nan,nan,nan,5.653843716611748782e+00
-6.378637863786378759e+00,4.828763764687018067e+00,nan,nan,nan,5.641610443489075699e+00
-6.374637463746374522e+00,4.827522526878192721e+00,nan,nan,nan,5.629479262655494587e+00
-6.370637063706370284e+00,4.826280527517592844e+00,nan,nan,nan,5.617449819452582815e+00
-6.366636663666366047e+00,4.825037765684051294e+00,nan,nan,nan,5.605521755896504921e+00
-6.362636263626361810e+00,4.823794240454770232e+00,nan,nan,nan,5.593694710668345671e+00
-6.358635863586359349e+00,4.822549950905302474e+00,nan,nan,nan,5.581968319104920973e+00
-6.354635463546355112e+00,4.821304896109556815e+00,nan,nan,nan,5.570342213190103919e+00
-6.350635063506350875e+00,4.820059075139787375e+00,nan,nan,nan,5.558816021546726382e+00
-6.346634663466346638e+00,4.818812487066594485e+00,nan,nan,nan,5.547389369428992190e+00
-6.342634263426342400e+00,4.817565130958922026e+00,nan,nan,nan,5.536061878715470286e+00
-6.338633863386338163e+00,4.816317005884049429e+00,nan,nan,nan,5.524833167902682973e+00
-6.334633463346333926e+00,4.815068110907589016e+00,nan,nan,nan,5.513702852099281237e+00
-6.330633063306329689e+00,4.813818445093485998e+00,nan,nan,nan,5.502670543020842686e+00
-6.326632663266327228e+00,4.812568007504009593e+00,nan,nan,nan,5.491735848985305424e+00
-6.322632263226322991e+00,4.811316797199746809e+00,nan,nan,nan,5.480898374909030757e+00
-6.318631863186318753e+00,4.810064813239610437e+00,nan,nan,nan,5.470157722303572889e+00
-6.314631463146314516e+00,4.808812054680821291e+00,nan,nan,nan,5.459513489273095210e+00
-6.310631063106310279e+00,4.807558520578913530e+00,nan,nan,nan,5.448965270512498016e+00
-6.306630663066306042e+00,4.806304209987725784e+00,nan,nan,nan,5.438512657306269205e+00
-6.302630263026301805e+00,4.805049121959398484e+00,nan,nan,nan,5.428155237528065058e+00
-6.298629862986299344e+00,4.803793255544378304e+00,nan,nan,nan,5.417892595641041531e+00
-6.294629462946295106e+00,4.802536609791394184e+00,nan,nan,nan,5.407724312698943159e+00
-6.290629062906290869e+00,4.801279183747469759e+00,nan,nan,nan,5.397649966348015305e+00
-6.286628662866286632e+00,4.800020976457920696e+00,nan,nan,nan,5.387669130829673136e+00
-6.282628262826282395e+00,4.798761986966343152e+00,nan,nan,nan,5.377781376984021477e+00
-6.278627862786278158e+00,4.797502214314604885e+00,nan,nan,nan,5.367986272254195335e+00
-6.274627462746273920e+00,4.796241657542856807e+00,nan,nan,nan,5.358283380691575282e+00
-6.270627062706269683e+00,4.794980315689513439e+00,nan,nan,nan,5.348672262961845725e+00
-6.266626662666267222e+00,4.793718187791259133e+00,nan,nan,nan,5.339152476351988419e+00
-6.262626262626262985e+00,4.792455272883042738e+00,nan,nan,nan,5.329723574778110873e+00
-6.258625862586258748e+00,4.791191569998066946e+00,nan,nan,nan,5.320385108794288165e+00
-6.254625462546254511e+00,4.789927078167792729e+00,nan,nan,nan,5.311136625602275174e+00
-6.250625062506250273e+00,4.788661796421929573e+00,nan,nan,nan,5.301977669062206466e+00
-6.246624662466246036e+00,4.787395723788428370e+00,nan,nan,nan,5.292907779704262516e+00
-6.242624262426241799e+00,4.786128859293488524e+00,nan,nan,nan,5.283926494741338686e+00
-6.238623862386239338e+00,4.784861201961546406e+00,nan,nan,nan,5.275033348082709850e+00
-6.234623462346235101e+00,4.783592750815270911e+00,nan,nan,nan,5.266227870348711981e+00
-6.230623062306230864e+00,4.782323504875557241e+00,nan,nan,nan,5.257509588886495777e+00
-6.226622662266226627e+00,4.781053463161530459e+00,nan,nan,nan,5.248878027786804346e+00
-6.222622262226222389e+00,4.779782624690538384e+00,nan,nan,nan,5.240332707901834475e+00
-6.218621862186218152e+00,4.778510988478138266e+00,nan,nan,nan,5.231873146864180590e+00
-6.214621462146213915e+00,4.777238553538106558e+00,nan,nan,nan,5.223498859106898706e+00
-6.210621062106209678e+00,4.775965318882427368e+00,nan,nan,nan,5.215209355884659281e+00
-6.206620662066207217e+00,4.774691283521288021e+00,nan,nan,nan,5.207004145296057374e+00
-6.202620262026202980e+00,4.773416446463079055e+00,nan,nan,nan,5.198882732307042787e+00
-6.198619861986198742e+00,4.772140806714379124e+00,nan,nan,nan,5.190844618775545705e+00
-6.194619461946194505e+00,4.770864363279970100e+00,nan,nan,nan,5.182889303477236531e+00
-6.190619061906190268e+00,4.769587115162813085e+00,nan,nan,nan,5.175016282132500756e+00
-6.186618661866186031e+00,4.768309061364053747e+00,nan,nan,nan,5.167225047434589769e+00
-6.182618261826181794e+00,4.767030200883019653e+00,nan,nan,nan,5.159515089079003580e+00
-6.178617861786179333e+00,4.765750532717206944e+00,nan,nan,nan,5.151885893794080573e+00
-6.174617461746175096e+00,4.764470055862290110e+00,nan,nan,nan,5.144336945372814718e+00
-6.170617061706170858e+00,4.763188769312106885e+00,nan,nan,nan,5.136867724705947325e+00
-6.166616661666166621e+00,4.761906672058652923e+00,nan,nan,nan,5.129477709816278264e+00
-6.162616261626162384e+00,4.760623763092082683e+00,nan,nan,nan,5.122166375894249057e+00
-6.158615861586158147e+00,4.759340041400706767e+00,nan,nan,nan,5.114933195334814720e+00
-6.154615461546153909e+00,4.758055505970985699e+00,nan,nan,nan,5.107777637775567925e+00
-6.150615061506149672e+00,4.756770155787513943e+00,nan,nan,nan,5.100699170136175908e+00
-6.146614661466147211e+00,4.755483989833035885e+00,nan,nan,nan,5.093697256659092787e+00
-6.142614261426142974e+00,4.754197007088433402e+00,nan,nan,nan,5.086771358951572175e+00
-6.138613861386138737e+00,4.752909206532703656e+00,nan,nan,nan,5.079920936029011180e+00
-6.134613461346134500e+00,4.751620587142992846e+00,nan,nan,nan,5.073145444359560940e+00
-6.130613061306130263e+00,4.750331147894545580e+00,nan,nan,nan,5.066444337910083640e+00
-6.126612661266126025e+00,4.749040887760749285e+00,nan,nan,nan,5.059817068193411593e+00
-6.122612261226121788e+00,4.747749805713082694e+00,nan,nan,nan,5.053263084316928833e+00
-6.118611861186119327e+00,4.746457900721144263e+00,nan,nan,nan,5.046781833032466302e+00
-6.114611461146115090e+00,4.745165171752632638e+00,nan,nan,nan,5.040372758787513341e+00
-6.110611061106110853e+00,4.743871617773349314e+00,nan,nan,nan,5.034035303777767645e+00
-6.106610661066106616e+00,4.742577237747190644e+00,nan,nan,nan,5.027768908000974868e+00
-6.102610261026102378e+00,4.741282030636144285e+00,nan,nan,nan,5.021573009312100488e+00
-6.098609860986098141e+00,4.739985995400280316e+00,nan,nan,nan,5.015447043479802858e+00
-6.094609460946093904e+00,4.738689130997753907e+00,nan,nan,nan,5.009390444244214535e+00
-6.090609060906089667e+00,4.737391436384794652e+00,nan,nan,nan,5.003402643376024805e+00
-6.086608660866087206e+00,4.736092910515707466e+00,nan,nan,nan,4.997483070736856270e+00
-6.082608260826082969e+00,4.734793552342861922e+00,nan,nan,nan,4.991631154340914200e+00
-6.078607860786078732e+00,4.733493360816693141e+00,nan,nan,nan,4.985846320417934407e+00
-6.074607460746074494e+00,4.732192334885694684e+00,nan,nan,nan,4.980127993477380777e+00
-6.070607060706070257e+00,4.730890473496413229e+00,nan,nan,nan,4.974475596373893360e+00
-6.066606660666066020e+00,4.729587775593446786e+00,nan,nan,nan,4.968888550373996793e+00
-6.062606260626061783e+00,4.728284240119434934e+00,nan,nan,nan,4.963366275224019297e+00
-6.058605860586059322e+00,4.726979866015061482e+00,nan,nan,nan,4.957908189219241812e+00
-6.054605460546055085e+00,4.725674652219037597e+00,nan,nan,nan,4.952513709274221299e+00
-6.050605060506050847e+00,4.724368597668115122e+00,nan,nan,nan,4.947182250994328179e+00
-6.046604660466046610e+00,4.723061701297066151e+00,nan,nan,nan,4.941913228748416209e+00
-6.042604260426042373e+00,4.721753962038682140e+00,nan,nan,nan,4.936706055742648758e+00
-6.038603860386038136e+00,4.720445378823775684e+00,nan,nan,nan,4.931560144095447740e+00
-6.034603460346033899e+00,4.719135950581170746e+00,nan,nan,nan,4.926474904913533237e+00
-6.030603060306029661e+00,4.717825676237693777e+00,nan,nan,nan,4.921449748369049360e+00
-6.026602660266027200e+00,4.716514554718178154e+00,nan,nan,nan,4.916484083777737268e+00
-6.022602260226022963e+00,4.715202584945448194e+00,nan,nan,nan,4.911577319678125164e+00
-6.018601860186018726e+00,4.713889765840331592e+00,nan,nan,nan,4.906728863911739680e+00
-6.014601460146014489e+00,4.712576096321632768e+00,nan,nan,nan,4.901938123704258743e+00
-6.010601060106010252e+00,4.711261575306142646e+00,nan,nan,nan,4.897204505747629000e+00
-6.006600660066006014e+00,4.709946201708632429e+00,nan,nan,nan,4.892527416283073194e+00
-6.002600260026001777e+00,4.708629974441845611e+00,nan,nan,nan,4.887906261184989276e+00
-5.998599859985999316e+00,4.707312892416493533e+00,nan,nan,nan,4.883340446045688843e+00
-5.994599459945995079e+00,4.705994954541250941e+00,nan,nan,nan,4.878829376260932271e+00
-5.990599059905990842e+00,4.704676159722747109e+00,nan,nan,nan,4.874372457116260549e+00
-5.986598659865986605e+00,4.703356506865572939e+00,nan,nan,nan,4.869969093874047417e+00
-5.982598259825982367e+00,4.702035994872259650e+00,nan,nan,nan,4.865618691861246070e+00
-5.978597859785978130e+00,4.700714622643286766e+00,nan,nan,nan,4.861320656557810871e+00
-5.974597459745973893e+00,4.699392389077075904e+00,nan,nan,nan,4.857074393685716807e+00
-5.970597059705969656e+00,4.698069293069972119e+00,nan,nan,nan,4.852879309298573141e+00
-5.966596659665967195e+00,4.696745333516261667e+00,nan,nan,nan,4.848734809871762863e+00
-5.962596259625962958e+00,4.695420509308141810e+00,nan,nan,nan,4.844640302393061759e+00
-5.958595859585958721e+00,4.694094819335738578e+00,nan,nan,nan,4.840595194453729988e+00
-5.954595459545954483e+00,4.692768262487087227e+00,nan,nan,nan,4.836598894339973143e+00
-5.950595059505950246e+00,4.691440837648133133e+00,nan,nan,nan,4.832650811124771018e+00
-5.946594659465946009e+00,4.690112543702720238e+00,nan,nan,nan,4.828750354760011021e+00
-5.942594259425941772e+00,4.688783379532603490e+00,nan,nan,nan,4.824896936168871164e+00
-5.938593859385939311e+00,4.687453344017415979e+00,nan,nan,nan,4.821089967338419768e+00
-5.934593459345935074e+00,4.686122436034687588e+00,nan,nan,nan,4.817328861412350172e+00
-5.930593059305930836e+00,4.684790654459830783e+00,nan,nan,nan,4.813613032783855772e+00
-5.926592659265926599e+00,4.683457998166134395e+00,nan,nan,nan,4.809941897188524607e+00
-5.922592259225922362e+00,4.682124466024763620e+00,nan,nan,nan,4.806314871797250809e+00
-5.918591859185918125e+00,4.680790056904744034e+00,nan,nan,nan,4.802731375309092776e+00
-5.914591459145913888e+00,4.679454769672970471e+00,nan,nan,nan,4.799190828044022972e+00
-5.910591059105909650e+00,4.678118603194193703e+00,nan,nan,nan,4.795692652035524084e+00
-5.906590659065907190e+00,4.676781556331015111e+00,nan,nan,nan,4.792236271122958691e+00
-5.902590259025902952e+00,4.675443627943882241e+00,nan,nan,nan,4.788821111043675138e+00
-5.898589858985898715e+00,4.674104816891092362e+00,nan,nan,nan,4.785446599524802558e+00
-5.894589458945894478e+00,4.672765122028764040e+00,nan,nan,nan,4.782112166374635542e+00
-5.890589058905890241e+00,4.671424542210860231e+00,nan,nan,nan,4.778817243573610263e+00
-5.886588658865886003e+00,4.670083076289164303e+00,nan,nan,nan,4.775561265364773433e+00
-5.882588258825881766e+00,4.668740723113281810e+00,nan,nan,nan,4.772343668343698830e+00
-5.878587858785879305e+00,4.667397481530630721e+00,nan,nan,nan,4.769163891547815837e+00
-5.874587458745875068e+00,4.666053350386444087e+00,nan,nan,nan,4.766021376545055865e+00
-5.870587058705870831e+00,4.664708328523754055e+00,nan,nan,nan,4.762915567521799787e+00
-5.866586658665866594e+00,4.663362414783396304e+00,nan,nan,nan,4.759845911370036653e+00
-5.862586258625862357e+00,4.662015608003995837e+00,nan,nan,nan,4.756811857773702634e+00
-5.858585858585858119e+00,4.660667907021969647e+00,nan,nan,nan,4.753812859294136217e+00
-5.854585458545853882e+00,4.659319310671518721e+00,nan,nan,nan,4.750848371454582164e+00
-5.850585058505849645e+00,4.657969817784614719e+00,nan,nan,nan,4.747917852823716700e+00
-5.846584658465847184e+00,4.656619427191010629e+00,nan,nan,nan,4.745020765098110438e+00
-5.842584258425842947e+00,4.655268137718223898e+00,nan,nan,nan,4.742156573183601509e+00
-5.838583858385838710e+00,4.653915948191526653e+00,nan,nan,nan,4.739324745275501627e+00
-5.834583458345834472e+00,4.652562857433954591e+00,nan,nan,nan,4.736524752937609328e+00
-5.830583058305830235e+00,4.651208864266288323e+00,nan,nan,nan,4.733756071179943348e+00
-5.826582658265825998e+00,4.649853967507058705e+00,nan,nan,nan,4.731018178535194352e+00
-5.822582258225821761e+00,4.648498165972529073e+00,nan,nan,nan,4.728310557133792003e+00
-5.818581858185819300e+00,4.647141458476702347e+00,nan,nan,nan,4.725632692777579358e+00
-5.814581458145815063e+00,4.645783843831305049e+00,nan,nan,nan,4.722984075012025329e+00
-5.810581058105810826e+00,4.644425320845790850e+00,nan,nan,nan,4.720364197196943223e+00
-5.806580658065806588e+00,4.643065888327325474e+00,nan,nan,nan,4.717772556575650533e+00
-5.802580258025802351e+00,4.641705545080790252e+00,nan,nan,nan,4.715208654342547767e+00
-5.798579857985798114e+00,4.640344289908767905e+00,nan,nan,nan,4.712671995709052375e+00
-5.794579457945793877e+00,4.638982121611546994e+00,nan,nan,nan,4.710162089967871779e+00
-5.790579057905789639e+00,4.637619038987105036e+00,nan,nan,nan,4.707678450555540017e+00
-5.786578657865787179e+00,4.636255040831108509e+00,nan,nan,nan,4.705220595113221549e+00
-5.782578257825782941e+00,4.634890125936912852e+00,nan,nan,nan,4.702788045545704065e+00
-5.778577857785778704e+00,4.633524293095540258e+00,nan,nan,nan,4.700380328078580305e+00
-5.774577457745774467e+00,4.632157541095696551e+00,nan,nan,nan,4.697996973313557589e+00
-5.770577057705770230e+00,4.630789868723746316e+00,nan,nan,nan,4.695637516281871982e+00
-5.766576657665765993e+00,4.629421274763714678e+00,nan,nan,nan,4.693301496495794645e+00
-5.762576257625761755e+00,4.628051757997281968e+00,nan,nan,nan,4.690988457998162886e+00
-5.758575857585759294e+00,4.626681317203777510e+00,nan,nan,nan,4.688697949409950994e+00
-5.754575457545755057e+00,4.625309951160172517e+00,nan,nan,nan,4.686429523975816025e+00
-5.750575057505750820e+00,4.623937658641073867e+00,nan,nan,nan,4.684182739607641643e+00
-5.746574657465746583e+00,4.622564438418722332e+00,nan,nan,nan,4.681957158925996509e+00
-5.742574257425742346e+00,4.621190289262981921e+00,nan,nan,nan,4.679752349299562297e+00
-5.738573857385738108e+00,4.619815209941337208e+00,nan,nan,nan,4.677567882882438077e+00
-5.734573457345733871e+00,4.618439199218883573e+00,nan,nan,nan,4.675403336649366359e+00
-5.730573057305729634e+00,4.617062255858328967e+00,nan,nan,nan,4.673258292428833727e+00
-5.726572657265727173e+00,4.615684378619972605e+00,nan,nan,nan,4.671132336934040730e+00
-5.722572257225722936e+00,4.614305566261725389e+00,nan,nan,nan,4.669025061791734821e+00
-5.718571857185718699e+00,4.612925817539071716e+00,nan,nan,nan,4.666936063568903670e+00
-5.714571457145714461e+00,4.611545131205089021e+00,nan,nan,nan,4.664864943797308428e+00
-5.710571057105710224e+00,4.610163506010431789e+00,nan,nan,nan,4.662811308995864046e+00
-5.706570657065705987e+00,4.608780940703320006e+00,nan,nan,nan,4.660774770690868429e+00
-5.702570257025701750e+00,4.607397434029544492e+00,nan,nan,nan,4.658754945434067096e+00
-5.698569856985699289e+00,4.606012984732458015e+00,nan,nan,nan,4.656751454818567559e+00
-5.694569456945695052e+00,4.604627591552961086e+00,nan,nan,nan,4.654763925492603427e+00
-5.690569056905690815e+00,4.603241253229502838e+00,nan,nan,nan,4.652791989171160658e+00
-5.686568656865686577e+00,4.601853968498080150e+00,nan,nan,nan,4.650835282645454427e+00
-5.682568256825682340e+00,4.600465736092213653e+00,nan,nan,nan,4.648893447790299227e+00
-5.678567856785678103e+00,4.599076554742963729e+00,nan,nan,nan,4.646966131569354452e+00
-5.674567456745673866e+00,4.597686423178903858e+00,nan,nan,nan,4.645052986038271214e+00
-5.670567056705669629e+00,4.596295340126134832e+00,nan,nan,nan,4.643153668345766150e+00
-5.666566656665667168e+00,4.594903304308259884e+00,nan,nan,nan,4.641267840732620442e+00
-5.662566256625662930e+00,4.593510314446388243e+00,nan,nan,nan,4.639395170528641366e+00
-5.658565856585658693e+00,4.592116369259132469e+00,nan,nan,nan,4.637535330147593449e+00
-5.654565456545654456e+00,4.590721467462588024e+00,nan,nan,nan,4.635687997080135681e+00
-5.650565056505650219e+00,4.589325607770342152e+00,nan,nan,nan,4.633852853884774525e+00
-5.646564656465645982e+00,4.587928788893459675e+00,nan,nan,nan,4.632029588176878931e+00
-5.642564256425641744e+00,4.586531009540482984e+00,nan,nan,nan,4.630217892615761777e+00
-5.638563856385639284e+00,4.585132268417410728e+00,nan,nan,nan,4.628417464889879263e+00
-5.634563456345635046e+00,4.583732564227710249e+00,nan,nan,nan,4.626628007700158030e+00
-5.630563056305630809e+00,4.582331895672300703e+00,nan,nan,nan,4.624849228741510387e+00
-5.626562656265626572e+00,4.580930261449548624e+00,nan,nan,nan,4.623080840682538550e+00
-5.622562256225622335e+00,4.579527660255260813e+00,nan,nan,nan,4.621322561143486496e+00
-5.618561856185618097e+00,4.578124090782681677e+00,nan,nan,nan,4.619574112672472310e+00
-5.614561456145613860e+00,4.576719551722481683e+00,nan,nan,nan,4.617835222720025889e+00
-5.610561056105609623e+00,4.575314041762753803e+00,nan,nan,nan,4.616105623611987951e+00
-5.606560656065607162e+00,4.573907559589004634e+00,nan,nan,nan,4.614385052520799668e+00
-5.602560256025602925e+00,4.572500103884153511e+00,nan,nan,nan,4.612673251435223776e+00
-5.598559855985598688e+00,4.571091673328520066e+00,nan,nan,nan,4.610969967128545122e+00
-5.594559455945594451e+00,4.569682266599819798e+00,nan,nan,nan,4.609274951125287068e+00
-5.590559055905590213e+00,4.568271882373157844e+00,nan,nan,nan,4.607587959666493482e+00
-5.586558655865585976e+00,4.566860519321021883e+00,nan,nan,nan,4.605908753673611855e+00
-5.582558255825581739e+00,4.565448176113278578e+00,nan,nan,nan,4.604237098711029041e+00
-5.578557855785579278e+00,4.564034851417158478e+00,nan,nan,nan,4.602572764947312933e+00
-5.574557455745575041e+00,4.562620543897259573e+00,nan,nan,nan,4.600915527115178705e+00
-5.570557055705570804e+00,4.561205252215536632e+00,nan,nan,nan,4.599265164470264011e+00
-5.566556655665566566e+00,4.559788975031291436e+00,nan,nan,nan,4.597621460748729127e+00
-5.562556255625562329e+00,4.558371711001171001e+00,nan,nan,nan,4.595984204123744199e+00
-5.558555855585558092e+00,4.556953458779159583e+00,nan,nan,nan,4.594353187160911567e+00
-5.554555455545553855e+00,4.555534217016566245e+00,nan,nan,nan,4.592728206772663135e+00
-5.550555055505549618e+00,4.554113984362029299e+00,nan,nan,nan,4.591109064171688736e+00
-5.546554655465547157e+00,4.552692759461498540e+00,nan,nan,nan,4.589495564823441676e+00
-5.542554255425542920e+00,4.551270540958233468e+00,nan,nan,nan,4.587887518397761433e+00
-5.538553855385538682e+00,4.549847327492798854e+00,nan,nan,nan,4.586284738719683673e+00
-5.534553455345534445e+00,4.548423117703056739e+00,nan,nan,nan,4.584687043719454458e+00
-5.530553055305530208e+00,4.546997910224152228e+00,nan,nan,nan,4.583094255381827686e+00
-5.526552655265525971e+00,4.545571703688515264e+00,nan,nan,nan,4.581506199694669768e+00
-5.522552255225521733e+00,4.544144496725853521e+00,nan,nan,nan,4.579922706596931903e+00
-5.518551855185519273e+00,4.542716287963139976e+00,nan,nan,nan,4.578343609926033508e+00
-5.514551455145515035e+00,4.541287076024611125e+00,nan,nan,nan,4.576768747364709178e+00
-5.510551055105510798e+00,4.539856859531754552e+00,nan,nan,nan,4.575197960387350271e+00
-5.506550655065506561e+00,4.538425637103309818e+00,nan,nan,nan,4.573631094205908632e+00
-5.502550255025502324e+00,4.536993407355255137e+00,nan,nan,nan,4.572067997715389076e+00
-5.498549854985498087e+00,4.535560168900800271e+00,nan,nan,nan,4.570508523438985726e+00
-5.494549454945493849e+00,4.534125920350385641e+00,nan,nan,nan,4.568952527472907477e+00
-5.490549054905489612e+00,4.532690660311664566e+00,nan,nan,nan,4.567399869430929016e+00
-5.486548654865487151e+00,4.531254387389513916e+00,nan,nan,nan,4.565850412388712698e+00
-5.482548254825482914e+00,4.529817100186007472e+00,nan,nan,nan,4.564304022827951890e+00
-5.478547854785478677e+00,4.528378797300415037e+00,nan,nan,nan,4.562760570580365993e+00
-5.474547454745474440e+00,4.526939477329205097e+00,nan,nan,nan,4.561219928771594212e+00
-5.470547054705470202e+00,4.525499138866027948e+00,nan,nan,nan,4.559681973765023599e+00
-5.466546654665465965e+00,4.524057780501707704e+00,nan,nan,nan,4.558146585105597559e+00
-5.462546254625461728e+00,4.522615400824241405e+00,nan,nan,nan,4.556613645463638562e+00
-5.458545854585459267e+00,4.521171998418788363e+00,nan,nan,nan,4.555083040578717046e+00
-5.454545454545455030e+00,4.519727571867662164e+00,nan,nan,nan,4.553554659203610022e+00
-5.450545054505450793e+00,4.518282119750320902e+00,nan,nan,nan,4.552028393048390242e+00
-5.446544654465446555e+00,4.516835640643372507e+00,nan,nan,nan,4.550504136724662807e+00
-5.442544254425442318e+00,4.515388133120549874e+00,nan,nan,nan,4.548981787689998058e+00
-5.438543854385438081e+00,4.513939595752716194e+00,nan,nan,nan,4.547461246192587403e+00
-5.434543454345433844e+00,4.512490027107853408e+00,nan,nan,nan,4.545942415216151389e+00
-5.430543054305429607e+00,4.511039425751055987e+00,nan,nan,nan,4.544425200425136424e+00
-5.426542654265427146e+00,4.509587790244517613e+00,nan,nan,nan,4.542909510110223259e+00
-5.422542254225422909e+00,4.508135119147534731e+00,nan,nan,nan,4.541395255134177411e+00
-5.418541854185418671e+00,4.506681411016490557e+00,nan,nan,nan,4.539882348878069962e+00
-5.414541454145414434e+00,4.505226664404848869e+00,nan,nan,nan,4.538370707187895370e+00
-5.410541054105410197e+00,4.503770877863149558e+00,nan,nan,nan,4.536860248321607614e+00
-5.406540654065405960e+00,4.502314049939000640e+00,nan,nan,nan,4.535350892896599539e+00
-5.402540254025401723e+00,4.500856179177069372e+00,nan,nan,nan,4.533842563837656492e+00
-5.398539853985399262e+00,4.499397264119071593e+00,nan,nan,nan,4.532335186325386900e+00
-5.394539453945395024e+00,4.497937303303771728e+00,nan,nan,nan,4.530828687745174221e+00
-5.390539053905390787e+00,4.496476295266969458e+00,nan,nan,nan,4.529322997636652914e+00
-5.386538653865386550e+00,4.495014238541494400e+00,nan,nan,nan,4.527818047643735078e+00
-5.382538253825382313e+00,4.493551131657195441e+00,nan,nan,nan,4.526313771465193980e+00
-5.378537853785378076e+00,4.492086973140938078e+00,nan,nan,nan,4.524810104805842670e+00
