a,b,c,d,e,f
-1.655965596559655850e+01,6.704815064951345605e+00,nan,nan,6.691442754331131226e+00,6.691442491607236143e+00
-1.655565556555655604e+01,6.704127055471253982e+00,nan,nan,6.690924052289181745e+00,6.690923793217885773e+00
-1.655165516551655003e+01,6.703439402655063439e+00,nan,nan,6.690405204296762776e+00,6.690404948829442588e+00
-1.654765476547654757e+01,6.702752105308852570e+00,nan,nan,6.689886210263172650e+00,6.689885958351821316e+00
-1.654365436543654511e+01,6.702065162239843943e+00,nan,nan,6.689367070097625323e+00,6.689366821694846088e+00
-1.653965396539653909e+01,6.701378572256300181e+00,nan,nan,6.688847783709248596e+00,6.688847538768246004e+00
-1.653565356535653663e+01,6.700692334167617226e+00,nan,nan,6.688328351007089445e+00,6.688328109481663120e+00
-1.653165316531653062e+01,6.700006446784227521e+00,nan,nan,6.687808771900102478e+00,6.687808533744640016e+00
-1.652765276527652816e+01,6.699320908917681727e+00,nan,nan,6.687289046297165029e+00,6.687288811466632232e+00
-1.652365236523652214e+01,6.698635719380604314e+00,nan,nan,6.686769174107061176e+00,6.686768942557000273e+00
-1.651965196519651968e+01,6.697950876986717539e+00,nan,nan,6.686249155238492392e+00,6.686248926925011382e+00
-1.651565156515651722e+01,6.697266380550818354e+00,nan,nan,6.685728989600072225e+00,6.685728764479837771e+00
-1.651165116511651121e+01,6.696582228888821042e+00,nan,nan,6.685208677100329844e+00,6.685208455130562832e+00
-1.650765076507650875e+01,6.695898420817720798e+00,nan,nan,6.684688217647707376e+00,6.684687998786174923e+00
-1.650365036503650273e+01,6.695214955155618597e+00,nan,nan,6.684167611150556354e+00,6.684167395355564700e+00
-1.649964996499650027e+01,6.694531830721730081e+00,nan,nan,6.683646857517147488e+00,6.683646644747535781e+00
-1.649564956495649426e+01,6.693849046336339370e+00,nan,nan,6.683125956655658229e+00,6.683125746870793193e+00
-1.649164916491649180e+01,6.693166600820858569e+00,nan,nan,6.682604908474180760e+00,6.682604701633949595e+00
-1.648764876487648934e+01,6.692484492997818890e+00,nan,nan,6.682083712880720228e+00,6.682083508945521722e+00
-1.648364836483648332e+01,6.691802721690803146e+00,nan,nan,6.681562369783191180e+00,6.681562168713935712e+00
-1.647964796479648086e+01,6.691121285724568324e+00,nan,nan,6.681040879089423790e+00,6.681040680847521784e+00
-1.647564756475647485e+01,6.690440183924964757e+00,nan,nan,6.680519240707154971e+00,6.680519045254509791e+00
-1.647164716471647239e+01,6.689759415118929020e+00,nan,nan,6.679997454544038149e+00,6.679997261843045209e+00
-1.646764676467646638e+01,6.689078978134553211e+00,nan,nan,6.679475520507632602e+00,6.679475330521171372e+00
-1.646364636463646391e+01,6.688398871801012113e+00,nan,nan,6.678953438505413231e+00,6.678953251196839247e+00
-1.645964596459646145e+01,6.687719094948622711e+00,nan,nan,6.678431208444761680e+00,6.678431023777902986e+00
-1.645564556455645544e+01,6.687039646408829086e+00,nan,nan,6.677908830232972548e+00,6.677908648172123485e+00
-1.645164516451645298e+01,6.686360525014152678e+00,nan,nan,6.677386303777250731e+00,6.677386124287164826e+00
-1.644764476447644697e+01,6.685681729598306866e+00,nan,nan,6.676863628984707866e+00,6.676863452030594281e+00
-1.644364436443644450e+01,6.685003258996082387e+00,nan,nan,6.676340805762370323e+00,6.676340631309887641e+00
-1.643964396439643849e+01,6.684325112043418393e+00,nan,nan,6.675817834017169439e+00,6.675817662032418554e+00
-1.643564356435643603e+01,6.683647287577382023e+00,nan,nan,6.675294713655950396e+00,6.675294544105472738e+00
-1.643164316431643357e+01,6.682969784436165739e+00,nan,nan,6.674771444585463342e+00,6.674771277436231109e+00
-1.642764276427642756e+01,6.682292601459101533e+00,nan,nan,6.674248026712370496e+00,6.674247861931782211e+00
-1.642364236423642510e+01,6.681615737486672479e+00,nan,nan,6.673724459943240817e+00,6.673724297499122216e+00
-1.641964196419641908e+01,6.680939191360462992e+00,nan,nan,6.673200744184552669e+00,6.673200584045141603e+00
-1.641564156415641662e+01,6.680262961923236986e+00,nan,nan,6.672676879342692935e+00,6.672676721476641148e+00
-1.641164116411641061e+01,6.679587048018883699e+00,nan,nan,6.672152865323955240e+00,6.672152709700323037e+00
-1.640764076407640815e+01,6.678911448492415026e+00,nan,nan,6.671628702034545277e+00,6.671628548622790866e+00
-1.640364036403640213e+01,6.678236162189998382e+00,nan,nan,6.671104389380569266e+00,6.671104238150552312e+00
-1.639963996399639967e+01,6.677561187958970912e+00,nan,nan,6.670579927268049047e+00,6.670579778190017350e+00
-1.639563956395639366e+01,6.676886524647815513e+00,nan,nan,6.670055315602906099e+00,6.670055168647497368e+00
-1.639163916391639120e+01,6.676212171106142179e+00,nan,nan,6.669530554290977520e+00,6.669530409429210493e+00
-1.638763876387638874e+01,6.675538126184697774e+00,nan,nan,6.669005643237997383e+00,6.669005500441269163e+00
-1.638363836383638272e+01,6.674864388735434417e+00,nan,nan,6.668480582349614494e+00,6.668480441589693442e+00
-1.637963796379638026e+01,6.674190957611418007e+00,nan,nan,6.667955371531379960e+00,6.667955232780406583e+00
-1.637563756375637425e+01,6.673517831666900157e+00,nan,nan,6.667430010688752517e+00,6.667429873919227035e+00
-1.637163716371637179e+01,6.672845009757264911e+00,nan,nan,6.666904499727097644e+00,6.666904364911882652e+00
-1.636763676367636577e+01,6.672172490739052719e+00,nan,nan,6.666378838551684893e+00,6.666378705663996485e+00
-1.636363636363636331e+01,6.671500273470008402e+00,nan,nan,6.665853027067690562e+00,6.665852896081095658e+00
-1.635963596359636085e+01,6.670828356808992332e+00,nan,nan,6.665327065180196797e+00,6.665326936068608710e+00
-1.635563556355635484e+01,6.670156739616071917e+00,nan,nan,6.664800952794188049e+00,6.664800825531861150e+00
-1.635163516351635238e+01,6.669485420752438110e+00,nan,nan,6.664274689814559061e+00,6.664274564376085230e+00
-1.634763476347634636e+01,6.668814399080472910e+00,nan,nan,6.663748276146105987e+00,6.663748152506411060e+00
-1.634363436343634390e+01,6.668143673463733379e+00,nan,nan,6.663221711693529059e+00,6.663221589827866609e+00
-1.633963396339633789e+01,6.667473242766944530e+00,nan,nan,6.662694996361433475e+00,6.662694876245385700e+00
-1.633563356335633543e+01,6.666803105855981570e+00,nan,nan,6.662168130054330284e+00,6.662168011663797351e+00
-1.633163316331633297e+01,6.666133261597935622e+00,nan,nan,6.661641112676632837e+00,6.661640995987832881e+00
-1.632763276327632695e+01,6.665463708861075531e+00,nan,nan,6.661113944132658560e+00,6.661113829122123242e+00
-1.632363236323632449e+01,6.664794446514770598e+00,nan,nan,6.660586624326629845e+00,6.660586510971198138e+00
-1.631963196319631848e+01,6.664125473429666435e+00,nan,nan,6.660059153162669610e+00,6.660059041439487793e+00
-1.631563156315631602e+01,6.663456788477525095e+00,nan,nan,6.659531530544807509e+00,6.659531420431322957e+00
-1.631163116311631001e+01,6.662788390531328986e+00,nan,nan,6.659003756376971950e+00,6.659003647850929575e+00
-1.630763076307630755e+01,6.662120278465230250e+00,nan,nan,6.658475830562999853e+00,6.658475723602437668e+00
-1.630363036303630508e+01,6.661452451154566745e+00,nan,nan,6.657947753006625113e+00,6.657947647589872453e+00
-1.629962996299629907e+01,6.660784907475861161e+00,nan,nan,6.657419523611487477e+00,6.657419419717159670e+00
-1.629562956295629661e+01,6.660117646306819239e+00,nan,nan,6.656891142281126328e+00,6.656891039888122918e+00
-1.629162916291629060e+01,6.659450666526344875e+00,nan,nan,6.656362608918985124e+00,6.656362508006483658e+00
-1.628762876287628814e+01,6.658783967014565874e+00,nan,nan,6.655833923428407850e+00,6.655833823975862984e+00
-1.628362836283628212e+01,6.658117546652724705e+00,nan,nan,6.655305085712642565e+00,6.655304987699780739e+00
-1.627962796279627966e+01,6.657451404323349031e+00,nan,nan,6.654776095674834302e+00,6.654775999081650184e+00
-1.627562756275627720e+01,6.656785538910072297e+00,nan,nan,6.654246953218033944e+00,6.654246858024789546e+00
-1.627162716271627119e+01,6.656119949297797156e+00,nan,nan,6.653717658245189348e+00,6.653717564432407805e+00
-1.626762676267626873e+01,6.655454634372607536e+00,nan,nan,6.653188210659151558e+00,6.653188118207616242e+00
-1.626362636263626271e+01,6.654789593021800620e+00,nan,nan,6.652658610362670366e+00,6.652658519253419556e+00
-1.625962596259626025e+01,6.654124824133793581e+00,nan,nan,6.652128857258399641e+00,6.652128767472722970e+00
-1.625562556255625424e+01,6.653460326598320762e+00,nan,nan,6.651598951248887559e+00,6.651598862768325127e+00
-1.625162516251625178e+01,6.652796099306256039e+00,nan,nan,6.651068892236589036e+00,6.651068805042926968e+00
-1.624762476247624932e+01,6.652132141149682099e+00,nan,nan,6.650538680123851520e+00,6.650538594199120190e+00
-1.624362436243624330e+01,6.651468451021907313e+00,nan,nan,6.650008314812928312e+00,6.650008230139395238e+00
-1.623962396239624084e+01,6.650805027817459525e+00,nan,nan,6.649477796205967906e+00,6.649477712766140414e+00
-1.623562356235623483e+01,6.650141870432030089e+00,nan,nan,6.648947124205021098e+00,6.648947041981638328e+00
-1.623162316231623237e+01,6.649478977762576903e+00,nan,nan,6.648416298712034767e+00,6.648416217688066787e+00
-1.622762276227622635e+01,6.648816348707225821e+00,nan,nan,6.647885319628857204e+00,6.647885239787503231e+00
-1.622362236223622389e+01,6.648153982165342590e+00,nan,nan,6.647354186857232783e+00,6.647354108181916743e+00
-1.621962196219622143e+01,6.647491877037523089e+00,nan,nan,6.646822900298804626e+00,6.646822822773171602e+00
-1.621562156215621542e+01,6.646830032225524931e+00,nan,nan,6.646291459855115491e+00,6.646291383463031721e+00
-1.621162116211621296e+01,6.646168446632381155e+00,nan,nan,6.645759865427605995e+00,6.645759790153151769e+00
-1.620762076207620694e+01,6.645507119162326504e+00,nan,nan,6.645228116917612837e+00,6.645228042745085162e+00
-1.620362036203620448e+01,6.644846048720787657e+00,nan,nan,6.644696214226371467e+00,6.644696141140276069e+00
-1.619961996199619847e+01,6.644185234214480928e+00,nan,nan,6.644164157255013414e+00,6.644164085240066520e+00
-1.619561956195619601e+01,6.643524674551259501e+00,nan,nan,6.643631945904570735e+00,6.643631874945691962e+00
-1.619161916191619355e+01,6.642864368640275963e+00,nan,nan,6.643099580075968014e+00,6.643099510158281262e+00
-1.618761876187618753e+01,6.642204315391857072e+00,nan,nan,6.642567059670028584e+00,6.642566990778857594e+00
-1.618361836183618507e+01,6.641544513717616560e+00,nan,nan,6.642034384587475415e+00,6.642034316708341990e+00
-1.617961796179617906e+01,6.640884962530336111e+00,nan,nan,6.641501554728919565e+00,6.641501487847542684e+00
-1.617561756175617660e+01,6.640225660744022207e+00,nan,nan,6.640968569994877946e+00,6.640968504097165770e+00
-1.617161716171617059e+01,6.639566607273988730e+00,nan,nan,6.640435430285755558e+00,6.640435365357810760e+00
-1.616761676167616812e+01,6.638907801036703304e+00,nan,nan,6.639902135501859703e+00,6.639902071529969696e+00
-1.616361636163616211e+01,6.638249240949908980e+00,nan,nan,6.639368685543387549e+00,6.639368622514026264e+00
-1.615961596159615965e+01,6.637590925932579822e+00,nan,nan,6.638835080310435011e+00,6.638835018210260230e+00
-1.615561556155615364e+01,6.636932854904904033e+00,nan,nan,6.638301319702990533e+00,6.638301258518840342e+00
-1.615161516151615118e+01,6.636275026788337250e+00,nan,nan,6.637767403620942197e+00,6.637767343339831427e+00
-1.614761476147614871e+01,6.635617440505537701e+00,nan,nan,6.637233331964067062e+00,6.637233272573189069e+00
-1.614361436143614270e+01,6.634960094980440815e+00,nan,nan,6.636699104632039159e+00,6.636699046118760492e+00
-1.613961396139614024e+01,6.634302989138184614e+00,nan,nan,6.636164721524429488e+00,6.636164663876287229e+00
-1.613561356135613423e+01,6.633646121905189652e+00,nan,nan,6.635630182540698918e+00,6.635630125745400676e+00
-1.613161316131613177e+01,6.632989492209081739e+00,nan,nan,6.635095487580204399e+00,6.635095431625624762e+00
-1.612761276127612575e+01,6.632333098978755892e+00,nan,nan,6.634560636542196299e+00,6.634560581416375058e+00
-1.612361236123612329e+01,6.631676941144346138e+00,nan,nan,6.634025629325819295e+00,6.634025575016956999e+00
-1.611961196119612083e+01,6.631021017637222847e+00,nan,nan,6.633490465830108818e+00,6.633490412326570329e+00
-1.611561156115611482e+01,6.630365327390030927e+00,nan,nan,6.632955145953995491e+00,6.632955093244301992e+00
-1.611161116111611236e+01,6.629709869336596562e+00,nan,nan,6.632419669596304246e+00,6.632419617669133238e+00
-1.610761076107610634e+01,6.629054642412083531e+00,nan,nan,6.631884036655748993e+00,6.631883985499935186e+00
-1.610361036103610388e+01,6.628399645552867980e+00,nan,nan,6.631348247030939724e+00,6.631348196635467929e+00
-1.609960996099609787e+01,6.627744877696526871e+00,nan,nan,6.630812300620375410e+00,6.630812250974380540e+00
-1.609560956095609541e+01,6.627090337782007623e+00,nan,nan,6.630276197322451104e+00,6.630276148415219062e+00
-1.609160916091609295e+01,6.626436024749377651e+00,nan,nan,6.629739937035450836e+00,6.629739888856412300e+00
-1.608760876087608693e+01,6.625781937540053512e+00,nan,nan,6.629203519657549393e+00,6.629203472196280700e+00
-1.608360836083608447e+01,6.625128075096670344e+00,nan,nan,6.628666945086816753e+00,6.628666898333037238e+00
-1.607960796079607846e+01,6.624474436363132490e+00,nan,nan,6.628130213221209210e+00,6.628130167164779429e+00
-1.607560756075607600e+01,6.623821020284583305e+00,nan,nan,6.627593323958581806e+00,6.627593278589499981e+00
-1.607160716071606998e+01,6.623167825807448672e+00,nan,nan,6.627056277196671452e+00,6.627056232505074362e+00
-1.606760676067606752e+01,6.622514851879381936e+00,nan,nan,6.626519072833112034e+00,6.626519028809272349e+00
-1.606360636063606506e+01,6.621862097449347395e+00,nan,nan,6.625981710765426413e+00,6.625981667399750030e+00
-1.605960596059605905e+01,6.621209561467514604e+00,nan,nan,6.625444190891023766e+00,6.625444148174049808e+00
-1.605560556055605659e+01,6.620557242885349858e+00,nan,nan,6.624906513107212014e+00,6.624906471029606614e+00
-1.605160516051605057e+01,6.619905140655573561e+00,nan,nan,6.624368677311179177e+00,6.624368635863740806e+00
-1.604760476047604811e+01,6.619253253732173548e+00,nan,nan,6.623830683400011132e+00,6.623830642573662608e+00
-1.604360436043604210e+01,6.618601581070403306e+00,nan,nan,6.623292531270677408e+00,6.623292491056467668e+00
-1.603960396039603964e+01,6.617950121626789084e+00,nan,nan,6.622754220820040061e+00,6.622754181209142388e+00
-1.603560356035603718e+01,6.617298874359084593e+00,nan,nan,6.622215751944847462e+00,6.622215712928555931e+00
-1.603160316031603116e+01,6.616647838226374034e+00,nan,nan,6.621677124541739623e+00,6.621677086111469102e+00
-1.602760276027602870e+01,6.615997012188953974e+00,nan,nan,6.621138338507244647e+00,6.621138300654529019e+00
-1.602360236023602269e+01,6.615346395208442587e+00,nan,nan,6.620599393737776950e+00,6.620599356454267337e+00
-1.601960196019602023e+01,6.614695986247667747e+00,nan,nan,6.620060290129642588e+00,6.620060253407104689e+00
-1.601560156015601422e+01,6.614045784270786044e+00,nan,nan,6.619521027579031269e+00,6.619520991409346244e+00
-1.601160116011601176e+01,6.613395788243189521e+00,nan,nan,6.618981605982026117e+00,6.618981570357187039e+00
-1.600760076007600929e+01,6.612745997131576736e+00,nan,nan,6.618442025234592130e+00,6.618441990146703979e+00
-1.600360036003600328e+01,6.612096409903874594e+00,nan,nan,6.617902285232585058e+00,6.617902250673861175e+00
-1.599959995999600082e+01,6.611447025529317401e+00,nan,nan,6.617362385871748742e+00,6.617362351834511713e+00
-1.599559955995599481e+01,6.610797842978408667e+00,nan,nan,6.616822327047709784e+00,6.616822293524387888e+00
-1.599159915991599235e+01,6.610148861222940653e+00,nan,nan,6.616282108655986427e+00,6.616282075639114524e+00
-1.598759875987598633e+01,6.609500079235938408e+00,nan,nan,6.615741730591979675e+00,6.615741698074196542e+00
-1.598359835983598387e+01,6.608851495991754810e+00,nan,nan,6.615201192750979509e+00,6.615201160725025176e+00
-1.597959795979597963e+01,6.608203110465991514e+00,nan,nan,6.614660495028160447e+00,6.614660463486877084e+00
-1.597559755975597540e+01,6.607554921635572676e+00,nan,nan,6.614119637318585099e+00,6.614119606254914352e+00
-1.597159715971597116e+01,6.606906928478610830e+00,nan,nan,6.613578619517197055e+00,6.613578588924180934e+00
-1.596759675967596692e+01,6.606259129974616506e+00,nan,nan,6.613037441518831550e+00,6.613037411389606213e+00
-1.596359635963596446e+01,6.605611525104276183e+00,nan,nan,6.612496103218206578e+00,6.612496073546006770e+00
-1.595959595959595845e+01,6.604964112849636138e+00,nan,nan,6.611954604509922895e+00,6.611954575288075731e+00
-1.595559555955595599e+01,6.604316892193958566e+00,nan,nan,6.611412945288469345e+00,6.611412916510396087e+00
-1.595159515951595175e+01,6.603669862121878786e+00,nan,nan,6.610871125448218422e+00,6.610871097107433592e+00
-1.594759475947594751e+01,6.603023021619213395e+00,nan,nan,6.610329144883427155e+00,6.610329116973536756e+00
-1.594359435943594328e+01,6.602376369673155665e+00,nan,nan,6.609787003488236223e+00,6.609786976002933301e+00
-1.593959395939593904e+01,6.601729905272110344e+00,nan,nan,6.609244701156671731e+00,6.609244674089738147e+00
-1.593559355935593658e+01,6.601083627405827770e+00,nan,nan,6.608702237782641653e+00,6.608702211127948978e+00
-1.593159315931593056e+01,6.600437535065276862e+00,nan,nan,6.608159613259940279e+00,6.608159587011444458e+00
-1.592759275927592810e+01,6.599791627242796110e+00,nan,nan,6.607616827482243771e+00,6.607616801633986903e+00
-1.592359235923592387e+01,6.599145902931963903e+00,nan,nan,6.607073880343111050e+00,6.607073854889216946e+00
-1.591959195919591963e+01,6.598500361127629610e+00,nan,nan,6.606530771735983798e+00,6.606530746670659759e+00
-1.591559155915591539e+01,6.597855000825988192e+00,nan,nan,6.605987501554189123e+00,6.605987476871725050e+00
-1.591159115911591115e+01,6.597209821024487830e+00,nan,nan,6.605444069690934228e+00,6.605444045385700846e+00
-1.590759075907590869e+01,6.596564820721844136e+00,nan,nan,6.604900476039309076e+00,6.604900452105755271e+00
-1.590359035903590268e+01,6.595919998918125415e+00,nan,nan,6.604356720492285504e+00,6.604356696924939207e+00
-1.589958995899590022e+01,6.595275354614648755e+00,nan,nan,6.603812802942721660e+00,6.603812779736188077e+00
-1.589558955895589598e+01,6.594630886814023540e+00,nan,nan,6.603268723283349573e+00,6.603268700432308513e+00
-1.589158915891589174e+01,6.593986594520171884e+00,nan,nan,6.602724481406789359e+00,6.602724458905997906e+00
-1.588758875887588751e+01,6.593342476738299318e+00,nan,nan,6.602180077205537678e+00,6.602180055049827523e+00
-1.588358835883588327e+01,6.592698532474910778e+00,nan,nan,6.601635510571977505e+00,6.601635488756251391e+00
-1.587958795879588081e+01,6.592054760737798169e+00,nan,nan,6.601090781398369245e+00,6.601090759917603634e+00
-1.587558755875587480e+01,6.591411160536022606e+00,nan,nan,6.600545889576853398e+00,6.600545868426094032e+00
-1.587158715871587233e+01,6.590767730880012998e+00,nan,nan,6.600000834999452337e+00,6.600000814173819563e+00
-1.586758675867586632e+01,6.590124470781408839e+00,nan,nan,6.599455617558070308e+00,6.599455597052747535e+00
-1.586358635863586386e+01,6.589481379253213866e+00,nan,nan,6.598910237144488988e+00,6.598910216954734231e+00
-1.585958595859585962e+01,6.588838455309691255e+00,nan,nan,6.598364693650369261e+00,6.598364673771504485e+00
-1.585558555855585539e+01,6.588195697966399145e+00,nan,nan,6.597818986967254773e+00,6.597818967394668555e+00
-1.585158515851585115e+01,6.587553106240235934e+00,nan,nan,6.597273116986566599e+00,6.597273097715714130e+00
-1.584758475847584691e+01,6.586910679149331038e+00,nan,nan,6.596727083599604136e+00,6.596727064626005443e+00
-1.584358435843584445e+01,6.586268415713164792e+00,nan,nan,6.596180886697548651e+00,6.596180868016786825e+00
-1.583958395839583844e+01,6.585626314952514271e+00,nan,nan,6.595634526171457068e+00,6.595634507779177369e+00
-1.583558355835583598e+01,6.584984375889415986e+00,nan,nan,6.595088001912265518e+00,6.595087983804178045e+00
-1.583158315831583174e+01,6.584342597547244935e+00,nan,nan,6.594541313810789340e+00,6.594541295982663698e+00
-1.582758275827582750e+01,6.583700978950661309e+00,nan,nan,6.593994461757722192e+00,6.593994444205388383e+00
-1.582358235823582326e+01,6.583059519125630032e+00,nan,nan,6.593447445643634275e+00,6.593447428362982699e+00
-1.581958195819581903e+01,6.582418217099406554e+00,nan,nan,6.592900265358975886e+00,6.592900248345953784e+00
-1.581558155815581657e+01,6.581777071900566156e+00,nan,nan,6.592352920794071203e+00,6.592352904044686213e+00
-1.581158115811581055e+01,6.581136082558958655e+00,nan,nan,6.591805411839122719e+00,6.591805395349438434e+00
-1.580758075807580809e+01,6.580495248105763473e+00,nan,nan,6.591257738384213027e+00,6.591257722150349885e+00
-1.580358035803580385e+01,6.579854567573454105e+00,nan,nan,6.590709900319295933e+00,6.590709884337430324e+00
-1.579957995799579962e+01,6.579214039995783025e+00,nan,nan,6.590161897534208002e+00,6.590161881800569610e+00
-1.579557955795579538e+01,6.578573664407846522e+00,nan,nan,6.589613729918657015e+00,6.589613714429532365e+00
-1.579157915791579114e+01,6.577933439846018970e+00,nan,nan,6.589065397362229959e+00,6.589065382113956204e+00
-1.578757875787578868e+01,6.577293365347961718e+00,nan,nan,6.588516899754386813e+00,6.588516884743355284e+00
-1.578357835783578267e+01,6.576653439952699465e+00,nan,nan,6.587968236984466763e+00,6.587968222207120306e+00
-1.577957795779578021e+01,6.576013662700483486e+00,nan,nan,6.587419408941681098e+00,6.587419394394514960e+00
-1.577557755775577597e+01,6.575374032632915089e+00,nan,nan,6.586870415515119426e+00,6.586870401194676816e+00
-1.577157715771577173e+01,6.574734548792895872e+00,nan,nan,6.586321256593743456e+00,6.586321242496619099e+00
-1.576757675767576750e+01,6.574095210224631280e+00,nan,nan,6.585771932066391443e+00,6.585771918189229801e+00
-1.576357635763576326e+01,6.573456015973624389e+00,nan,nan,6.585222441821774630e+00,6.585222428161266350e+00
-1.575957595759576080e+01,6.572816965086681229e+00,nan,nan,6.584672785748481694e+00,6.584672772301368049e+00
-1.575557555755575478e+01,6.572178056611926777e+00,nan,nan,6.584122963734971634e+00,6.584122950498039195e+00
-1.575157515751575232e+01,6.571539289598788081e+00,nan,nan,6.583572975669579108e+00,6.583572962639660631e+00
-1.574757475747574631e+01,6.570900663097967609e+00,nan,nan,6.583022821440510874e+00,6.583022808614487076e+00
-1.574357435743574385e+01,6.570262176161526746e+00,nan,nan,6.582472500935851123e+00,6.582472488310645353e+00
-1.573957395739573961e+01,6.569623827842770325e+00,nan,nan,6.581922014043552593e+00,6.581922001616134388e+00
-1.573557355735573537e+01,6.568985617196385185e+00,nan,nan,6.581371360651445457e+00,6.581371348418827871e+00
-1.573157315731573114e+01,6.568347543278310496e+00,nan,nan,6.580820540647226657e+00,6.580820528606465381e+00
-1.572757275727572690e+01,6.567709605145783947e+00,nan,nan,6.580269553918471459e+00,6.580269542066664812e+00
-1.572357235723572444e+01,6.567071801857395918e+00,nan,nan,6.579718400352623675e+00,6.579718388686914388e+00
-1.571957195719571843e+01,6.566434132472995344e+00,nan,nan,6.579167079837000998e+00,6.579167068354570880e+00
-1.571557155715571596e+01,6.565796596053764311e+00,nan,nan,6.578615592258791445e+00,6.578615580956865827e+00
-1.571157115711571173e+01,6.565159191662207405e+00,nan,nan,6.578063937505056025e+00,6.578063926380897541e+00
-1.570757075707570749e+01,6.564521918362086872e+00,nan,nan,6.577512115462727849e+00,6.577512104513640878e+00
-1.570357035703570325e+01,6.563884775218528311e+00,nan,nan,6.576960126018607689e+00,6.576960115241935689e+00
-1.569956995699569902e+01,6.563247761297901661e+00,nan,nan,6.576407969059371084e+00,6.576407958452495706e+00
-1.569556955695569656e+01,6.562610875667956201e+00,nan,nan,6.575855644471560346e+00,6.575855634031902319e+00
-1.569156915691569054e+01,6.561974117397680217e+00,nan,nan,6.575303152141592555e+00,6.575303141866608136e+00
-1.568756875687568808e+01,6.561337485557430682e+00,nan,nan,6.574750491955752452e+00,6.574750481842939642e+00
-1.568356835683568384e+01,6.560700979218807127e+00,nan,nan,6.574197663800194213e+00,6.574197653847082101e+00
-1.567956795679567961e+01,6.560064597454775992e+00,nan,nan,6.573644667560942345e+00,6.573644657765100874e+00
-1.567556755675567537e+01,6.559428339339580916e+00,nan,nan,6.573091503123891677e+00,6.573091493482922765e+00
-1.567156715671567113e+01,6.558792203948761390e+00,nan,nan,6.572538170374805588e+00,6.572538160886347569e+00
-1.566756675667566867e+01,6.558156190359188287e+00,nan,nan,6.571984669199316897e+00,6.571984659861042744e+00
-1.566356635663566266e+01,6.557520297649044316e+00,nan,nan,6.571430999482924307e+00,6.571430990292542518e+00
-1.565956595659566020e+01,6.556884524897784061e+00,nan,nan,6.570877161111002174e+00,6.570877152066253224e+00
-1.565556555655565596e+01,6.556248871186215688e+00,nan,nan,6.570323153968784524e+00,6.570323145067442638e+00
-1.565156515651565172e+01,6.555613335596387259e+00,nan,nan,6.569768977941380150e+00,6.569768969181250640e+00
-1.564756475647564748e+01,6.554977917211733285e+00,nan,nan,6.569214632913761065e+00,6.569214624292683880e+00
-1.564356435643564325e+01,6.554342615116945048e+00,nan,nan,6.568660118770768719e+00,6.568660110286615783e+00
-1.563956395639564079e+01,6.553707428398035439e+00,nan,nan,6.568105435397114000e+00,6.568105427047785660e+00
-1.563556355635563477e+01,6.553072356142299881e+00,nan,nan,6.567550582677369242e+00,6.567550574460800483e+00
-1.563156315631563231e+01,6.552437397438395372e+00,nan,nan,6.566995560495982431e+00,6.566995552410134884e+00
-1.562756275627562630e+01,6.551802551376235684e+00,nan,nan,6.566440368737259448e+00,6.566440360780127605e+00
-1.562356235623562384e+01,6.551167817047070407e+00,nan,nan,6.565885007285377384e+00,6.565884999454984161e+00
-1.561956195619561960e+01,6.550533193543407684e+00,nan,nan,6.565329476024377442e+00,6.565329468318775952e+00
-1.561556155615561536e+01,6.549898679959132330e+00,nan,nan,6.564773774838168485e+00,6.564773767255439374e+00
-1.561156115611561113e+01,6.549264275389367285e+00,nan,nan,6.564217903610524374e+00,6.564217896148777598e+00
-1.560756075607560689e+01,6.548629978930601503e+00,nan,nan,6.563661862225082189e+00,6.563661854882454350e+00
-1.560356035603560443e+01,6.547995789680584267e+00,nan,nan,6.563105650565349336e+00,6.563105643340006345e+00
-1.559955995599559841e+01,6.547361706738384690e+00,nan,nan,6.562549268514692891e+00,6.562549261404826417e+00
-1.559555955595559595e+01,6.546727729204376622e+00,nan,nan,6.561992715956346700e+00,6.561992708960176834e+00
-1.559155915591559172e+01,6.546093856180251080e+00,nan,nan,6.561435992773409609e+00,6.561435985889180422e+00
-1.558755875587558748e+01,6.545460086768991381e+00,nan,nan,6.560879098848843682e+00,6.560879092074828556e+00
-1.558355835583558324e+01,6.544826420074882911e+00,nan,nan,6.560322034065475982e+00,6.560322027399970501e+00
-1.557955795579557901e+01,6.544192855203511350e+00,nan,nan,6.559764798305996791e+00,6.559764791747324075e+00
-1.557555755575557654e+01,6.543559391261791980e+00,nan,nan,6.559207391452959612e+00,6.559207384999466761e+00
-1.557155715571557053e+01,6.542926027357915508e+00,nan,nan,6.558649813388781169e+00,6.558649807038840152e+00
-1.556755675567556807e+01,6.542292762601396916e+00,nan,nan,6.558092063995742294e+00,6.558092057747749948e+00
-1.556355635563556383e+01,6.541659596103016838e+00,nan,nan,6.557534143155983486e+00,6.557534137008360631e+00
-1.555955595559555960e+01,6.541026526974924593e+00,nan,nan,6.556976050751512020e+00,6.556976044702701678e+00
-1.555555555555555536e+01,6.540393554330503179e+00,nan,nan,6.556417786664193947e+00,6.556417780712663124e+00
-1.555155515551555112e+01,6.539760677284490953e+00,nan,nan,6.555859350775759431e+00,6.555859344919997334e+00
-1.554755475547554866e+01,6.539127894952883047e+00,nan,nan,6.555300742967798300e+00,6.555300737206318118e+00
