x,a,b,c,d,e
-1.649999976158142090e+00,3.888957500457763672e+00,3.824586868286132812e+00,3.488001108169555664e+00,2.188626527786254883e+00,1.965441226959228516e+00
-1.641729354858398438e+00,3.878260374069213867e+00,3.813344955444335938e+00,3.471786975860595703e+00,2.177214384078979492e+00,1.962195992469787598e+00
-1.633458614349365234e+00,3.867544651031494141e+00,3.802073717117309570e+00,3.455450057983398438e+00,2.165848970413208008e+00,1.958967328071594238e+00
-1.625187993049621582e+00,3.856810569763183594e+00,3.790772914886474609e+00,3.438990354537963867e+00,2.154530763626098633e+00,1.955754637718200684e+00
-1.616917252540588379e+00,3.846056699752807617e+00,3.779441356658935547e+00,3.422405958175659180e+00,2.143260002136230469e+00,1.952558040618896484e+00
-1.608646631240844727e+00,3.835283279418945312e+00,3.768078327178955078e+00,3.405697107315063477e+00,2.132036447525024414e+00,1.949377655982971191e+00
-1.600375890731811523e+00,3.824488401412963867e+00,3.756683111190795898e+00,3.388861656188964844e+00,2.120860576629638672e+00,1.946213603019714355e+00
-1.592105269432067871e+00,3.813672542572021484e+00,3.745254993438720703e+00,3.371900558471679688e+00,2.109733104705810547e+00,1.943065524101257324e+00
-1.583834528923034668e+00,3.802834510803222656e+00,3.733792781829833984e+00,3.354812145233154297e+00,2.098653078079223633e+00,1.939933776855468750e+00
-1.575563907623291016e+00,3.791973114013671875e+00,3.722295999526977539e+00,3.337596654891967773e+00,2.087621688842773438e+00,1.936818242073059082e+00
-1.567293167114257812e+00,3.781088590621948242e+00,3.710763692855834961e+00,3.320253372192382812e+00,2.076638698577880859e+00,1.933718800544738770e+00
-1.559022545814514160e+00,3.770179510116577148e+00,3.699194908142089844e+00,3.302782297134399414e+00,2.065704345703125000e+00,1.930635571479797363e+00
-1.550751805305480957e+00,3.759245395660400391e+00,3.687588691711425781e+00,3.285182476043701172e+00,2.054818868637084961e+00,1.927568554878234863e+00
-1.542481184005737305e+00,3.748285531997680664e+00,3.675944089889526367e+00,3.267455339431762695e+00,2.043982267379760742e+00,1.924517750740051270e+00
-1.534210562705993652e+00,3.737299203872680664e+00,3.664260864257812500e+00,3.249599695205688477e+00,2.033195018768310547e+00,1.921483159065246582e+00
