x,a,b,c,d,e
-5.602176189422607422e-01,2.113857078552246094e+01,4.524602413177490234e+00,4.032654762268066406e+00,3.958805799484252930e+00,2.076021671295166016e+00
-5.574095249176025391e-01,1.907738685607910156e+01,4.364883899688720703e+00,3.987657308578491211e+00,3.934201240539550781e+00,2.051710128784179688e+00
-5.546014308929443359e-01,1.713301467895507812e+01,4.213944435119628906e+00,3.944794178009033203e+00,3.909785747528076172e+00,2.027490615844726562e+00
-5.517932772636413574e-01,1.530539703369140625e+01,4.071780204772949219e+00,3.904044628143310547e+00,3.885547161102294922e+00,2.003361225128173828e+00
-5.489851832389831543e-01,1.359457969665527344e+01,3.938393592834472656e+00,3.865389823913574219e+00,3.861474514007568359e+00,1.979324579238891602e+00
-5.461770892143249512e-01,1.200048446655273438e+01,3.813779592514038086e+00,3.828806638717651367e+00,3.837556600570678711e+00,1.955380797386169434e+00
-5.433689951896667480e-01,1.052304935455322266e+01,3.697935104370117188e+00,3.794270038604736328e+00,3.813781261444091797e+00,1.931529760360717773e+00
-5.405608415603637695e-01,9.162167549133300781e+00,3.590854167938232422e+00,3.761751651763916016e+00,3.790135860443115234e+00,1.907772064208984375e+00
-5.377527475357055664e-01,7.917781829833984375e+00,3.492537975311279297e+00,3.731224775314331055e+00,3.766608476638793945e+00,1.884109854698181152e+00
-5.349446535110473633e-01,6.789700508117675781e+00,3.402978420257568359e+00,3.702656030654907227e+00,3.743188142776489258e+00,1.860542178153991699e+00
-5.321365594863891602e-01,5.777700424194335938e+00,3.322170495986938477e+00,3.676010608673095703e+00,3.719860553741455078e+00,1.837069511413574219e+00
-5.293284058570861816e-01,4.881450176239013672e+00,3.250104904174804688e+00,3.651249885559082031e+00,3.696612834930419922e+00,1.813693165779113770e+00
-5.265203118324279785e-01,4.100553512573242188e+00,3.186775922775268555e+00,3.628333568572998047e+00,3.673433303833007812e+00,1.790413498878479004e+00
-5.237122178077697754e-01,3.434390306472778320e+00,3.132170677185058594e+00,3.607216358184814453e+00,3.650308370590209961e+00,1.767230749130249023e+00
-5.209041237831115723e-01,2.882138252258300781e+00,3.086275100708007812e+00,3.587850093841552734e+00,3.627225875854492188e+00,1.744146585464477539e+00
-5.180959701538085938e-01,2.442673683166503906e+00,3.049069881439208984e+00,3.570181846618652344e+00,3.604171037673950195e+00,1.721159577369689941e+00
-5.152878761291503906e-01,2.114525079727172852e+00,3.020533561706542969e+00,3.554154634475708008e+00,3.581131935119628906e+00,1.698271870613098145e+00
-5.124797821044921875e-01,1.895732164382934570e+00,3.000634431838989258e+00,3.539707183837890625e+00,3.558095216751098633e+00,1.675483703613281250e+00
-5.096716880798339844e-01,1.783813595771789551e+00,2.989332675933837891e+00,3.526773691177368164e+00,3.535047054290771484e+00,1.652795791625976562e+00
-5.068635344505310059e-01,1.775736808776855469e+00,2.986576795578002930e+00,3.515282392501831055e+00,3.511973857879638672e+00,1.630206942558288574e+00
-5.040554404258728027e-01,1.867986679077148438e+00,2.992298364639282227e+00,3.505157232284545898e+00,3.488863706588745117e+00,1.607720136642456055e+00
-5.012473464012145996e-01,2.056784629821777344e+00,3.006408691406250000e+00,3.496317148208618164e+00,3.465701580047607422e+00,1.585335016250610352e+00
-4.984392225742340088e-01,2.338484764099121094e+00,3.028789758682250977e+00,3.488674402236938477e+00,3.442476034164428711e+00,1.563051581382751465e+00
-4.956311285495758057e-01,2.710092067718505859e+00,3.059286355972290039e+00,3.482136964797973633e+00,3.419172525405883789e+00,1.540870189666748047e+00
-4.928230047225952148e-01,3.169824838638305664e+00,3.097695827484130859e+00,3.476606369018554688e+00,3.395778179168701172e+00,1.518792152404785156e+00
-4.900149106979370117e-01,3.717454910278320312e+00,3.143747806549072266e+00,3.471980333328247070e+00,3.372281312942504883e+00,1.496817469596862793e+00
-4.872067868709564209e-01,4.354393482208251953e+00,3.197090864181518555e+00,3.468150138854980469e+00,3.348667144775390625e+00,1.474946856498718262e+00
-4.843986928462982178e-01,5.083350658416748047e+00,3.257259368896484375e+00,3.465002059936523438e+00,3.324924945831298828e+00,1.453180670738220215e+00
-4.815905690193176270e-01,5.907870769500732422e+00,3.323650360107421875e+00,3.462419748306274414e+00,3.301040887832641602e+00,1.431519150733947754e+00
-4.787824749946594238e-01,6.831724166870117188e+00,3.395477771759033203e+00,3.460280895233154297e+00,3.277004003524780273e+00,1.409962892532348633e+00
-4.759743511676788330e-01,7.858514785766601562e+00,3.471735239028930664e+00,3.458460807800292969e+00,3.252802133560180664e+00,1.388512969017028809e+00
-4.731662571430206299e-01,8.990967750549316406e+00,3.551144599914550781e+00,3.456834077835083008e+00,3.228423357009887695e+00,1.367169141769409180e+00
-4.703581333160400391e-01,1.022498607635498047e+01,3.632116079330444336e+00,3.455271720886230469e+00,3.203856468200683594e+00,1.345932245254516602e+00
-4.675500392913818359e-01,1.146310615539550781e+01,3.712716579437255859e+00,3.453647136688232422e+00,3.179091691970825195e+00,1.324802279472351074e+00
-4.647419452667236328e-01,1.193065834045410156e+01,3.790674209594726562e+00,3.451833248138427734e+00,3.154117345809936523e+00,1.303780555725097656e+00
-4.619338214397430420e-01,1.110942649841308594e+01,3.863434791564941406e+00,3.449705362319946289e+00,3.128922939300537109e+00,1.282865881919860840e+00
-4.591257274150848389e-01,1.005999469757080078e+01,3.928283452987670898e+00,3.447144031524658203e+00,3.103500366210937500e+00,1.262060284614562988e+00
-4.563176035881042480e-01,9.089768409729003906e+00,3.982563018798828125e+00,3.444036006927490234e+00,3.077839612960815430e+00,1.241363644599914551e+00
-4.535095095634460449e-01,8.219659805297851562e+00,4.023949623107910156e+00,3.440272808074951172e+00,3.051932096481323242e+00,1.220776319503784180e+00
-4.507013857364654541e-01,7.446532249450683594e+00,4.050752639770507812e+00,3.435756683349609375e+00,3.025769233703613281e+00,1.200298428535461426e+00
-4.478932917118072510e-01,6.764913558959960938e+00,4.062155246734619141e+00,3.430398702621459961e+00,2.999344110488891602e+00,1.179931282997131348e+00
-4.450851678848266602e-01,6.168462276458740234e+00,4.058326244354248047e+00,3.424121379852294922e+00,2.972649574279785156e+00,1.159674882888793945e+00
-4.422770738601684570e-01,5.650405406951904297e+00,4.040361881256103516e+00,3.416858434677124023e+00,2.945678710937500000e+00,1.139529109001159668e+00
-4.394689500331878662e-01,5.203851699829101562e+00,4.010077476501464844e+00,3.408558130264282227e+00,2.918425798416137695e+00,1.119495034217834473e+00
-4.366608560085296631e-01,4.822140216827392578e+00,3.969719648361206055e+00,3.399180412292480469e+00,2.890885591506958008e+00,1.099572181701660156e+00
-4.338527321815490723e-01,4.498916625976562500e+00,3.921674728393554688e+00,3.388698816299438477e+00,2.863053560256958008e+00,1.079762101173400879e+00
-4.310446381568908691e-01,4.228076934814453125e+00,3.868234634399414062e+00,3.377101421356201172e+00,2.834925651550292969e+00,1.060064315795898438e+00
-4.282365143299102783e-01,4.003556251525878906e+00,3.811439990997314453e+00,3.364386796951293945e+00,2.806498765945434570e+00,1.040479540824890137e+00
-4.254284203052520752e-01,3.819256544113159180e+00,3.753009080886840820e+00,3.350568532943725586e+00,2.777769088745117188e+00,1.021008491516113281e+00
-4.226202964782714844e-01,3.669121980667114258e+00,3.694316864013671875e+00,3.335668087005615234e+00,2.748736143112182617e+00,1.001650214195251465e+00
-4.198122024536132812e-01,3.547399282455444336e+00,3.636422157287597656e+00,3.319719076156616211e+00,2.719397068023681641e+00,9.824070930480957031e-01
-4.170040786266326904e-01,3.448897123336791992e+00,3.580100059509277344e+00,3.302763462066650391e+00,2.689752101898193359e+00,9.632778763771057129e-01
-4.141959846019744873e-01,3.369176387786865234e+00,3.525895357131958008e+00,3.284850120544433594e+00,2.659800767898559570e+00,9.442632198333740234e-01
