x,a,b,c,d,e
-1.649999976158142090e+00,-2.498600097656250000e+03,-4.385668029785156250e+02,-1.262749938964843750e+02,-3.290906524658203125e+01,-9.346878051757812500e+00
-1.641729354858398438e+00,-2.466807861328125000e+03,-4.329864807128906250e+02,-1.246687927246093750e+02,-3.249484634399414062e+01,-9.269621849060058594e+00
-1.633458614349365234e+00,-2.435015136718750000e+03,-4.274060974121093750e+02,-1.230625991821289062e+02,-3.208076477050781250e+01,-9.193282127380371094e+00
-1.625187993049621582e+00,-2.403222656250000000e+03,-4.218258361816406250e+02,-1.214564285278320312e+02,-3.166683197021484375e+01,-9.117872238159179688e+00
-1.616917252540588379e+00,-2.371429931640625000e+03,-4.162454223632812500e+02,-1.198503036499023438e+02,-3.125308036804199219e+01,-9.043414115905761719e+00
-1.608646631240844727e+00,-2.339637695312500000e+03,-4.106650390625000000e+02,-1.182442169189453125e+02,-3.083945846557617188e+01,-8.969964027404785156e+00
-1.600375890731811523e+00,-2.307844970703125000e+03,-4.050846862792968750e+02,-1.166380996704101562e+02,-3.042604064941406250e+01,-8.897544860839843750e+00
-1.592105269432067871e+00,-2.276052734375000000e+03,-3.995043640136718750e+02,-1.150320281982421875e+02,-3.001279067993164062e+01,-8.826186180114746094e+00
-1.583834528923034668e+00,-2.244260009765625000e+03,-3.939240112304687500e+02,-1.134259872436523438e+02,-2.959975051879882812e+01,-8.755946159362792969e+00
-1.575563907623291016e+00,-2.212467773437500000e+03,-3.883437194824218750e+02,-1.118199615478515625e+02,-2.918691253662109375e+01,-8.686837196350097656e+00
-1.567293167114257812e+00,-2.180675048828125000e+03,-3.827633056640625000e+02,-1.102139282226562500e+02,-2.877429771423339844e+01,-8.618914604187011719e+00
-1.559022545814514160e+00,-2.148882812500000000e+03,-3.771830444335937500e+02,-1.086079711914062500e+02,-2.836192512512207031e+01,-8.552209854125976562e+00
-1.550751805305480957e+00,-2.117090087890625000e+03,-3.716026916503906250e+02,-1.070020446777343750e+02,-2.794978904724121094e+01,-8.486768722534179688e+00
-1.542481184005737305e+00,-2.085297851562500000e+03,-3.660223693847656250e+02,-1.053961486816406250e+02,-2.753791618347167969e+01,-8.422635078430175781e+00
-1.534210562705993652e+00,-2.053505615234375000e+03,-3.604421081542968750e+02,-1.037902984619140625e+02,-2.712632179260253906e+01,-8.359850883483886719e+00
-1.525939822196960449e+00,-2.021712768554687500e+03,-3.548617553710937500e+02,-1.021844406127929688e+02,-2.671502685546875000e+01,-8.298459053039550781e+00
-1.517669200897216797e+00,-1.989920532226562500e+03,-3.492814636230468750e+02,-1.005786285400390625e+02,-2.630402755737304688e+01,-8.238505363464355469e+00
-1.509398460388183594e+00,-1.958127807617187500e+03,-3.437011108398437500e+02,-9.897289276123046875e+01,-2.589337158203125000e+01,-8.180029869079589844e+00
-1.501127839088439941e+00,-1.926335571289062500e+03,-3.381209106445312500e+02,-9.736718750000000000e+01,-2.548306846618652344e+01,-8.123096466064453125e+00
-1.492857098579406738e+00,-1.894542846679687500e+03,-3.325405578613281250e+02,-9.576151275634765625e+01,-2.507313537597656250e+01,-8.067735671997070312e+00
-1.484586477279663086e+00,-1.862750488281250000e+03,-3.269602966308593750e+02,-9.415589904785156250e+01,-2.466361045837402344e+01,-8.013999938964843750e+00
-1.476315736770629883e+00,-1.830957763671875000e+03,-3.213800354003906250e+02,-9.255033111572265625e+01,-2.425449180603027344e+01,-7.961943626403808594e+00
-1.468045115470886230e+00,-1.799165527343750000e+03,-3.157998046875000000e+02,-9.094486236572265625e+01,-2.384582710266113281e+01,-7.911608695983886719e+00
-1.459774374961853027e+00,-1.767372802734375000e+03,-3.102194519042968750e+02,-8.933940887451171875e+01,-2.343763732910156250e+01,-7.863053321838378906e+00
-1.451503753662109375e+00,-1.735580566406250000e+03,-3.046393127441406250e+02,-8.773407745361328125e+01,-2.302997398376464844e+01,-7.816316127777099609e+00
-1.443233013153076172e+00,-1.703787841796875000e+03,-2.990590515136718750e+02,-8.612875366210937500e+01,-2.262283325195312500e+01,-7.771454334259033203e+00
-1.434962391853332520e+00,-1.671995605468750000e+03,-2.934788818359375000e+02,-8.452356719970703125e+01,-2.221628379821777344e+01,-7.728511333465576172e+00
-1.426691770553588867e+00,-1.640203247070312500e+03,-2.878987121582031250e+02,-8.291846466064453125e+01,-2.181034851074218750e+01,-7.687547683715820312e+00
-1.418421030044555664e+00,-1.608410522460937500e+03,-2.823185119628906250e+02,-8.131341552734375000e+01,-2.140507888793945312e+01,-7.648605823516845703e+00
-1.410150408744812012e+00,-1.576618286132812500e+03,-2.767384033203125000e+02,-7.970850372314453125e+01,-2.100051498413085938e+01,-7.611720561981201172e+00
-1.401879668235778809e+00,-1.544825561523437500e+03,-2.711582031250000000e+02,-7.810368347167968750e+01,-2.059669303894042969e+01,-7.576949119567871094e+00
-1.393609046936035156e+00,-1.513033203125000000e+03,-2.655781555175781250e+02,-7.649900817871093750e+01,-2.019368362426757812e+01,-7.544341087341308594e+00
-1.385338306427001953e+00,-1.481240478515625000e+03,-2.599980468750000000e+02,-7.489443206787109375e+01,-1.979154396057128906e+01,-7.513934612274169922e+00
-1.377067685127258301e+00,-1.449448242187500000e+03,-2.544180603027343750e+02,-7.329002380371093750e+01,-1.939032745361328125e+01,-7.485760211944580078e+00
-1.368796944618225098e+00,-1.417655517578125000e+03,-2.488379669189453125e+02,-7.168576049804687500e+01,-1.899008750915527344e+01,-7.459864139556884766e+00
-1.360526323318481445e+00,-1.385863281250000000e+03,-2.432579956054687500e+02,-7.008168029785156250e+01,-1.859091758728027344e+01,-7.436281681060791016e+00
-1.352255582809448242e+00,-1.354070556640625000e+03,-2.376780395507812500e+02,-6.847777557373046875e+01,-1.819288444519042969e+01,-7.415042400360107422e+00
-1.343984961509704590e+00,-1.322278320312500000e+03,-2.320982055664062500e+02,-6.687408447265625000e+01,-1.779607009887695312e+01,-7.396173477172851562e+00
-1.335714221000671387e+00,-1.290485595703125000e+03,-2.265182495117187500e+02,-6.527062225341796875e+01,-1.740056610107421875e+01,-7.379702568054199219e+00
-1.327443599700927734e+00,-1.258693237304687500e+03,-2.209385070800781250e+02,-6.366742324829101562e+01,-1.700646781921386719e+01,-7.365639209747314453e+00
-1.319172978401184082e+00,-1.226901000976562500e+03,-2.153588256835937500e+02,-6.206448364257812500e+01,-1.661387443542480469e+01,-7.354001998901367188e+00
-1.310902237892150879e+00,-1.195108276367187500e+03,-2.097791442871093750e+02,-6.046187591552734375e+01,-1.622290611267089844e+01,-7.344793796539306641e+00
-1.302631616592407227e+00,-1.163315917968750000e+03,-2.041995697021484375e+02,-5.885960006713867188e+01,-1.583368682861328125e+01,-7.338017940521240234e+00
-1.294360876083374023e+00,-1.131523315429687500e+03,-1.986200256347656250e+02,-5.725767898559570312e+01,-1.544633579254150391e+01,-7.333677768707275391e+00
-1.286090254783630371e+00,-1.099731079101562500e+03,-1.930406188964843750e+02,-5.565619659423828125e+01,-1.506101703643798828e+01,-7.331749439239501953e+00
-1.277819514274597168e+00,-1.067938354492187500e+03,-1.874612884521484375e+02,-5.405520248413085938e+01,-1.467785835266113281e+01,-7.332215785980224609e+00
-1.269548892974853516e+00,-1.036145996093750000e+03,-1.818821411132812500e+02,-5.245471954345703125e+01,-1.429704856872558594e+01,-7.335055351257324219e+00
-1.261278152465820312e+00,-1.004353271484375000e+03,-1.763030090332031250e+02,-5.085482788085937500e+01,-1.391874694824218750e+01,-7.340228557586669922e+00
-1.253007531166076660e+00,-9.725609741210937500e+02,-1.707241363525390625e+02,-4.925560760498046875e+01,-1.354317665100097656e+01,-7.347684860229492188e+00
-1.244736790657043457e+00,-9.407682495117187500e+02,-1.651453552246093750e+02,-4.765711212158203125e+01,-1.317051601409912109e+01,-7.357380390167236328e+00
-1.236466169357299805e+00,-9.089760131835937500e+02,-1.595668029785156250e+02,-4.605948257446289062e+01,-1.280102348327636719e+01,-7.369256019592285156e+00
-1.228195428848266602e+00,-8.771832885742187500e+02,-1.539884338378906250e+02,-4.446278762817382812e+01,-1.243492126464843750e+01,-7.383228302001953125e+00
-1.219924807548522949e+00,-8.453909912109375000e+02,-1.484103851318359375e+02,-4.286720657348632812e+01,-1.207248306274414062e+01,-7.399223804473876953e+00
-1.211654186248779297e+00,-8.135986938476562500e+02,-1.428326110839843750e+02,-4.127283859252929688e+01,-1.171399879455566406e+01,-7.417157173156738281e+00
-1.203383445739746094e+00,-7.818060302734375000e+02,-1.372550811767578125e+02,-3.967985916137695312e+01,-1.135974979400634766e+01,-7.436919212341308594e+00
-1.195112824440002441e+00,-7.500137329101562500e+02,-1.316780395507812500e+02,-3.808849716186523438e+01,-1.101008796691894531e+01,-7.458412647247314453e+00
