x,a,b,c,d,e
-1.649999976158142090e+00,-1.695406913757324219e+00,-1.762136340141296387e+00,-2.268464326858520508e+00,-1.785574793815612793e+00,-4.967326819896697998e-01
-1.641729354858398438e+00,-1.701464653015136719e+00,-1.768112897872924805e+00,-2.285725116729736328e+00,-1.778200745582580566e+00,-4.942609071731567383e-01
-1.633458614349365234e+00,-1.707540392875671387e+00,-1.774098396301269531e+00,-2.303237199783325195e+00,-1.770793318748474121e+00,-4.917887747287750244e-01
-1.625187993049621582e+00,-1.713632941246032715e+00,-1.780092597007751465e+00,-2.320995569229125977e+00,-1.763352751731872559e+00,-4.893163740634918213e-01
-1.616917252540588379e+00,-1.719740509986877441e+00,-1.786094665527343750e+00,-2.338996648788452148e+00,-1.755879044532775879e+00,-4.868437051773071289e-01
-1.608646631240844727e+00,-1.725861430168151855e+00,-1.792104244232177734e+00,-2.357233762741088867e+00,-1.748373866081237793e+00,-4.843707084655761719e-01
-1.600375890731811523e+00,-1.731994986534118652e+00,-1.798121452331542969e+00,-2.375701427459716797e+00,-1.740836501121520996e+00,-4.818973839282989502e-01
-1.592105269432067871e+00,-1.738138556480407715e+00,-1.804145216941833496e+00,-2.394392013549804688e+00,-1.733267664909362793e+00,-4.794238507747650146e-01
-1.583834528923034668e+00,-1.744291067123413086e+00,-1.810175895690917969e+00,-2.413298845291137695e+00,-1.725668191909790039e+00,-4.769500494003295898e-01
-1.575563907623291016e+00,-1.750451326370239258e+00,-1.816213369369506836e+00,-2.432413339614868164e+00,-1.718038320541381836e+00,-4.744758903980255127e-01
-1.567293167114257812e+00,-1.756616830825805664e+00,-1.822256445884704590e+00,-2.451726198196411133e+00,-1.710378170013427734e+00,-4.720015227794647217e-01
-1.559022545814514160e+00,-1.762786388397216797e+00,-1.828306555747985840e+00,-2.471228361129760742e+00,-1.702688336372375488e+00,-4.695267677307128906e-01
-1.550751805305480957e+00,-1.768958568572998047e+00,-1.834362506866455078e+00,-2.490908861160278320e+00,-1.694969296455383301e+00,-4.670518040657043457e-01
-1.542481184005737305e+00,-1.775131464004516602e+00,-1.840425133705139160e+00,-2.510756492614746094e+00,-1.687221646308898926e+00,-4.645765721797943115e-01
-1.534210562705993652e+00,-1.781303286552429199e+00,-1.846494674682617188e+00,-2.530759096145629883e+00,-1.679445505142211914e+00,-4.621011018753051758e-01
-1.525939822196960449e+00,-1.787472486495971680e+00,-1.852570533752441406e+00,-2.550904750823974609e+00,-1.671641230583190918e+00,-4.596252739429473877e-01
-1.517669200897216797e+00,-1.793637752532958984e+00,-1.858653664588928223e+00,-2.571179151535034180e+00,-1.663809299468994141e+00,-4.571492969989776611e-01
-1.509398460388183594e+00,-1.799796700477600098e+00,-1.864744663238525391e+00,-2.591568946838378906e+00,-1.655950188636779785e+00,-4.546729028224945068e-01
-1.501127839088439941e+00,-1.805948257446289062e+00,-1.870843648910522461e+00,-2.612058639526367188e+00,-1.648064374923706055e+00,-4.521963298320770264e-01
-1.492857098579406738e+00,-1.812090516090393066e+00,-1.876951456069946289e+00,-2.632633447647094727e+00,-1.640151619911193848e+00,-4.497194290161132812e-01
-1.484586477279663086e+00,-1.818221926689147949e+00,-1.883068799972534180e+00,-2.653276205062866211e+00,-1.632212996482849121e+00,-4.472422897815704346e-01
-1.476315736770629883e+00,-1.824340820312500000e+00,-1.889196634292602539e+00,-2.673970937728881836e+00,-1.624248862266540527e+00,-4.447649419307708740e-01
-1.468045115470886230e+00,-1.830445766448974609e+00,-1.895336031913757324e+00,-2.694699525833129883e+00,-1.616258740425109863e+00,-4.422873258590698242e-01
-1.459774374961853027e+00,-1.836535215377807617e+00,-1.901487231254577637e+00,-2.715444803237915039e+00,-1.608244061470031738e+00,-4.398094415664672852e-01
-1.451503753662109375e+00,-1.842607259750366211e+00,-1.907652378082275391e+00,-2.736187458038330078e+00,-1.600204348564147949e+00,-4.373313188552856445e-01
-1.443233013153076172e+00,-1.848660826683044434e+00,-1.913832426071166992e+00,-2.756908655166625977e+00,-1.592140436172485352e+00,-4.348529577255249023e-01
-1.434962391853332520e+00,-1.854694008827209473e+00,-1.920028805732727051e+00,-2.777588844299316406e+00,-1.584052324295043945e+00,-4.323743283748626709e-01
