x,a,b,c,d,e
-1.649999976158142090e+00,-1.974956870079040527e+00,-1.983794927597045898e+00,-2.060380697250366211e+00,-3.899446249008178711e+00,-1.406434535980224609e+00
-1.641729354858398438e+00,-1.974675655364990234e+00,-1.984104514122009277e+00,-2.064522266387939453e+00,-3.907367944717407227e+00,-1.399544715881347656e+00
-1.633458614349365234e+00,-1.974457383155822754e+00,-1.984497666358947754e+00,-2.068897008895874023e+00,-3.914691448211669922e+00,-1.392651677131652832e+00
-1.625187993049621582e+00,-1.974304318428039551e+00,-1.984976172447204590e+00,-2.073512792587280273e+00,-3.921415328979492188e+00,-1.385755658149719238e+00
-1.616917252540588379e+00,-1.974218606948852539e+00,-1.985543131828308105e+00,-2.078379154205322266e+00,-3.927540302276611328e+00,-1.378856420516967773e+00
-1.608646631240844727e+00,-1.974201560020446777e+00,-1.986202120780944824e+00,-2.083505392074584961e+00,-3.933066368103027344e+00,-1.371954202651977539e+00
-1.600375890731811523e+00,-1.974256753921508789e+00,-1.986956000328063965e+00,-2.088901042938232422e+00,-3.937994718551635742e+00,-1.365049004554748535e+00
-1.592105269432067871e+00,-1.974385261535644531e+00,-1.987807869911193848e+00,-2.094576597213745117e+00,-3.942327022552490234e+00,-1.358140945434570312e+00
-1.583834528923034668e+00,-1.974589824676513672e+00,-1.988761067390441895e+00,-2.100541830062866211e+00,-3.946065902709960938e+00,-1.351230144500732422e+00
-1.575563907623291016e+00,-1.974873065948486328e+00,-1.989818930625915527e+00,-2.106806993484497070e+00,-3.949214696884155273e+00,-1.344316363334655762e+00
-1.567293167114257812e+00,-1.975237607955932617e+00,-1.990985751152038574e+00,-2.113384246826171875e+00,-3.951775789260864258e+00,-1.337399601936340332e+00
-1.559022545814514160e+00,-1.975686073303222656e+00,-1.992264866828918457e+00,-2.120284557342529297e+00,-3.953752279281616211e+00,-1.330480337142944336e+00
-1.550751805305480957e+00,-1.976220250129699707e+00,-1.993660330772399902e+00,-2.127519130706787109e+00,-3.955150604248046875e+00,-1.323558211326599121e+00
-1.542481184005737305e+00,-1.976844072341918945e+00,-1.995176076889038086e+00,-2.135100603103637695e+00,-3.955972909927368164e+00,-1.316633343696594238e+00
-1.534210562705993652e+00,-1.977559447288513184e+00,-1.996816277503967285e+00,-2.143040657043457031e+00,-3.956225633621215820e+00,-1.309705734252929688e+00
-1.525939822196960449e+00,-1.978369951248168945e+00,-1.998585820198059082e+00,-2.151353120803833008e+00,-3.955912828445434570e+00,-1.302775502204895020e+00
-1.517669200897216797e+00,-1.979278802871704102e+00,-2.000488996505737305e+00,-2.160050392150878906e+00,-3.955041408538818359e+00,-1.295842885971069336e+00
-1.509398460388183594e+00,-1.980288982391357422e+00,-2.002530574798583984e+00,-2.169147253036499023e+00,-3.953617572784423828e+00,-1.288907170295715332e+00
-1.501127839088439941e+00,-1.981402993202209473e+00,-2.004716396331787109e+00,-2.178655862808227539e+00,-3.951646327972412109e+00,-1.281969189643859863e+00
-1.492857098579406738e+00,-1.982625722885131836e+00,-2.007050991058349609e+00,-2.188591957092285156e+00,-3.949134111404418945e+00,-1.275028705596923828e+00
-1.484586477279663086e+00,-1.983959317207336426e+00,-2.009539127349853516e+00,-2.198970079421997070e+00,-3.946088552474975586e+00,-1.268085718154907227e+00
-1.476315736770629883e+00,-1.985407829284667969e+00,-2.012187957763671875e+00,-2.209805250167846680e+00,-3.942516088485717773e+00,-1.261139869689941406e+00
-1.468045115470886230e+00,-1.986975193023681641e+00,-2.015002250671386719e+00,-2.221112489700317383e+00,-3.938424587249755859e+00,-1.254192113876342773e+00
-1.459774374961853027e+00,-1.988664627075195312e+00,-2.017989397048950195e+00,-2.232908964157104492e+00,-3.933821201324462891e+00,-1.247241616249084473e+00
-1.451503753662109375e+00,-1.990481138229370117e+00,-2.021154403686523438e+00,-2.245210170745849609e+00,-3.928712606430053711e+00,-1.240288615226745605e+00
-1.443233013153076172e+00,-1.992428898811340332e+00,-2.024505138397216797e+00,-2.258033752441406250e+00,-3.923107862472534180e+00,-1.233333468437194824e+00
-1.434962391853332520e+00,-1.994511485099792480e+00,-2.028047561645507812e+00,-2.271395683288574219e+00,-3.917011976242065430e+00,-1.226375818252563477e+00
-1.426691770553588867e+00,-1.996733427047729492e+00,-2.031790018081665039e+00,-2.285314083099365234e+00,-3.910436153411865234e+00,-1.219416141510009766e+00
-1.418421030044555664e+00,-1.999099731445312500e+00,-2.035739898681640625e+00,-2.299807786941528320e+00,-3.903385877609252930e+00,-1.212453961372375488e+00
-1.410150408744812012e+00,-2.001615047454833984e+00,-2.039904832839965820e+00,-2.314894676208496094e+00,-3.895870923995971680e+00,-1.205489635467529297e+00
-1.401879668235778809e+00,-2.004284381866455078e+00,-2.044293403625488281e+00,-2.330593585968017578e+00,-3.887898445129394531e+00,-1.198522925376892090e+00
-1.393609046936035156e+00,-2.007113218307495117e+00,-2.048913955688476562e+00,-2.346923589706420898e+00,-3.879476785659790039e+00,-1.191554069519042969e+00
-1.385338306427001953e+00,-2.010107040405273438e+00,-2.053775310516357422e+00,-2.363905191421508789e+00,-3.870613336563110352e+00,-1.184582948684692383e+00
-1.377067685127258301e+00,-2.013271331787109375e+00,-2.058887243270874023e+00,-2.381556987762451172e+00,-3.861316919326782227e+00,-1.177609920501708984e+00
-1.368796944618225098e+00,-2.016612291336059570e+00,-2.064259767532348633e+00,-2.399900913238525391e+00,-3.851595878601074219e+00,-1.170634388923645020e+00
-1.360526323318481445e+00,-2.020135641098022461e+00,-2.069901943206787109e+00,-2.418956518173217773e+00,-3.841457843780517578e+00,-1.163657069206237793e+00
-1.352255582809448242e+00,-2.023848533630371094e+00,-2.075825214385986328e+00,-2.438745498657226562e+00,-3.830910444259643555e+00,-1.156677365303039551e+00
-1.343984961509704590e+00,-2.027757167816162109e+00,-2.082039594650268555e+00,-2.459288835525512695e+00,-3.819962978363037109e+00,-1.149695992469787598e+00
-1.335714221000671387e+00,-2.031868934631347656e+00,-2.088557243347167969e+00,-2.480608940124511719e+00,-3.808622837066650391e+00,-1.142712473869323730e+00
-1.327443599700927734e+00,-2.036190986633300781e+00,-2.095389842987060547e+00,-2.502727270126342773e+00,-3.796898365020751953e+00,-1.135726928710937500e+00
-1.319172978401184082e+00,-2.040731668472290039e+00,-2.102548599243164062e+00,-2.525666236877441406e+00,-3.784796953201293945e+00,-1.128739237785339355e+00
-1.310902237892150879e+00,-2.045498371124267578e+00,-2.110047340393066406e+00,-2.549448490142822266e+00,-3.772326231002807617e+00,-1.121749639511108398e+00
-1.302631616592407227e+00,-2.050499677658081055e+00,-2.117897987365722656e+00,-2.574095964431762695e+00,-3.759495019912719727e+00,-1.114758133888244629e+00
-1.294360876083374023e+00,-2.055744886398315430e+00,-2.126114368438720703e+00,-2.599632263183593750e+00,-3.746310234069824219e+00,-1.107764840126037598e+00
-1.286090254783630371e+00,-2.061243772506713867e+00,-2.134711027145385742e+00,-2.626079559326171875e+00,-3.732779741287231445e+00,-1.100769400596618652e+00
-1.277819514274597168e+00,-2.067004919052124023e+00,-2.143701553344726562e+00,-2.653461217880249023e+00,-3.718909978866577148e+00,-1.093772172927856445e+00
-1.269548892974853516e+00,-2.073039770126342773e+00,-2.153100252151489258e+00,-2.681799650192260742e+00,-3.704710721969604492e+00,-1.086773157119750977e+00
-1.261278152465820312e+00,-2.079358577728271484e+00,-2.162922859191894531e+00,-2.711117982864379883e+00,-3.690187215805053711e+00,-1.079772233963012695e+00
-1.253007531166076660e+00,-2.085972070693969727e+00,-2.173184871673583984e+00,-2.741437673568725586e+00,-3.675347566604614258e+00,-1.072769641876220703e+00
-1.244736790657043457e+00,-2.092893600463867188e+00,-2.183902025222778320e+00,-2.772782087326049805e+00,-3.660198450088500977e+00,-1.065765142440795898e+00
-1.236466169357299805e+00,-2.100133419036865234e+00,-2.195090770721435547e+00,-2.805171489715576172e+00,-3.644747972488403320e+00,-1.058758854866027832e+00
-1.228195428848266602e+00,-2.107706308364868164e+00,-2.206767320632934570e+00,-2.838628768920898438e+00,-3.629002094268798828e+00,-1.051750898361206055e+00
-1.219924807548522949e+00,-2.115624189376831055e+00,-2.218948602676391602e+00,-2.873172760009765625e+00,-3.612967967987060547e+00,-1.044741272926330566e+00
