x,a,b,c,d,e
-1.649999976158142090e+00,8.169051513671875000e+02,6.146260452270507812e+01,2.142343902587890625e+01,1.104384613037109375e+01,5.804473876953125000e+00
-1.641729354858398438e+00,7.963716430664062500e+02,6.006532669067382812e+01,2.105508995056152344e+01,1.094616508483886719e+01,5.750559329986572266e+00
-1.633458614349365234e+00,7.761008300781250000e+02,5.868592071533203125e+01,2.069143676757812500e+01,1.084955406188964844e+01,5.696853637695312500e+00
-1.625187993049621582e+00,7.560932006835937500e+02,5.732442855834960938e+01,2.033248901367187500e+01,1.075401210784912109e+01,5.643361568450927734e+00
-1.616917252540588379e+00,7.363482055664062500e+02,5.598080825805664062e+01,1.997823524475097656e+01,1.065953254699707031e+01,5.590080261230468750e+00
-1.608646631240844727e+00,7.168665161132812500e+02,5.465510177612304688e+01,1.962868881225585938e+01,1.056611156463623047e+01,5.537015914916992188e+00
-1.600375890731811523e+00,6.976474609375000000e+02,5.334727096557617188e+01,1.928383255004882812e+01,1.047374343872070312e+01,5.484165191650390625e+00
-1.592105269432067871e+00,6.786915893554687500e+02,5.205734634399414062e+01,1.894367980957031250e+01,1.038242530822753906e+01,5.431533336639404297e+00
-1.583834528923034668e+00,6.599984130859375000e+02,5.078529739379882812e+01,1.860821914672851562e+01,1.029214859008789062e+01,5.379119873046875000e+00
-1.575563907623291016e+00,6.415684814453125000e+02,4.953116607666015625e+01,1.827745819091796875e+01,1.020291137695312500e+01,5.326927185058593750e+00
-1.567293167114257812e+00,6.234011840820312500e+02,4.829490661621093750e+01,1.795138549804687500e+01,1.011470508575439453e+01,5.274955749511718750e+00
-1.559022545814514160e+00,6.054971313476562500e+02,4.707655334472656250e+01,1.763001251220703125e+01,1.002752590179443359e+01,5.223207473754882812e+00
-1.550751805305480957e+00,5.878557739257812500e+02,4.587608337402343750e+01,1.731332969665527344e+01,9.941366195678710938e+00,5.171683311462402344e+00
-1.542481184005737305e+00,5.704776000976562500e+02,4.469351577758789062e+01,1.700133895874023438e+01,9.856219291687011719e+00,5.120385169982910156e+00
-1.534210562705993652e+00,5.533623657226562500e+02,4.352884292602539062e+01,1.669403839111328125e+01,9.772079467773437500e+00,5.069314479827880859e+00
-1.525939822196960449e+00,5.365098266601562500e+02,4.238204956054687500e+01,1.639142036437988281e+01,9.688939094543457031e+00,5.018471240997314453e+00
-1.517669200897216797e+00,5.199204711914062500e+02,4.125316619873046875e+01,1.609349441528320312e+01,9.606791496276855469e+00,4.967857837677001953e+00
-1.509398460388183594e+00,5.035938415527343750e+02,4.014215469360351562e+01,1.580024909973144531e+01,9.525626182556152344e+00,4.917474746704101562e+00
-1.501127839088439941e+00,4.875303955078125000e+02,3.904905700683593750e+01,1.551169204711914062e+01,9.445439338684082031e+00,4.867323875427246094e+00
-1.492857098579406738e+00,4.717296447753906250e+02,3.797383499145507812e+01,1.522780990600585938e+01,9.366219520568847656e+00,4.817405223846435547e+00
-1.484586477279663086e+00,4.561920776367187500e+02,3.691651916503906250e+01,1.494861221313476562e+01,9.287960052490234375e+00,4.767722606658935547e+00
-1.476315736770629883e+00,4.409172058105468750e+02,3.587708282470703125e+01,1.467408752441406250e+01,9.210649490356445312e+00,4.718274116516113281e+00
-1.468045115470886230e+00,4.259055175781250000e+02,3.485555267333984375e+01,1.440424156188964844e+01,9.134280204772949219e+00,4.669062614440917969e+00
-1.459774374961853027e+00,4.111565551757812500e+02,3.385190582275390625e+01,1.413906478881835938e+01,9.058840751647949219e+00,4.620087623596191406e+00
-1.451503753662109375e+00,3.966707458496093750e+02,3.286615753173828125e+01,1.387856101989746094e+01,8.984322547912597656e+00,4.571352958679199219e+00
-1.443233013153076172e+00,3.824477233886718750e+02,3.189829635620117188e+01,1.362272071838378906e+01,8.910712242126464844e+00,4.522856712341308594e+00
-1.434962391853332520e+00,3.684877929687500000e+02,3.094833755493164062e+01,1.337154769897460938e+01,8.838001251220703125e+00,4.474602222442626953e+00
-1.426691770553588867e+00,3.547908325195312500e+02,3.001627349853515625e+01,1.312503433227539062e+01,8.766176223754882812e+00,4.426589488983154297e+00
-1.418421030044555664e+00,3.413565979003906250e+02,2.910208511352539062e+01,1.288317584991455078e+01,8.695222854614257812e+00,4.378818988800048828e+00
-1.410150408744812012e+00,3.281854858398437500e+02,2.820580291748046875e+01,1.264597415924072266e+01,8.625131607055664062e+00,4.331293106079101562e+00
-1.401879668235778809e+00,3.152771911621093750e+02,2.732740211486816406e+01,1.241341972351074219e+01,8.555886268615722656e+00,4.284010410308837891e+00
-1.393609046936035156e+00,3.026319885253906250e+02,2.646690750122070312e+01,1.218551254272460938e+01,8.487475395202636719e+00,4.236974716186523438e+00
-1.385338306427001953e+00,2.902495727539062500e+02,2.562429046630859375e+01,1.196224498748779297e+01,8.419881820678710938e+00,4.190185546875000000e+00
-1.377067685127258301e+00,2.781302490234375000e+02,2.479957771301269531e+01,1.174361515045166016e+01,8.353092193603515625e+00,4.143644332885742188e+00
-1.368796944618225098e+00,2.662737121582031250e+02,2.399274253845214844e+01,1.152961254119873047e+01,8.287087440490722656e+00,4.097350597381591797e+00
-1.360526323318481445e+00,2.546802825927734375e+02,2.320381355285644531e+01,1.132023906707763672e+01,8.221854209899902344e+00,4.051307201385498047e+00
-1.352255582809448242e+00,2.433496551513671875e+02,2.243276405334472656e+01,1.111548042297363281e+01,8.157371520996093750e+00,4.005512714385986328e+00
-1.343984961509704590e+00,2.322821197509765625e+02,2.167961502075195312e+01,1.091533851623535156e+01,8.093624114990234375e+00,3.959970712661743164e+00
-1.335714221000671387e+00,2.214773712158203125e+02,2.094434928894042969e+01,1.071979904174804688e+01,8.030591011047363281e+00,3.914679050445556641e+00
-1.327443599700927734e+00,2.109357299804687500e+02,2.022698211669921875e+01,1.052885818481445312e+01,7.968253135681152344e+00,3.869641304016113281e+00
-1.319172978401184082e+00,2.006570281982421875e+02,1.952750396728515625e+01,1.034250831604003906e+01,7.906589508056640625e+00,3.824856758117675781e+00
-1.310902237892150879e+00,1.906411285400390625e+02,1.884590530395507812e+01,1.016073608398437500e+01,7.845577716827392578e+00,3.780325889587402344e+00
-1.302631616592407227e+00,1.808883056640625000e+02,1.818220520019531250e+01,9.983535766601562500e+00,7.785195827484130859e+00,3.736050844192504883e+00
-1.294360876083374023e+00,1.713982849121093750e+02,1.753638458251953125e+01,9.810895919799804688e+00,7.725419998168945312e+00,3.692030668258666992e+00
-1.286090254783630371e+00,1.621713562011718750e+02,1.690845870971679688e+01,9.642806053161621094e+00,7.666226863861083984e+00,3.648267507553100586e+00
-1.277819514274597168e+00,1.532072601318359375e+02,1.629841041564941406e+01,9.479250907897949219e+00,7.607588291168212891e+00,3.604761600494384766e+00
-1.269548892974853516e+00,1.445062103271484375e+02,1.570625400543212891e+01,9.320221900939941406e+00,7.549481391906738281e+00,3.561513423919677734e+00
-1.261278152465820312e+00,1.360679779052734375e+02,1.513197326660156250e+01,9.165699958801269531e+00,7.491875171661376953e+00,3.518523454666137695e+00
-1.253007531166076660e+00,1.278928298950195312e+02,1.457558155059814453e+01,9.015674591064453125e+00,7.434743881225585938e+00,3.475793123245239258e+00
-1.244736790657043457e+00,1.199805068969726562e+02,1.403706169128417969e+01,8.870122909545898438e+00,7.378055095672607422e+00,3.433321952819824219e+00
-1.236466169357299805e+00,1.123312377929687500e+02,1.351642608642578125e+01,8.729031562805175781e+00,7.321780681610107422e+00,3.391112804412841797e+00
-1.228195428848266602e+00,1.049448089599609375e+02,1.301365852355957031e+01,8.592377662658691406e+00,7.265886783599853516e+00,3.349163770675659180e+00
-1.219924807548522949e+00,9.782142639160156250e+01,1.252876567840576172e+01,8.460142135620117188e+00,7.210341930389404297e+00,3.307476758956909180e+00
-1.211654186248779297e+00,9.096099090576171875e+01,1.206173992156982422e+01,8.332300186157226562e+00,7.155111789703369141e+00,3.266052722930908203e+00
-1.203383445739746094e+00,8.436340332031250000e+01,1.161256790161132812e+01,8.208824157714843750e+00,7.100160121917724609e+00,3.224890708923339844e+00
-1.195112824440002441e+00,7.802884674072265625e+01,1.118125820159912109e+01,8.089688301086425781e+00,7.045452594757080078e+00,3.183992624282836914e+00
-1.186842083930969238e+00,7.195715332031250000e+01,1.076778984069824219e+01,7.974859714508056641e+00,6.990950584411621094e+00,3.143358469009399414e+00
-1.178571462631225586e+00,6.614848327636718750e+01,1.037216567993164062e+01,7.864307880401611328e+00,6.936617374420166016e+00,3.102989435195922852e+00
-1.170300722122192383e+00,6.060269546508789062e+01,9.994365692138671875e+00,7.757993698120117188e+00,6.882412433624267578e+00,3.062885284423828125e+00
-1.162030100822448730e+00,5.531991958618164062e+01,9.634386062622070312e+00,7.655879974365234375e+00,6.828297138214111328e+00,3.023046970367431641e+00
-1.153759360313415527e+00,5.030001068115234375e+01,9.292201995849609375e+00,7.557920455932617188e+00,6.774229526519775391e+00,2.983475208282470703e+00
-1.145488739013671875e+00,4.554312515258789062e+01,8.967804908752441406e+00,7.464070320129394531e+00,6.720170497894287109e+00,2.944170475006103516e+00
-1.137217998504638672e+00,4.104911422729492188e+01,8.661162376403808594e+00,7.374274730682373047e+00,6.666074752807617188e+00,2.905132293701171875e+00
-1.128947377204895020e+00,3.681811141967773438e+01,8.372255325317382812e+00,7.288480281829833984e+00,6.611902713775634766e+00,2.866362571716308594e+00
-1.120676755905151367e+00,3.285005569458007812e+01,8.101045608520507812e+00,7.206623554229736328e+00,6.557610988616943359e+00,2.827860832214355469e+00
