x,a,b,c,d,e
-4.979093372821807861e-01,2.105237960815429688e+01,4.035321235656738281e+00,3.954271793365478516e+00,3.408575534820556641e+00,1.185049772262573242e+00
-4.954135417938232422e-01,1.899115943908691406e+01,3.943224191665649414e+00,3.924811363220214844e+00,3.379083395004272461e+00,1.170018434524536133e+00
-4.929177761077880859e-01,1.704676818847656250e+01,3.856138944625854492e+00,3.896334648132324219e+00,3.349513053894042969e+00,1.155058860778808594e+00
-4.904219806194305420e-01,1.521913528442382812e+01,3.774060249328613281e+00,3.868822336196899414e+00,3.319860458374023438e+00,1.140172004699707031e+00
-4.879261851310729980e-01,1.350824928283691406e+01,3.696984291076660156e+00,3.842255830764770508e+00,3.290123462677001953e+00,1.125357389450073242e+00
-4.854304194450378418e-01,1.191408348083496094e+01,3.624906778335571289e+00,3.816614866256713867e+00,3.260301351547241211e+00,1.110614538192749023e+00
-4.829346239566802979e-01,1.043652915954589844e+01,3.557819604873657227e+00,3.791877031326293945e+00,3.230391979217529297e+00,1.095944643020629883e+00
-4.804388284683227539e-01,9.075513839721679688e+00,3.495716810226440430e+00,3.768020629882812500e+00,3.200394630432128906e+00,1.081347346305847168e+00
-4.779430627822875977e-01,7.830919742584228516e+00,3.438589096069335938e+00,3.745021581649780273e+00,3.170307159423828125e+00,1.066822171211242676e+00
-4.754472672939300537e-01,6.702530860900878906e+00,3.386425495147705078e+00,3.722856283187866211e+00,3.140129566192626953e+00,1.052369832992553711e+00
-4.729514718055725098e-01,5.690105915069580078e+00,3.339213609695434570e+00,3.701498031616210938e+00,3.109861135482788086e+00,1.037989258766174316e+00
-4.704556763172149658e-01,4.793283462524414062e+00,3.296937942504882812e+00,3.680919647216796875e+00,3.079501152038574219e+00,1.023682117462158203e+00
-4.679599106311798096e-01,4.011572837829589844e+00,3.259581565856933594e+00,3.661094188690185547e+00,3.049050092697143555e+00,1.009447455406188965e+00
-4.654641151428222656e-01,3.344268560409545898e+00,3.227120637893676758e+00,3.641991138458251953e+00,3.018508434295654297e+00,9.952859282493591309e-01
-4.629683196544647217e-01,2.790438413619995117e+00,3.199530124664306641e+00,3.623580694198608398e+00,2.987874507904052734e+00,9.811967015266418457e-01
-4.604725539684295654e-01,2.348816871643066406e+00,3.176777601242065430e+00,3.605831384658813477e+00,2.957151174545288086e+00,9.671808481216430664e-01
-4.579767584800720215e-01,2.017703056335449219e+00,3.158825159072875977e+00,3.588710546493530273e+00,2.926337480545043945e+00,9.532374739646911621e-01
-4.554809629917144775e-01,1.794906616210937500e+00,3.145626068115234375e+00,3.572183370590209961e+00,2.895434617996215820e+00,9.393671154975891113e-01
-4.529851973056793213e-01,1.677659273147583008e+00,3.137125730514526367e+00,3.556215763092041016e+00,2.864445209503173828e+00,9.255698323249816895e-01
-4.504894018173217773e-01,1.662611603736877441e+00,3.133256673812866211e+00,3.540770769119262695e+00,2.833368778228759766e+00,9.118455648422241211e-01
-4.479936063289642334e-01,1.745944857597351074e+00,3.133937835693359375e+00,3.525812387466430664e+00,2.802207946777343750e+00,8.981949090957641602e-01
