x,a,b,c,d,e
-5.500000119209289551e-01,-7.688231201171875000e+02,-2.937707214355468750e+02,-1.037271957397460938e+02,-2.950256347656250000e+01,-1.676517486572265625e+01
-5.472431182861328125e-01,-7.264424438476562500e+02,-2.776794433593750000e+02,-9.811952209472656250e+01,-2.798664283752441406e+01,-1.664403343200683594e+01
-5.444862246513366699e-01,-6.840655517578125000e+02,-2.615988159179687500e+02,-9.251521301269531250e+01,-2.647849082946777344e+01,-1.652516555786132812e+01
-5.417293310165405273e-01,-6.416939697265625000e+02,-2.455302429199218750e+02,-8.691455841064453125e+01,-2.497946929931640625e+01,-1.640822029113769531e+01
-5.389724373817443848e-01,-5.993299560546875000e+02,-2.294754638671875000e+02,-8.131790924072265625e+01,-2.349120712280273438e+01,-1.629285049438476562e+01
-5.362155437469482422e-01,-5.569765014648437500e+02,-2.134363555908203125e+02,-7.572570800781250000e+01,-2.201564598083496094e+01,-1.617866134643554688e+01
-5.334586501121520996e-01,-5.146380004882812500e+02,-1.974151763916015625e+02,-7.013848114013671875e+01,-2.055507659912109375e+01,-1.606531143188476562e+01
-5.307017564773559570e-01,-4.723203735351562500e+02,-1.814144592285156250e+02,-6.455675506591796875e+01,-1.911218643188476562e+01,-1.595242500305175781e+01
-5.279448628425598145e-01,-4.300321044921875000e+02,-1.654370880126953125e+02,-5.898127365112304688e+01,-1.769025802612304688e+01,-1.583963871002197266e+01
-5.251879692077636719e-01,-3.877852172851562500e+02,-1.494864959716796875e+02,-5.341280746459960938e+01,-1.629307556152343750e+01,-1.572657299041748047e+01
-5.224310755729675293e-01,-3.455963439941406250e+02,-1.335666351318359375e+02,-4.785241317749023438e+01,-1.492517566680908203e+01,-1.561290073394775391e+01
-5.196741819381713867e-01,-3.034887695312500000e+02,-1.176821594238281250e+02,-4.230124664306640625e+01,-1.359187793731689453e+01,-1.549825572967529297e+01
-5.169172883033752441e-01,-2.614949645996093750e+02,-1.018385772705078125e+02,-3.676077270507812500e+01,-1.229945564270019531e+01,-1.538229751586914062e+01
-5.141603946685791016e-01,-2.196602478027343750e+02,-8.604259490966796875e+01,-3.123277473449707031e+01,-1.105523872375488281e+01,-1.526472663879394531e+01
-5.114035010337829590e-01,-1.780471496582031250e+02,-7.030233764648437500e+01,-2.571941947937011719e+01,-9.867787361145019531e+00,-1.514522075653076172e+01
-5.086466073989868164e-01,-1.367416229248046875e+02,-5.462812423706054688e+01,-2.022347068786621094e+01,-8.746998786926269531e+00,-1.502347946166992188e+01
-5.058897137641906738e-01,-9.586101531982421875e+01,-3.903304672241210938e+01,-1.474830245971679688e+01,-7.704248905181884766e+00,-1.489924240112304688e+01
-5.031328201293945312e-01,-5.556392669677734375e+01,-2.353445434570312500e+01,-9.298200607299804688e+00,-6.752491474151611328e+00,-1.477225017547607422e+01
-5.003759264945983887e-01,-1.606298065185546875e+01,-8.155880928039550781e+00,-3.878596544265747070e+00,-5.906289100646972656e+00,-1.464226341247558594e+01
-4.976190626621246338e-01,2.235739326477050781e+01,7.069572448730468750e+00,1.503509402275085449e+00,-5.181776046752929688e+00,-1.450907516479492188e+01
-4.948621690273284912e-01,5.931446075439453125e+01,2.209476470947265625e+01,6.839263916015625000e+00,-4.596453189849853516e+00,-1.437248325347900391e+01
-4.921052753925323486e-01,9.426742553710937500e+01,3.684924316406250000e+01,1.211691093444824219e+01,-4.168892860412597656e+00,-1.423234653472900391e+01
-4.893483817577362061e-01,1.263845672607421875e+02,5.122641372680664062e+01,1.732105827331542969e+01,-3.918133020401000977e+00,-1.408849716186523438e+01
-4.865914881229400635e-01,1.542253570556640625e+02,6.506153869628906250e+01,2.243111419677734375e+01,-3.862820386886596680e+00,-1.394080734252929688e+01
-4.838345944881439209e-01,1.750700531005859375e+02,7.809715270996093750e+01,2.741928672790527344e+01,-4.020079135894775391e+00,-1.378919887542724609e+01
-4.810777008533477783e-01,1.838963775634765625e+02,8.992993164062500000e+01,3.224743270874023438e+01,-4.404011726379394531e+00,-1.363358879089355469e+01
-4.783208072185516357e-01,1.733069458007812500e+02,9.993678283691406250e+01,3.686240768432617188e+01,-5.023998260498046875e+00,-1.347392749786376953e+01
-4.755639135837554932e-01,1.387195129394531250e+02,1.071916351318359375e+02,4.118903732299804688e+01,-5.882811546325683594e+00,-1.331018352508544922e+01
-4.728070199489593506e-01,8.934533691406250000e+01,1.104277191162109375e+02,4.511958312988281250e+01,-6.974828243255615234e+00,-1.314235782623291016e+01
-4.700501263141632080e-01,4.584057235717773438e+01,1.081862792968750000e+02,4.849804687500000000e+01,-8.284581184387207031e+00,-1.297045230865478516e+01
-4.672932326793670654e-01,1.957284927368164062e+01,9.936444854736328125e+01,5.109790039062500000e+01,-9.785979270935058594e+00,-1.279453182220458984e+01
-4.645363390445709229e-01,7.515552043914794922e+00,8.419356536865234375e+01,5.259286880493164062e+01,-1.144248962402343750e+01,-1.261462306976318359e+01
