x,a,b,c,d,e
-5.500000119209289551e-01,1.875115585327148438e+01,1.016004467010498047e+01,4.407568931579589844e+00,1.465502977371215820e+00,6.769789457321166992e-01
-5.472431182861328125e-01,1.668964958190917969e+01,9.046199798583984375e+00,3.925451278686523438e+00,1.304204344749450684e+00,6.287841796875000000e-01
-5.444862246513366699e-01,1.474482631683349609e+01,7.994257926940917969e+00,3.468152999877929688e+00,1.150081992149353027e+00,5.825246572494506836e-01
-5.417293310165405273e-01,1.291661643981933594e+01,7.004019737243652344e+00,3.035525798797607422e+00,1.003104805946350098e+00,5.381948351860046387e-01
-5.389724373817443848e-01,1.120491600036621094e+01,6.075242042541503906e+00,2.627404689788818359e+00,8.632410764694213867e-01,4.957900047302246094e-01
-5.362155437469482422e-01,9.609581947326660156e+00,5.207637310028076172e+00,2.243607521057128906e+00,7.304566502571105957e-01,4.553039669990539551e-01
-5.334586501121520996e-01,8.130411148071289062e+00,4.400854587554931641e+00,1.883931994438171387e+00,6.047166585922241211e-01,4.167307019233703613e-01
-5.307017564773559570e-01,6.767118453979492188e+00,3.654471158981323242e+00,1.548153162002563477e+00,4.859850704669952393e-01,3.800632357597351074e-01
-5.279448628425598145e-01,5.519305706024169922e+00,2.967978239059448242e+00,1.236021518707275391e+00,3.742241263389587402e-01,3.452948927879333496e-01
-5.251879692077636719e-01,4.386413574218750000e+00,2.340759038925170898e+00,9.472596049308776855e-01,2.693944871425628662e-01,3.124170303344726562e-01
-5.224310755729675293e-01,3.367659568786621094e+00,1.772070050239562988e+00,6.815590262413024902e-01,1.714564114809036255e-01,2.814220190048217773e-01
-5.196741819381713867e-01,2.461955070495605469e+00,1.261013031005859375e+00,4.385775625705718994e-01,8.036726713180541992e-02,2.522996664047241211e-01
-5.169172883033752441e-01,1.667786121368408203e+00,8.065044283866882324e-01,2.179347872734069824e-01,-3.916174173355102539e-03,2.250407189130783081e-01
-5.141603946685791016e-01,9.830626845359802246e-01,4.072378277778625488e-01,1.920980215072631836e-02,-8.143810182809829712e-02,1.996333897113800049e-01
-5.114035010337829590e-01,4.049206376075744629e-01,6.164342164993286133e-02,-1.580642610788345337e-01,-1.522450149059295654e-01,1.760661751031875610e-01
-5.086466073989868164e-01,-7.052260637283325195e-02,-2.321577370166778564e-01,-3.144019544124603271e-01,-2.163838744163513184e-01,1.543260663747787476e-01
-5.058897137641906738e-01,-4.484501779079437256e-01,-4.764017760753631592e-01,-4.503695368766784668e-01,-2.739031314849853516e-01,1.343978196382522583e-01
-5.031328201293945312e-01,-7.356325387954711914e-01,-6.737257838249206543e-01,-5.665872693061828613e-01,-3.248526751995086670e-01,1.162672340869903564e-01
-5.003759264945983887e-01,-9.406520128250122070e-01,-8.272007703781127930e-01,-6.637306213378906250e-01,-3.692828714847564697e-01,9.991645812988281250e-02
-4.976190626621246338e-01,-1.073947548866271973e+00,-9.403429627418518066e-01,-7.425295710563659668e-01,-4.072461724281311035e-01,8.532724529504776001e-02
-4.948621690273284912e-01,-1.147530913352966309e+00,-1.017091870307922363e+00,-8.037691116333007812e-01,-4.387954175472259521e-01,7.247845828533172607e-02
-4.921052753925323486e-01,-1.174236297607421875e+00,-1.061726093292236328e+00,-8.482801318168640137e-01,-4.639840424060821533e-01,6.134838983416557312e-02
-4.893483817577362061e-01,-1.166562438011169434e+00,-1.078730821609497070e+00,-8.769342899322509766e-01,-4.828671514987945557e-01,5.191269889473915100e-02
-4.865914881229400635e-01,-1.135369777679443359e+00,-1.072594523429870605e+00,-8.906319737434387207e-01,-4.954999983310699463e-01,4.414514079689979553e-02
-4.838345944881439209e-01,-1.088915586471557617e+00,-1.047570109367370605e+00,-8.902869820594787598e-01,-5.019388198852539062e-01,3.801633790135383606e-02
-4.810777008533477783e-01,-1.032585620880126953e+00,-1.007431864738464355e+00,-8.768066763877868652e-01,-5.022411346435546875e-01,3.349460661411285400e-02
-4.783208072185516357e-01,-9.693082571029663086e-01,-9.552810788154602051e-01,-8.510716557502746582e-01,-4.964654445648193359e-01,3.054551407694816589e-02
-4.755639135837554932e-01,-9.003038406372070312e-01,-8.934364318847656250e-01,-8.139086365699768066e-01,-4.846715331077575684e-01,2.913135103881359100e-02
-4.728070199489593506e-01,-8.257900476455688477e-01,-8.234251141548156738e-01,-7.660668492317199707e-01,-4.669212996959686279e-01,2.921091392636299133e-02
-4.700501263141632080e-01,-7.454561591148376465e-01,-7.460612654685974121e-01,-7.081941962242126465e-01,-4.432794749736785889e-01,3.073956817388534546e-02
-4.672932326793670654e-01,-6.587048172950744629e-01,-6.615639925003051758e-01,-6.408146023750305176e-01,-4.138140678405761719e-01,3.366889059543609619e-02
-4.645363390445709229e-01,-5.647360086441040039e-01,-5.696867108345031738e-01,-5.643137693405151367e-01,-3.785989284515380859e-01,3.794578835368156433e-02
-4.617794752120971680e-01,-4.625500142574310303e-01,-4.698198139667510986e-01,-4.789285957813262939e-01,-3.377158343791961670e-01,4.351286590099334717e-02
-4.590225815773010254e-01,-3.508979976177215576e-01,-3.610537052154541016e-01,-3.847413659095764160e-01,-2.912547886371612549e-01,5.030907317996025085e-02
-4.562656879425048828e-01,-2.282161116600036621e-01,-2.422196567058563232e-01,-2.816890180110931396e-01,-2.393229454755783081e-01,5.826696008443832397e-02
-4.535087943077087402e-01,-9.252271056175231934e-02,-1.118978932499885559e-01,-1.695694029331207275e-01,-1.820455640554428101e-01,6.731507927179336548e-02
