x,a,b,c,d,e
-1.492959976196289062e+00,-9.182455062866210938e+00,-9.275284767150878906e+00,-9.580800056457519531e+00,-1.087237071990966797e+01,-1.123844909667968750e+01
-1.468879938125610352e+00,-9.226705551147460938e+00,-9.327501296997070312e+00,-9.622251510620117188e+00,-1.091407012939453125e+01,-1.125579833984375000e+01
-1.444800019264221191e+00,-9.281543731689453125e+00,-9.334944725036621094e+00,-9.686077117919921875e+00,-1.095813083648681641e+01,-1.127033138275146484e+01
-1.420719981193542480e+00,-9.330343246459960938e+00,-9.411156654357910156e+00,-9.750278472900390625e+00,-1.099810886383056641e+01,-1.128215312957763672e+01
-1.396640062332153320e+00,-9.384965896606445312e+00,-9.456262588500976562e+00,-9.804440498352050781e+00,-1.104183292388916016e+01,-1.130157470703125000e+01
-1.372560024261474609e+00,-9.401125907897949219e+00,-9.502785682678222656e+00,-9.867652893066406250e+00,-1.107898330688476562e+01,-1.130854225158691406e+01
-1.348479986190795898e+00,-9.447623252868652344e+00,-9.536834716796875000e+00,-9.920639991760253906e+00,-1.112235355377197266e+01,-1.131754302978515625e+01
-1.324399948120117188e+00,-9.493788719177246094e+00,-9.598659515380859375e+00,-9.976923942565917969e+00,-1.116386413574218750e+01,-1.132840156555175781e+01
-1.300320029258728027e+00,-9.545097351074218750e+00,-9.629905700683593750e+00,-1.005668067932128906e+01,-1.120002174377441406e+01,-1.132967567443847656e+01
-1.276239991188049316e+00,-9.588229179382324219e+00,-9.674388885498046875e+00,-1.010663223266601562e+01,-1.123879146575927734e+01,-1.135101795196533203e+01
-1.252159953117370605e+00,-9.641083717346191406e+00,-9.728657722473144531e+00,-1.017458248138427734e+01,-1.127206325531005859e+01,-1.135600280761718750e+01
-1.228080034255981445e+00,-9.684709548950195312e+00,-9.771383285522460938e+00,-1.022925949096679688e+01,-1.131165313720703125e+01,-1.137323760986328125e+01
-1.203999996185302734e+00,-9.721546173095703125e+00,-9.819616317749023438e+00,-1.030219650268554688e+01,-1.134539413452148438e+01,-1.138080978393554688e+01
-1.179919958114624023e+00,-9.765775680541992188e+00,-9.875807762145996094e+00,-1.037386608123779297e+01,-1.138097000122070312e+01,-1.138398933410644531e+01
-1.155839920043945312e+00,-9.822494506835937500e+00,-9.918277740478515625e+00,-1.044327926635742188e+01,-1.141522407531738281e+01,-1.140437126159667969e+01
-1.131760001182556152e+00,-9.871532440185546875e+00,-9.972173690795898438e+00,-1.050210380554199219e+01,-1.145056056976318359e+01,-1.140921878814697266e+01
-1.107679963111877441e+00,-9.917636871337890625e+00,-1.002340126037597656e+01,-1.057477283477783203e+01,-1.148196125030517578e+01,-1.141792201995849609e+01
-1.083600044250488281e+00,-9.966744422912597656e+00,-1.007306194305419922e+01,-1.063332843780517578e+01,-1.151842021942138672e+01,-1.142458629608154297e+01
-1.059520006179809570e+00,-1.001265621185302734e+01,-1.012727069854736328e+01,-1.071020889282226562e+01,-1.154743289947509766e+01,-1.143715572357177734e+01
-1.035439968109130859e+00,-1.005332946777343750e+01,-1.016930770874023438e+01,-1.078804016113281250e+01,-1.158519077301025391e+01,-1.144573783874511719e+01
-1.011359930038452148e+00,-1.010736656188964844e+01,-1.023645401000976562e+01,-1.086316299438476562e+01,-1.160777187347412109e+01,-1.145509529113769531e+01
-9.872800111770629883e-01,-1.016896247863769531e+01,-1.028718376159667969e+01,-1.093241024017333984e+01,-1.163763523101806641e+01,-1.146190547943115234e+01
-9.631999731063842773e-01,-1.020850563049316406e+01,-1.035178852081298828e+01,-1.100728607177734375e+01,-1.167042446136474609e+01,-1.147057151794433594e+01
-9.391199350357055664e-01,-1.026517486572265625e+01,-1.039833641052246094e+01,-1.107756328582763672e+01,-1.169977855682373047e+01,-1.148103237152099609e+01
-9.150400161743164062e-01,-1.031804466247558594e+01,-1.045639514923095703e+01,-1.115595054626464844e+01,-1.172006130218505859e+01,-1.148339366912841797e+01
-8.909599781036376953e-01,-1.036690711975097656e+01,-1.052121067047119141e+01,-1.122617626190185547e+01,-1.175378322601318359e+01,-1.149354934692382812e+01
-8.668799400329589844e-01,-1.041765785217285156e+01,-1.057780838012695312e+01,-1.129813480377197266e+01,-1.178366947174072266e+01,-1.150397586822509766e+01
-8.428000211715698242e-01,-1.047641468048095703e+01,-1.063832855224609375e+01,-1.137429523468017578e+01,-1.180798816680908203e+01,-1.150772190093994141e+01
-8.187199831008911133e-01,-1.051970005035400391e+01,-1.071045398712158203e+01,-1.143868637084960938e+01,-1.182868480682373047e+01,-1.150863647460937500e+01
-7.946399450302124023e-01,-1.059242630004882812e+01,-1.076178932189941406e+01,-1.151799297332763672e+01,-1.185883140563964844e+01,-1.152440929412841797e+01
-7.705599665641784668e-01,-1.064858627319335938e+01,-1.084871578216552734e+01,-1.158065891265869141e+01,-1.188499259948730469e+01,-1.152845382690429688e+01
-7.464799880981445312e-01,-1.070553398132324219e+01,-1.090470790863037109e+01,-1.164483928680419922e+01,-1.190448093414306641e+01,-1.153348255157470703e+01
-7.223999500274658203e-01,-1.076250934600830078e+01,-1.097414588928222656e+01,-1.171761131286621094e+01,-1.192625999450683594e+01,-1.153510761260986328e+01
-6.983199715614318848e-01,-1.081915855407714844e+01,-1.105206394195556641e+01,-1.178551387786865234e+01,-1.195269584655761719e+01,-1.154681491851806641e+01
-6.742399930953979492e-01,-1.089118671417236328e+01,-1.113153362274169922e+01,-1.185343933105468750e+01,-1.196891880035400391e+01,-1.155439376831054688e+01
-6.501599550247192383e-01,-1.095547962188720703e+01,-1.121008872985839844e+01,-1.191113090515136719e+01,-1.198850727081298828e+01,-1.156462574005126953e+01
-6.260799169540405273e-01,-1.101110935211181641e+01,-1.129038143157958984e+01,-1.197931003570556641e+01,-1.201128005981445312e+01,-1.156405544281005859e+01
-6.019999980926513672e-01,-1.107164192199707031e+01,-1.138257789611816406e+01,-1.203642272949218750e+01,-1.202738285064697266e+01,-1.156854915618896484e+01
-5.779199600219726562e-01,-1.115374755859375000e+01,-1.147081089019775391e+01,-1.209970569610595703e+01,-1.204591560363769531e+01,-1.157371997833251953e+01
-5.538399219512939453e-01,-1.121042728424072266e+01,-1.157164669036865234e+01,-1.216043186187744141e+01,-1.206531524658203125e+01,-1.157810401916503906e+01
-5.297600030899047852e-01,-1.128381443023681641e+01,-1.166586971282958984e+01,-1.221287441253662109e+01,-1.208331203460693359e+01,-1.158158397674560547e+01
-5.056799650192260742e-01,-1.134900569915771484e+01,-1.177327251434326172e+01,-1.226815509796142578e+01,-1.209685516357421875e+01,-1.158644580841064453e+01
-4.815999567508697510e-01,-1.142693138122558594e+01,-1.187794399261474609e+01,-1.231596660614013672e+01,-1.211368370056152344e+01,-1.159096050262451172e+01
-4.575199484825134277e-01,-1.149641990661621094e+01,-1.198381042480468750e+01,-1.236559009552001953e+01,-1.212442874908447266e+01,-1.159926795959472656e+01
-4.334399700164794922e-01,-1.157556247711181641e+01,-1.209275817871093750e+01,-1.241403770446777344e+01,-1.214322853088378906e+01,-1.159840583801269531e+01
