x,a,b,c,d,e
-4.979093372821807861e-01,-4.979093372821807861e-01,-4.742185771465301514e-01,-4.679008424282073975e-01,-3.799018859863281250e-01,-2.564249038696289062e-01
-4.954135417938232422e-01,-4.954135417938232422e-01,-4.729780554771423340e-01,-4.663990139961242676e-01,-3.770912289619445801e-01,-2.550846636295318604e-01
-4.929177761077880859e-01,-4.929177761077880859e-01,-4.717367291450500488e-01,-4.648791849613189697e-01,-3.742713928222656250e-01,-2.537454366683959961e-01
-4.904219806194305420e-01,-4.904219806194305420e-01,-4.704943299293518066e-01,-4.633404016494750977e-01,-3.714433312416076660e-01,-2.524069547653198242e-01
-4.879261851310729980e-01,-4.879261851310729980e-01,-4.692507386207580566e-01,-4.617816507816314697e-01,-3.686081171035766602e-01,-2.510696649551391602e-01
-4.854304194450378418e-01,-4.854304194450378418e-01,-4.680057168006896973e-01,-4.602020382881164551e-01,-3.657663166522979736e-01,-2.497334480285644531e-01
-4.829346239566802979e-01,-4.829346239566802979e-01,-4.667589962482452393e-01,-4.586004316806793213e-01,-3.629188239574432373e-01,-2.483979016542434692e-01
-4.804388284683227539e-01,-4.804388284683227539e-01,-4.655102193355560303e-01,-4.569757580757141113e-01,-3.600666522979736328e-01,-2.470632493495941162e-01
-4.779430627822875977e-01,-4.779430627822875977e-01,-4.642590582370758057e-01,-4.553270041942596436e-01,-3.572108149528503418e-01,-2.457297593355178833e-01
-4.754472672939300537e-01,-4.754472672939300537e-01,-4.630049765110015869e-01,-4.536529183387756348e-01,-3.543519973754882812e-01,-2.443970739841461182e-01
-4.729514718055725098e-01,-4.729514718055725098e-01,-4.617474079132080078e-01,-4.519524574279785156e-01,-3.514911532402038574e-01,-2.430654019117355347e-01
-4.704556763172149658e-01,-4.704556763172149658e-01,-4.604856967926025391e-01,-4.502244591712951660e-01,-3.486292660236358643e-01,-2.417344897985458374e-01
-4.679599106311798096e-01,-4.679599106311798096e-01,-4.592189788818359375e-01,-4.484677016735076904e-01,-3.457671999931335449e-01,-2.404046058654785156e-01
-4.654641151428222656e-01,-4.654641151428222656e-01,-4.579462409019470215e-01,-4.466810822486877441e-01,-3.429058492183685303e-01,-2.390755712985992432e-01
-4.629683196544647217e-01,-4.629683196544647217e-01,-4.566662609577178955e-01,-4.448633193969726562e-01,-3.400461971759796143e-01,-2.377474755048751831e-01
-4.604725539684295654e-01,-4.604725539684295654e-01,-4.553775787353515625e-01,-4.430133700370788574e-01,-3.371891081333160400e-01,-2.364200651645660400e-01
-4.579767584800720215e-01,-4.579767584800720215e-01,-4.540783762931823730e-01,-4.411299824714660645e-01,-3.343355655670166016e-01,-2.350936532020568848e-01
-4.554809629917144775e-01,-4.554809629917144775e-01,-4.527665078639984131e-01,-4.392121136188507080e-01,-3.314862847328186035e-01,-2.337681949138641357e-01
-4.529851973056793213e-01,-4.529851973056793213e-01,-4.514394104480743408e-01,-4.372586309909820557e-01,-3.286422789096832275e-01,-2.324434369802474976e-01
-4.504894018173217773e-01,-4.504894018173217773e-01,-4.500939249992370605e-01,-4.352684617042541504e-01,-3.258043229579925537e-01,-2.311196476221084595e-01
-4.479936063289642334e-01,-4.479936063289642334e-01,-4.487262964248657227e-01,-4.332406818866729736e-01,-3.229732513427734375e-01,-2.297964394092559814e-01
-4.454978406429290771e-01,-4.454978406429290771e-01,-4.473320245742797852e-01,-4.311743378639221191e-01,-3.201500177383422852e-01,-2.284742444753646851e-01
-4.430020451545715332e-01,-4.430020451545715332e-01,-4.459056556224822998e-01,-4.290685653686523438e-01,-3.173352777957916260e-01,-2.271527498960494995e-01
-4.405062496662139893e-01,-4.405062496662139893e-01,-4.444407522678375244e-01,-4.269226193428039551e-01,-3.145297765731811523e-01,-2.258322387933731079e-01
-4.380104541778564453e-01,-4.380104541778564453e-01,-4.429297149181365967e-01,-4.247359037399291992e-01,-3.117344081401824951e-01,-2.245124578475952148e-01
-4.355146884918212891e-01,-4.355146884918212891e-01,-4.413635134696960449e-01,-4.225078821182250977e-01,-3.089498877525329590e-01,-2.231935262680053711e-01
-4.330188930034637451e-01,-4.330188930034637451e-01,-4.397315382957458496e-01,-4.202381074428558350e-01,-3.061768114566802979e-01,-2.218752205371856689e-01
-4.305230975151062012e-01,-4.305230975151062012e-01,-4.380216300487518311e-01,-4.179263710975646973e-01,-3.034159541130065918e-01,-2.205577343702316284e-01
-4.280273318290710449e-01,-4.280273318290710449e-01,-4.362198114395141602e-01,-4.155725836753845215e-01,-3.006678819656372070e-01,-2.192411720752716064e-01
-4.255315363407135010e-01,-4.255315363407135010e-01,-4.343103170394897461e-01,-4.131767749786376953e-01,-2.979332804679870605e-01,-2.179251909255981445e-01
-4.230357408523559570e-01,-4.230357408523559570e-01,-4.322757720947265625e-01,-4.107391834259033203e-01,-2.952126264572143555e-01,-2.166101038455963135e-01
-4.205399751663208008e-01,-4.205399751663208008e-01,-4.300976693630218506e-01,-4.082602858543395996e-01,-2.925066947937011719e-01,-2.152956426143646240e-01
-4.180441796779632568e-01,-4.180441796779632568e-01,-4.277567267417907715e-01,-4.057405889034271240e-01,-2.898157835006713867e-01,-2.139820307493209839e-01
-4.155483841896057129e-01,-4.155483841896057129e-01,-4.252341389656066895e-01,-4.031809568405151367e-01,-2.871403098106384277e-01,-2.126691639423370361e-01
-4.130526185035705566e-01,-4.130526185035705566e-01,-4.225127995014190674e-01,-4.005823433399200439e-01,-2.844810783863067627e-01,-2.113569378852844238e-01
-4.105568230152130127e-01,-4.105568230152130127e-01,-4.195791184902191162e-01,-3.979458808898925781e-01,-2.818382382392883301e-01,-2.100454270839691162e-01
-4.080610275268554688e-01,-4.080610275268554688e-01,-4.164251387119293213e-01,-3.952729403972625732e-01,-2.792122066020965576e-01,-2.087346315383911133e-01
-4.055652618408203125e-01,-4.055652618408203125e-01,-4.130508303642272949e-01,-3.925650715827941895e-01,-2.766034603118896484e-01,-2.074246853590011597e-01
-4.030694663524627686e-01,-4.030694663524627686e-01,-4.094657897949218750e-01,-3.898239135742187500e-01,-2.740122079849243164e-01,-2.061152160167694092e-01
-4.005736708641052246e-01,-4.005736708641052246e-01,-4.056909084320068359e-01,-3.870512843132019043e-01,-2.714387774467468262e-01,-2.048066407442092896e-01
-3.980779051780700684e-01,-3.980779051780700684e-01,-4.017586112022399902e-01,-3.842491805553436279e-01,-2.688834965229034424e-01,-2.034985721111297607e-01
-3.955821096897125244e-01,-3.955821096897125244e-01,-3.977114260196685791e-01,-3.814196288585662842e-01,-2.663463950157165527e-01,-2.021913826465606689e-01
-3.930863142013549805e-01,-3.930863142013549805e-01,-3.935998082160949707e-01,-3.785648047924041748e-01,-2.638279199600219727e-01,-2.008847743272781372e-01
-3.905905187129974365e-01,-3.905905187129974365e-01,-3.894779384136199951e-01,-3.756869733333587646e-01,-2.613281607627868652e-01,-1.995788514614105225e-01
-3.880947530269622803e-01,-3.880947530269622803e-01,-3.853994309902191162e-01,-3.727883994579315186e-01,-2.588471472263336182e-01,-1.982734352350234985e-01
-3.855989575386047363e-01,-3.855989575386047363e-01,-3.814127147197723389e-01,-3.698713183403015137e-01,-2.563851475715637207e-01,-1.969688534736633301e-01
-3.831031620502471924e-01,-3.831031620502471924e-01,-3.775577545166015625e-01,-3.669380545616149902e-01,-2.539421916007995605e-01,-1.956648677587509155e-01
-3.806073963642120361e-01,-3.806073963642120361e-01,-3.738637566566467285e-01,-3.639909029006958008e-01,-2.515183687210083008e-01,-1.943614631891250610e-01
-3.781116008758544922e-01,-3.781116008758544922e-01,-3.703482747077941895e-01,-3.610319793224334717e-01,-2.491136640310287476e-01,-1.930586397647857666e-01
-3.756158053874969482e-01,-3.756158053874969482e-01,-3.670181632041931152e-01,-3.580634295940399170e-01,-2.467280924320220947e-01,-1.917566657066345215e-01
-3.731200397014617920e-01,-3.731200397014617920e-01,-3.638709485530853271e-01,-3.550873100757598877e-01,-2.443615794181823730e-01,-1.904550939798355103e-01
-3.706242442131042480e-01,-3.706242442131042480e-01,-3.608968853950500488e-01,-3.521054089069366455e-01,-2.420142889022827148e-01,-1.891542375087738037e-01
-3.681284487247467041e-01,-3.681284487247467041e-01,-3.580813705921173096e-01,-3.491195738315582275e-01,-2.396858930587768555e-01,-1.878540813922882080e-01
-3.656326830387115479e-01,-3.656326830387115479e-01,-3.554067909717559814e-01,-3.461314439773559570e-01,-2.373765259981155396e-01,-1.865543425083160400e-01
-3.631368875503540039e-01,-3.631368875503540039e-01,-3.528541624546051025e-01,-3.431423306465148926e-01,-2.350861430168151855e-01,-1.852553039789199829e-01
-3.606410920619964600e-01,-3.606410920619964600e-01,-3.504044711589813232e-01,-3.401535749435424805e-01,-2.328144013881683350e-01,-1.839567571878433228e-01
-3.581452965736389160e-01,-3.581452965736389160e-01,-3.480396270751953125e-01,-3.371662795543670654e-01,-2.305611968040466309e-01,-1.826588362455368042e-01
-3.556495308876037598e-01,-3.556495308876037598e-01,-3.457428216934204102e-01,-3.341813981533050537e-01,-2.283266335725784302e-01,-1.813615858554840088e-01
-3.531537353992462158e-01,-3.531537353992462158e-01,-3.434988856315612793e-01,-3.311995565891265869e-01,-2.261102944612503052e-01,-1.800647675991058350e-01
-3.506579399108886719e-01,-3.506579399108886719e-01,-3.412945270538330078e-01,-3.282214701175689697e-01,-2.239121496677398682e-01,-1.787685602903366089e-01
-3.481621742248535156e-01,-3.481621742248535156e-01,-3.391180634498596191e-01,-3.252474963665008545e-01,-2.217319756746292114e-01,-1.774730086326599121e-01
-3.456663787364959717e-01,-3.456663787364959717e-01,-3.369594812393188477e-01,-3.222778737545013428e-01,-2.195694893598556519e-01,-1.761779785156250000e-01
-3.431705832481384277e-01,-3.431705832481384277e-01,-3.348102569580078125e-01,-3.193127512931823730e-01,-2.174245864152908325e-01,-1.748834252357482910e-01
-3.406748175621032715e-01,-3.406748175621032715e-01,-3.326632976531982422e-01,-3.163521289825439453e-01,-2.152970731258392334e-01,-1.735893636941909790e-01
-3.381790220737457275e-01,-3.381790220737457275e-01,-3.305124342441558838e-01,-3.133958578109741211e-01,-2.131865918636322021e-01,-1.722958832979202271e-01
-3.356832265853881836e-01,-3.356832265853881836e-01,-3.283527791500091553e-01,-3.104436993598937988e-01,-2.110929191112518311e-01,-1.710029542446136475e-01
-3.331874608993530273e-01,-3.331874608993530273e-01,-3.261801600456237793e-01,-3.074954152107238770e-01,-2.090159654617309570e-01,-1.697106361389160156e-01
-3.306916654109954834e-01,-3.306916654109954834e-01,-3.239911496639251709e-01,-3.045505583286285400e-01,-2.069553732872009277e-01,-1.684186607599258423e-01
-3.281958699226379395e-01,-3.281958699226379395e-01,-3.217830657958984375e-01,-3.016087412834167480e-01,-2.049108445644378662e-01,-1.671273261308670044e-01
-3.257001042366027832e-01,-3.257001042366027832e-01,-3.195537328720092773e-01,-2.986695468425750732e-01,-2.028822302818298340e-01,-1.658364534378051758e-01
-3.232043087482452393e-01,-3.232043087482452393e-01,-3.173013925552368164e-01,-2.957323789596557617e-01,-2.008692324161529541e-01,-1.645460426807403564e-01
-3.207085132598876953e-01,-3.207085132598876953e-01,-3.150247931480407715e-01,-2.927968800067901611e-01,-1.988714933395385742e-01,-1.632561683654785156e-01
-3.182127475738525391e-01,-3.182127475738525391e-01,-3.127231001853942871e-01,-2.898625135421752930e-01,-1.968889534473419189e-01,-1.619667112827301025e-01
-3.157169520854949951e-01,-3.157169520854949951e-01,-3.103956580162048340e-01,-2.869288623332977295e-01,-1.949211061000823975e-01,-1.606778800487518311e-01
-3.132211565971374512e-01,-3.132211565971374512e-01,-3.080421984195709229e-01,-2.839954495429992676e-01,-1.929677426815032959e-01,-1.593894660472869873e-01
-3.107253611087799072e-01,-3.107253611087799072e-01,-3.056627213954925537e-01,-2.810619175434112549e-01,-1.910286992788314819e-01,-1.581014841794967651e-01
-3.082295954227447510e-01,-3.082295954227447510e-01,-3.032574653625488281e-01,-2.781279981136322021e-01,-1.891036033630371094e-01,-1.568140536546707153e-01
-3.057337999343872070e-01,-3.057337999343872070e-01,-3.008267879486083984e-01,-2.751933932304382324e-01,-1.871920824050903320e-01,-1.555270254611968994e-01
-3.032380044460296631e-01,-3.032380044460296631e-01,-2.983713746070861816e-01,-2.722578644752502441e-01,-1.852940618991851807e-01,-1.542403101921081543e-01
-3.007422387599945068e-01,-3.007422387599945068e-01,-2.958920001983642578e-01,-2.693213820457458496e-01,-1.834092736244201660e-01,-1.529542207717895508e-01
-2.982464432716369629e-01,-2.982464432716369629e-01,-2.933895885944366455e-01,-2.663838565349578857e-01,-1.815373003482818604e-01,-1.516685634851455688e-01
-2.957506477832794189e-01,-2.957506477832794189e-01,-2.908652722835540771e-01,-2.634452581405639648e-01,-1.796779036521911621e-01,-1.503834128379821777e-01
