x,y
1.546875000000000000e+00,4.820213266467045232e-02
1.562500000000000000e+00,5.029548573053858190e-02
1.578125000000000000e+00,3.781051532934078668e-02
1.593750000000000000e+00,2.923179492814299146e-02
1.609375000000000000e+00,2.455932452694519971e-02
1.625000000000000000e+00,1.884017759281333623e-02
1.640625000000000000e+00,-1.457292808384454651e-03
1.656250000000000000e+00,-1.784851320958224380e-02
1.671875000000000000e+00,-3.033348361078003902e-02
1.687500000000000000e+00,-4.386513054491190250e-02
1.703125000000000000e+00,-5.349052747904376598e-02
1.718750000000000000e+00,-6.416260094610970466e-02
1.734375000000000000e+00,-7.588135094610973241e-02
1.750000000000000000e+00,-8.731964481437344550e-02
1.765625000000000000e+00,-1.133362621497030626e-01
1.781250000000000000e+00,-1.354466294850327213e-01
1.796875000000000000e+00,-1.536507468203623106e-01
1.812500000000000000e+00,-1.729015406886260375e-01
1.828125000000000000e+00,-1.882460845568897367e-01
1.843750000000000000e+00,-2.046373049580875458e-01
1.859375000000000000e+00,-2.220752018922194093e-01
1.875000000000000000e+00,-2.392326426946149998e-01
1.890625000000000000e+00,-2.524838334970105902e-01
1.906250000000000000e+00,-2.667817008323402073e-01
1.921875000000000000e+00,-2.821262447006039342e-01
1.937500000000000000e+00,-2.971903324371313326e-01
1.953125000000000000e+00,-3.133010967065927854e-01
1.968750000000000000e+00,-3.291314048443180207e-01
1.984375000000000000e+00,-3.446812568503068719e-01
2.000000000000000000e+00,-3.603062568503068719e-01
2.015625000000000000e+00,-2.744063308473124185e-01
2.031250000000000000e+00,-2.157099267784498009e-01
2.046875000000000000e+00,-1.842170446437190745e-01
2.062500000000000000e+00,-1.454350007754553753e-01
2.078125000000000000e+00,-1.338564788413234841e-01
2.093750000000000000e+00,-1.149887951736586478e-01
2.109375000000000000e+00,-8.883194977246089419e-02
2.125000000000000000e+00,-6.462822937126309897e-02
2.140625000000000000e+00,-6.762803090419716723e-02
2.156250000000000000e+00,-6.333867070359827656e-02
2.171875000000000000e+00,-5.176014876946642002e-02
2.187500000000000000e+00,-4.213475183533457041e-02
2.203125000000000000e+00,-2.522019316766974800e-02
2.218750000000000000e+00,-1.025875950000492906e-02
2.234375000000000000e+00,2.749549167659888146e-03
2.250000000000000000e+00,1.628119610179174295e-02
2.265625000000000000e+00,2.609321101791750759e-03
2.281250000000000000e+00,-3.773392164675279034e-03
2.296875000000000000e+00,-2.866943697609348595e-03
2.312500000000000000e+00,-3.913620230543417289e-03
2.328125000000000000e+00,2.328864970055475117e-03
2.343750000000000000e+00,6.618225170654367523e-03
2.359375000000000000e+00,8.954460371253261664e-03
2.375000000000000000e+00,1.181403383831919167e-02
2.390625000000000000e+00,2.196276903891808061e-02
2.406250000000000000e+00,3.015837923951697128e-02
2.421875000000000000e+00,3.640086444011586542e-02
2.437500000000000000e+00,4.316668790718179716e-02
2.453125000000000000e+00,4.797938637424772890e-02
2.468750000000000000e+00,5.331542310778070171e-02
2.484375000000000000e+00,5.917479810778070171e-02
2.500000000000000000e+00,6.489394504191256519e-02
2.515625000000000000e+00,4.340957004191255131e-02
2.531250000000000000e+00,2.921435677544551371e-02
2.546875000000000000e+00,2.230830524251142810e-02
2.562500000000000000e+00,1.344912870957734943e-02
2.578125000000000000e+00,1.187911391017624010e-02
2.593750000000000000e+00,8.355974110775132510e-03
2.609375000000000000e+00,2.879709311374020579e-03
2.625000000000000000e+00,-2.073217221560052885e-03
2.640625000000000000e+00,2.630179790388371356e-04
2.656250000000000000e+00,6.461281796377273730e-04
2.671875000000000000e+00,-9.238866197633826063e-04
2.687500000000000000e+00,-1.970563152697456070e-03
2.703125000000000000e+00,-4.970364685631529535e-03
2.718750000000000000e+00,-7.446827952098566267e-03
2.734375000000000000e+00,-9.399952952098568001e-03
2.750000000000000000e+00,-1.149330601796671493e-02
2.765625000000000000e+00,-6.297497350301895988e-03
2.781250000000000000e+00,-3.054813682637078347e-03
2.796875000000000000e+00,-1.765255014972260273e-03
2.812500000000000000e+00,4.764191915959377441e-05
2.828125000000000000e+00,-9.258614670855231364e-05
2.843750000000000000e+00,2.905240538903381678e-04
2.859375000000000000e+00,1.196972520956265463e-03
2.875000000000000000e+00,1.963192922154046588e-03
2.890625000000000000e+00,7.762883233518269544e-04
2.906250000000000000e+00,1.127219910166442156e-04
2.921875000000000000e+00,-2.750607485150200794e-05
2.937500000000000000e+00,-3.079622065877943467e-04
2.953125000000000000e+00,-6.508007185705006175e-05
2.968750000000000000e+00,3.757399700554803348e-05
2.984375000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,0.000000000000000000e+00
