x,y
1.218750000000000000e+00,4.230514623485163717e-01
1.234375000000000000e+00,3.835972940279847032e-01
1.250000000000000000e+00,3.446854268493654283e-01
1.265625000000000000e+00,3.521846016299957083e-01
1.281250000000000000e+00,3.473397692900843658e-01
1.296875000000000000e+00,3.298863483469204883e-01
1.312500000000000000e+00,3.163773657943905193e-01
1.328125000000000000e+00,2.887355615565537770e-01
1.343750000000000000e+00,2.658246887866128061e-01
1.359375000000000000e+00,2.463935601859409130e-01
1.375000000000000000e+00,2.268032866738570186e-01
1.390625000000000000e+00,1.901033184378221885e-01
1.406250000000000000e+00,1.592548158141439685e-01
1.421875000000000000e+00,1.325731090369879073e-01
1.437500000000000000e+00,1.058316987484285848e-01
1.453125000000000000e+00,8.140074541220812532e-02
1.468750000000000000e+00,5.730605040389150778e-02
1.484375000000000000e+00,3.223177662458642789e-02
1.500000000000000000e+00,8.373098384143726203e-03
1.515625000000000000e+00,3.159637173099106439e-02
1.531250000000000000e+00,4.169862965146255845e-02
1.546875000000000000e+00,3.923156726972337055e-02
1.562500000000000000e+00,4.012429967015299775e-02
1.578125000000000000e+00,2.801422930116423404e-02
1.593750000000000000e+00,1.974618925402140540e-02
1.609375000000000000e+00,1.486865300699835232e-02
1.625000000000000000e+00,9.297300308205660307e-03
1.640625000000000000e+00,-1.075039991452037165e-02
1.656250000000000000e+00,-2.626901813814735281e-02
1.671875000000000000e+00,-3.810604272370855111e-02
1.687500000000000000e+00,-5.044573805930827048e-02
1.703125000000000000e+00,-5.989033283410403335e-02
1.718750000000000000e+00,-6.972498925929089542e-02
1.734375000000000000e+00,-8.048678845478567101e-02
1.750000000000000000e+00,-9.059522572748571201e-02
1.765625000000000000e+00,-1.178801881008885721e-01
1.781250000000000000e+00,-1.396572107005613628e-01
1.796875000000000000e+00,-1.571155600530226848e-01
1.812500000000000000e+00,-1.750266080874151031e-01
1.828125000000000000e+00,-1.898014377911649841e-01
1.843750000000000000e+00,-2.048246527754761237e-01
1.859375000000000000e+00,-2.209166868999250521e-01
1.875000000000000000e+00,-2.361142413317406374e-01
1.890625000000000000e+00,-2.495009353957450826e-01
1.906250000000000000e+00,-2.628449249023647183e-01
1.921875000000000000e+00,-2.768749394094538463e-01
1.937500000000000000e+00,-2.901889549622081454e-01
1.953125000000000000e+00,-3.052232636403172106e-01
1.968750000000000000e+00,-3.192343978873387611e-01
1.984375000000000000e+00,-3.329875207498864675e-01
2.000000000000000000e+00,-3.462804978476058393e-01
2.015625000000000000e+00,-2.609850466009453474e-01
2.031250000000000000e+00,-2.045701379694510602e-01
2.046875000000000000e+00,-1.739548933745679593e-01
2.062500000000000000e+00,-1.378109840220139992e-01
2.078125000000000000e+00,-1.257615609531454459e-01
2.093750000000000000e+00,-1.079147932810574501e-01
2.109375000000000000e+00,-8.329604990997818703e-02
2.125000000000000000e+00,-6.138017696388069211e-02
2.140625000000000000e+00,-6.301341499404523872e-02
2.156250000000000000e+00,-5.846651428132199069e-02
2.171875000000000000e+00,-4.749116370823401601e-02
2.187500000000000000e+00,-3.860647787595272717e-02
2.203125000000000000e+00,-2.236517273621503252e-02
2.218750000000000000e+00,-8.657499575919311297e-03
2.234375000000000000e+00,3.265132316606923421e-03
2.250000000000000000e+00,1.519447143682827600e-02
2.265625000000000000e+00,3.029324273364314164e-03
2.281250000000000000e+00,-2.410308839788577549e-03
2.296875000000000000e+00,-1.421492092576735668e-03
