x,y
1.359375000000000000e+00,1.287001760401751627e+00
1.375000000000000000e+00,1.322968221964175406e+00
1.390625000000000000e+00,1.381098227754044228e+00
1.406250000000000000e+00,1.431242454844648071e+00
1.421875000000000000e+00,1.476139333179935731e+00
1.437500000000000000e+00,1.520678412319836692e+00
1.453125000000000000e+00,1.563129429569039441e+00
1.468750000000000000e+00,1.604495687569702289e+00
1.484375000000000000e+00,1.647036241972906323e+00
1.500000000000000000e+00,1.687641116981636102e+00
1.515625000000000000e+00,1.214935342341644464e+00
1.531250000000000000e+00,8.936955527026251289e-01
1.546875000000000000e+00,7.063784991169791416e-01
1.562500000000000000e+00,4.914513544185831195e-01
1.578125000000000000e+00,3.995302566536634847e-01
1.593750000000000000e+00,2.791783553452371613e-01
1.609375000000000000e+00,1.238231042706109536e-01
1.625000000000000000e+00,-1.648412841124582279e-02
1.640625000000000000e+00,-3.945764275232485629e-02
1.656250000000000000e+00,-9.203124785384084183e-02
1.671875000000000000e+00,-1.770760445946889250e-01
1.687500000000000000e+00,-2.504256935003920104e-01
1.703125000000000000e+00,-3.630881498550560527e-01
1.718750000000000000e+00,-4.612195454463288713e-01
1.734375000000000000e+00,-5.501789408823860583e-01
1.750000000000000000e+00,-6.381111125123244410e-01
1.765625000000000000e+00,-6.098557267665862813e-01
1.781250000000000000e+00,-6.128663412331689653e-01
1.796875000000000000e+00,-6.473073687923446284e-01
1.812500000000000000e+00,-6.722633142800447104e-01
1.828125000000000000e+00,-7.317898433261686986e-01
1.843750000000000000e+00,-7.800539907449236532e-01
1.859375000000000000e+00,-8.196915133158860778e-01
1.875000000000000000e+00,-8.600506939585782495e-01
1.890625000000000000e+00,-9.414939739204772895e-01
1.906250000000000000e+00,-1.009142714128139717e+00
1.921875000000000000e+00,-1.066691284733494394e+00
1.937500000000000000e+00,-1.124657758609200364e+00
1.953125000000000000e+00,-1.176505420516514189e+00
1.968750000000000000e+00,-1.227955239278471833e+00
1.984375000000000000e+00,-1.281816944598433761e+00
2.000000000000000000e+00,-1.332987520749886912e+00
2.015625000000000000e+00,-1.004647424223382490e+00
2.031250000000000000e+00,-7.874813705257186491e-01
2.046875000000000000e+00,-6.696296888880066689e-01
2.062500000000000000e+00,-5.304957196996157309e-01
2.078125000000000000e+00,-4.841121356315742363e-01
2.093750000000000000e+00,-4.154119958879686214e-01
2.109375000000000000e+00,-3.206435122622033340e-01
2.125000000000000000e+00,-2.362795780381495847e-01
2.140625000000000000e+00,-2.425666370153536089e-01
2.156250000000000000e+00,-2.250635955624785689e-01
2.171875000000000000e+00,-1.828145938407012561e-01
2.187500000000000000e+00,-1.486134897824925860e-01
2.203125000000000000e+00,-8.609348878177486286e-02
2.218750000000000000e+00,-3.332656319755171459e-02
2.234375000000000000e+00,1.256894528767141597e-02
2.250000000000000000e+00,5.849027287293624006e-02
2.265625000000000000e+00,1.166121533785144902e-02
2.281250000000000000e+00,-9.278349848062444893e-03
2.296875000000000000e+00,-5.471954765074098920e-03
2.312500000000000000e+00,-8.239912591139422413e-03
2.328125000000000000e+00,1.451509815753176426e-02
2.343750000000000000e+00,2.976758655005760923e-02
2.359375000000000000e+00,3.835050731238016930e-02
2.375000000000000000e+00,4.833704113825630644e-02
2.390625000000000000e+00,8.664247190664145504e-02
2.406250000000000000e+00,1.161229967056237045e-01
2.421875000000000000e+00,1.383885785669794199e-01
2.437500000000000000e+00,1.616749793522202772e-01
2.453125000000000000e+00,1.792199819543495443e-01
2.468750000000000000e+00,1.975839540115672255e-01
