x,a,b,c,d,e
-9.982042908668518066e-01,-9.982042908668518066e-01,-9.381164908409118652e-01,-9.250391721725463867e-01,-9.117497801780700684e-01,-8.030315041542053223e-01
-9.932007789611816406e-01,-9.932007789611816406e-01,-9.363769292831420898e-01,-9.239564538002014160e-01,-9.103293418884277344e-01,-7.992190718650817871e-01
-9.881972074508666992e-01,-9.881972074508666992e-01,-9.346353411674499512e-01,-9.228699803352355957e-01,-9.088690280914306641e-01,-7.953276634216308594e-01
-9.831936955451965332e-01,-9.831936955451965332e-01,-9.328914284706115723e-01,-9.217790961265563965e-01,-9.073662161827087402e-01,-7.913557291030883789e-01
-9.781901836395263672e-01,-9.781901836395263672e-01,-9.311451911926269531e-01,-9.206830263137817383e-01,-9.058178663253784180e-01,-7.873018980026245117e-01
-9.731866121292114258e-01,-9.731866121292114258e-01,-9.293964505195617676e-01,-9.195806384086608887e-01,-9.042209386825561523e-01,-7.831647992134094238e-01
-9.681831002235412598e-01,-9.681831002235412598e-01,-9.276449680328369141e-01,-9.184709191322326660e-01,-9.025720357894897461e-01,-7.789430022239685059e-01
-9.631795883178710938e-01,-9.631795883178710938e-01,-9.258906841278076172e-01,-9.173523187637329102e-01,-9.008678197860717773e-01,-7.746353149414062500e-01
-9.581760764122009277e-01,-9.581760764122009277e-01,-9.241333007812500000e-01,-9.162231683731079102e-01,-8.991044759750366211e-01,-7.702403664588928223e-01
-9.531725049018859863e-01,-9.531725049018859863e-01,-9.223727583885192871e-01,-9.150813817977905273e-01,-8.972781300544738770e-01,-7.657570838928222656e-01
-9.481689929962158203e-01,-9.481689929962158203e-01,-9.206087589263916016e-01,-9.139243364334106445e-01,-8.953846096992492676e-01,-7.611843347549438477e-01
-9.431654810905456543e-01,-9.431654810905456543e-01,-9.188411235809326172e-01,-9.127490520477294922e-01,-8.934196829795837402e-01,-7.565211653709411621e-01
-9.381619095802307129e-01,-9.381619095802307129e-01,-9.170696139335632324e-01,-9.115516543388366699e-01,-8.913787603378295898e-01,-7.517668008804321289e-01
-9.331583976745605469e-01,-9.331583976745605469e-01,-9.152939319610595703e-01,-9.103276729583740234e-01,-8.892571926116943359e-01,-7.469199895858764648e-01
-9.281548857688903809e-01,-9.281548857688903809e-01,-9.135136604309082031e-01,-9.090714454650878906e-01,-8.870499730110168457e-01,-7.419802546501159668e-01
-9.231513142585754395e-01,-9.231513142585754395e-01,-9.117283821105957031e-01,-9.077762365341186523e-01,-8.847520947456359863e-01,-7.369472980499267578e-01
