x,a,b,c,d,e
-4.528938233852386475e-01,-4.528938233852386475e-01,-4.297247529029846191e-01,-4.234991669654846191e-01,-3.209627866744995117e-01,-2.189316302537918091e-01
-4.506236910820007324e-01,-4.506236910820007324e-01,-4.286564290523529053e-01,-4.221873283386230469e-01,-3.183907866477966309e-01,-2.177965790033340454e-01
-4.483535289764404297e-01,-4.483535289764404297e-01,-4.275872409343719482e-01,-4.208594858646392822e-01,-3.158203363418579102e-01,-2.166620194911956787e-01
-4.460833966732025146e-01,-4.460833966732025146e-01,-4.265170395374298096e-01,-4.195148944854736328e-01,-3.132523000240325928e-01,-2.155281156301498413e-01
-4.438132345676422119e-01,-4.438132345676422119e-01,-4.254456162452697754e-01,-4.181526601314544678e-01,-3.106873035430908203e-01,-2.143949270248413086e-01
-4.415431022644042969e-01,-4.415431022644042969e-01,-4.243728518486022949e-01,-4.167718887329101562e-01,-3.081262111663818359e-01,-2.132625132799148560e-01
-4.392729699611663818e-01,-4.392729699611663818e-01,-4.232984781265258789e-01,-4.153716564178466797e-01,-3.055697679519653320e-01,-2.121304571628570557e-01
-4.370028078556060791e-01,-4.370028078556060791e-01,-4.222221970558166504e-01,-4.139510393142700195e-01,-3.030186295509338379e-01,-2.109992355108261108e-01
-4.347326755523681641e-01,-4.347326755523681641e-01,-4.211437404155731201e-01,-4.125090837478637695e-01,-3.004736602306365967e-01,-2.098686099052429199e-01
-4.324625134468078613e-01,-4.324625134468078613e-01,-4.200626611709594727e-01,-4.110447168350219727e-01,-2.979354858398437500e-01,-2.087385207414627075e-01
-4.301923811435699463e-01,-4.301923811435699463e-01,-4.189785420894622803e-01,-4.095569550991058350e-01,-2.954048812389373779e-01,-2.076091319322586060e-01
-4.279222488403320312e-01,-4.279222488403320312e-01,-4.178908169269561768e-01,-4.080447554588317871e-01,-2.928823828697204590e-01,-2.064803689718246460e-01
-4.256520867347717285e-01,-4.256520867347717285e-01,-4.167988002300262451e-01,-4.065069854259490967e-01,-2.903687655925750732e-01,-2.053520679473876953e-01
-4.233819544315338135e-01,-4.233819544315338135e-01,-4.157017469406127930e-01,-4.049426019191741943e-01,-2.878645658493041992e-01,-2.042246013879776001e-01
-4.211117923259735107e-01,-4.211117923259735107e-01,-4.145987033843994141e-01,-4.033504128456115723e-01,-2.853704690933227539e-01,-2.030975371599197388e-01
-4.188416600227355957e-01,-4.188416600227355957e-01,-4.134885370731353760e-01,-4.017293751239776611e-01,-2.828871905803680420e-01,-2.019711881875991821e-01
-4.165714979171752930e-01,-4.165714979171752930e-01,-4.123699069023132324e-01,-4.000782668590545654e-01,-2.804149985313415527e-01,-2.008452862501144409e-01
-4.143013656139373779e-01,-4.143013656139373779e-01,-4.112412631511688232e-01,-3.983960449695587158e-01,-2.779546380043029785e-01,-1.997200399637222290e-01
-4.120312333106994629e-01,-4.120312333106994629e-01,-4.101006686687469482e-01,-3.966814875602722168e-01,-2.755066752433776855e-01,-1.985954791307449341e-01
-4.097610712051391602e-01,-4.097610712051391602e-01,-4.089458584785461426e-01,-3.949334919452667236e-01,-2.730714082717895508e-01,-1.974713355302810669e-01
-4.074909389019012451e-01,-4.074909389019012451e-01,-4.077741503715515137e-01,-3.931509852409362793e-01,-2.706495523452758789e-01,-1.963478922843933105e-01
-4.052207767963409424e-01,-4.052207767963409424e-01,-4.065823554992675781e-01,-3.913328051567077637e-01,-2.682413756847381592e-01,-1.952248960733413696e-01
-4.029506444931030273e-01,-4.029506444931030273e-01,-4.053667187690734863e-01,-3.894780278205871582e-01,-2.658472657203674316e-01,-1.941025108098983765e-01
-4.006805121898651123e-01,-4.006805121898651123e-01,-4.041226804256439209e-01,-3.875855207443237305e-01,-2.634678184986114502e-01,-1.929805576801300049e-01
-3.984103500843048096e-01,-3.984103500843048096e-01,-4.028449654579162598e-01,-3.856543600559234619e-01,-2.611032128334045410e-01,-1.918593347072601318e-01
-3.961402177810668945e-01,-3.961402177810668945e-01,-4.015274345874786377e-01,-3.836836814880371094e-01,-2.587538361549377441e-01,-1.907384991645812988e-01
-3.938700556755065918e-01,-3.938700556755065918e-01,-4.001627564430236816e-01,-3.816726505756378174e-01,-2.564199566841125488e-01,-1.896182894706726074e-01
-3.915999233722686768e-01,-3.915999233722686768e-01,-3.987425863742828369e-01,-3.796205222606658936e-01,-2.541019916534423828e-01,-1.884984523057937622e-01
-3.893297910690307617e-01,-3.893297910690307617e-01,-3.972571790218353271e-01,-3.775266706943511963e-01,-2.518001496791839600e-01,-1.873794794082641602e-01
-3.870596289634704590e-01,-3.870596289634704590e-01,-3.956954777240753174e-01,-3.753904998302459717e-01,-2.495144009590148926e-01,-1.862608343362808228e-01
-3.847894966602325439e-01,-3.847894966602325439e-01,-3.940451145172119141e-01,-3.732116818428039551e-01,-2.472453862428665161e-01,-1.851425766944885254e-01
-3.825193345546722412e-01,-3.825193345546722412e-01,-3.922922611236572266e-01,-3.709898293018341064e-01,-2.449928820133209229e-01,-1.840250045061111450e-01
-3.802492022514343262e-01,-3.802492022514343262e-01,-3.904220461845397949e-01,-3.687248229980468750e-01,-2.427573353052139282e-01,-1.829078942537307739e-01
-3.779790699481964111e-01,-3.779790699481964111e-01,-3.884186148643493652e-01,-3.664166331291198730e-01,-2.405388057231903076e-01,-1.817913353443145752e-01
-3.757089078426361084e-01,-3.757089078426361084e-01,-3.862658441066741943e-01,-3.640653491020202637e-01,-2.383372634649276733e-01,-1.806751340627670288e-01
-3.734387755393981934e-01,-3.734387755393981934e-01,-3.839481472969055176e-01,-3.616713285446166992e-01,-2.361529022455215454e-01,-1.795595586299896240e-01
-3.711686134338378906e-01,-3.711686134338378906e-01,-3.814513385295867920e-01,-3.592349886894226074e-01,-2.339858412742614746e-01,-1.784442961215972900e-01
-3.688984811305999756e-01,-3.688984811305999756e-01,-3.787642419338226318e-01,-3.567569851875305176e-01,-2.318360507488250732e-01,-1.773296296596527100e-01
-3.666283488273620605e-01,-3.666283488273620605e-01,-3.758799433708190918e-01,-3.542380630970001221e-01,-2.297035306692123413e-01,-1.762155592441558838e-01
-3.643581867218017578e-01,-3.643581867218017578e-01,-3.727975487709045410e-01,-3.516791462898254395e-01,-2.275881767272949219e-01,-1.751018315553665161e-01
-3.620880544185638428e-01,-3.620880544185638428e-01,-3.695237338542938232e-01,-3.490814566612243652e-01,-2.254902869462966919e-01,-1.739885807037353516e-01
-3.598178923130035400e-01,-3.598178923130035400e-01,-3.660736978054046631e-01,-3.464461565017700195e-01,-2.234095633029937744e-01,-1.728757917881011963e-01
-3.575477600097656250e-01,-3.575477600097656250e-01,-3.624717593193054199e-01,-3.437747955322265625e-01,-2.213460505008697510e-01,-1.717634499073028564e-01
-3.552776277065277100e-01,-3.552776277065277100e-01,-3.587506413459777832e-01,-3.410688936710357666e-01,-2.192996591329574585e-01,-1.706516891717910767e-01
-3.530074656009674072e-01,-3.530074656009674072e-01,-3.549501001834869385e-01,-3.383301198482513428e-01,-2.172702252864837646e-01,-1.695402413606643677e-01
-3.507373332977294922e-01,-3.507373332977294922e-01,-3.511144816875457764e-01,-3.355603516101837158e-01,-2.152577638626098633e-01,-1.684293448925018311e-01
-3.484671711921691895e-01,-3.484671711921691895e-01,-3.472893238067626953e-01,-3.327614963054656982e-01,-2.132621109485626221e-01,-1.673187166452407837e-01
-3.461970388889312744e-01,-3.461970388889312744e-01,-3.435184359550476074e-01,-3.299355804920196533e-01,-2.112830728292465210e-01,-1.662087291479110718e-01
-3.439269065856933594e-01,-3.439269065856933594e-01,-3.398404419422149658e-01,-3.270846903324127197e-01,-2.093205600976943970e-01,-1.650990694761276245e-01
-3.416567444801330566e-01,-3.416567444801330566e-01,-3.362866640090942383e-01,-3.242109119892120361e-01,-2.073745280504226685e-01,-1.639898568391799927e-01
-3.393866121768951416e-01,-3.393866121768951416e-01,-3.328798413276672363e-01,-3.213164806365966797e-01,-2.054446190595626831e-01,-1.628810912370681763e-01
-3.371164500713348389e-01,-3.371164500713348389e-01,-3.296335935592651367e-01,-3.184034824371337891e-01,-2.035308927297592163e-01,-1.617726981639862061e-01
-3.348463177680969238e-01,-3.348463177680969238e-01,-3.265531659126281738e-01,-3.154741525650024414e-01,-2.016329169273376465e-01,-1.606647968292236328e-01
-3.325761556625366211e-01,-3.325761556625366211e-01,-3.236365020275115967e-01,-3.125305473804473877e-01,-1.997506171464920044e-01,-1.595572829246520996e-01
-3.303060233592987061e-01,-3.303060233592987061e-01,-3.208758831024169922e-01,-3.095748126506805420e-01,-1.978838741779327393e-01,-1.584501266479492188e-01
-3.280358910560607910e-01,-3.280358910560607910e-01,-3.182594180107116699e-01,-3.066089749336242676e-01,-1.960323750972747803e-01,-1.573433876037597656e-01
-3.257657289505004883e-01,-3.257657289505004883e-01,-3.157725930213928223e-01,-3.036349117755889893e-01,-1.941958814859390259e-01,-1.562371551990509033e-01
-3.234955966472625732e-01,-3.234955966472625732e-01,-3.133996725082397461e-01,-3.006545901298522949e-01,-1.923742443323135376e-01,-1.551312059164047241e-01
-3.212254345417022705e-01,-3.212254345417022705e-01,-3.111244440078735352e-01,-2.976696491241455078e-01,-1.905673593282699585e-01,-1.540256887674331665e-01
-3.189553022384643555e-01,-3.189553022384643555e-01,-3.089312613010406494e-01,-2.946818470954895020e-01,-1.887747198343276978e-01,-1.529206037521362305e-01
-3.166851699352264404e-01,-3.166851699352264404e-01,-3.068052530288696289e-01,-2.916926741600036621e-01,-1.869963556528091431e-01,-1.518159210681915283e-01
-3.144150078296661377e-01,-3.144150078296661377e-01,-3.047327697277069092e-01,-2.887035012245178223e-01,-1.852318048477172852e-01,-1.507115364074707031e-01
-3.121448755264282227e-01,-3.121448755264282227e-01,-3.027015924453735352e-01,-2.857157289981842041e-01,-1.834810674190521240e-01,-1.496075689792633057e-01
-3.098747134208679199e-01,-3.098747134208679199e-01,-3.007006645202636719e-01,-2.827304303646087646e-01,-1.817437112331390381e-01,-1.485038846731185913e-01
-3.076045811176300049e-01,-3.076045811176300049e-01,-2.987204790115356445e-01,-2.797487676143646240e-01,-1.800196617841720581e-01,-1.474005877971649170e-01
-3.053344488143920898e-01,-3.053344488143920898e-01,-2.967526018619537354e-01,-2.767716348171234131e-01,-1.783085167407989502e-01,-1.462977826595306396e-01
-3.030642867088317871e-01,-3.030642867088317871e-01,-2.947897911071777344e-01,-2.737998962402343750e-01,-1.766102015972137451e-01,-1.451952755451202393e-01
-3.007941544055938721e-01,-3.007941544055938721e-01,-2.928258478641510010e-01,-2.708343267440795898e-01,-1.749242991209030151e-01,-1.440932005643844604e-01
-2.985239923000335693e-01,-2.985239923000335693e-01,-2.908553779125213623e-01,-2.678755223751068115e-01,-1.732506603002548218e-01,-1.429913491010665894e-01
-2.962538599967956543e-01,-2.962538599967956543e-01,-2.888739109039306641e-01,-2.649241089820861816e-01,-1.715891808271408081e-01,-1.418898701667785645e-01
-2.939837276935577393e-01,-2.939837276935577393e-01,-2.868776023387908936e-01,-2.619806230068206787e-01,-1.699393689632415771e-01,-1.407888084650039673e-01
-2.917135655879974365e-01,-2.917135655879974365e-01,-2.848631441593170166e-01,-2.590454518795013428e-01,-1.683010607957839966e-01,-1.396880447864532471e-01
-2.894434332847595215e-01,-2.894434332847595215e-01,-2.828279137611389160e-01,-2.561190128326416016e-01,-1.666741669178009033e-01,-1.385876238346099854e-01
-2.871732711791992188e-01,-2.871732711791992188e-01,-2.807696163654327393e-01,-2.532016038894653320e-01,-1.650582700967788696e-01,-1.374875456094741821e-01
-2.849031388759613037e-01,-2.849031388759613037e-01,-2.786864936351776123e-01,-2.502936720848083496e-01,-1.634531915187835693e-01,-1.363878548145294189e-01
-2.826330065727233887e-01,-2.826330065727233887e-01,-2.765770852565765381e-01,-2.473954260349273682e-01,-1.618588268756866455e-01,-1.352884620428085327e-01
-2.803628444671630859e-01,-2.803628444671630859e-01,-2.744403183460235596e-01,-2.445071041584014893e-01,-1.602747142314910889e-01,-1.341893523931503296e-01
-2.780927121639251709e-01,-2.780927121639251709e-01,-2.722754776477813721e-01,-2.416290789842605591e-01,-1.587008833885192871e-01,-1.330905854701995850e-01
-2.758225500583648682e-01,-2.758225500583648682e-01,-2.700820565223693848e-01,-2.387615144252777100e-01,-1.571368575096130371e-01,-1.319921463727951050e-01
-2.735524177551269531e-01,-2.735524177551269531e-01,-2.678599655628204346e-01,-2.359047830104827881e-01,-1.555825769901275635e-01,-1.308939903974533081e-01
-2.712822556495666504e-01,-2.712822556495666504e-01,-2.656092345714569092e-01,-2.330590486526489258e-01,-1.540377140045166016e-01,-1.297962367534637451e-01
-2.690121233463287354e-01,-2.690121233463287354e-01,-2.633302807807922363e-01,-2.302246838808059692e-01,-1.525022238492965698e-01,-1.286987215280532837e-01
-2.667419910430908203e-01,-2.667419910430908203e-01,-2.610237598419189453e-01,-2.274019718170166016e-01,-1.509757339954376221e-01,-1.276014894247055054e-01
-2.644718289375305176e-01,-2.644718289375305176e-01,-2.586904764175415039e-01,-2.245911806821823120e-01,-1.494580507278442383e-01,-1.265045553445816040e-01
-2.622016966342926025e-01,-2.622016966342926025e-01,-2.563315629959106445e-01,-2.217926979064941406e-01,-1.479490399360656738e-01,-1.254080086946487427e-01
-2.599315345287322998e-01,-2.599315345287322998e-01,-2.539482712745666504e-01,-2.190067917108535767e-01,-1.464485228061676025e-01,-1.243117004632949829e-01
-2.576614022254943848e-01,-2.576614022254943848e-01,-2.515422105789184570e-01,-2.162339091300964355e-01,-1.449562013149261475e-01,-1.232157051563262939e-01
-2.553912699222564697e-01,-2.553912699222564697e-01,-2.491149455308914185e-01,-2.134743630886077881e-01,-1.434718668460845947e-01,-1.221199631690979004e-01
-2.531211078166961670e-01,-2.531211078166961670e-01,-2.466683238744735718e-01,-2.107285410165786743e-01,-1.419954597949981689e-01,-1.210245788097381592e-01
-2.508509755134582520e-01,-2.508509755134582520e-01,-2.442043572664260864e-01,-2.079968452453613281e-01,-1.405266225337982178e-01,-1.199293881654739380e-01
-2.485808283090591431e-01,-2.485808283090591431e-01,-2.417250126600265503e-01,-2.052796781063079834e-01,-1.390653550624847412e-01,-1.188345253467559814e-01
