x,a,b,c,d,e
-5.500000119209289551e-01,1.779991722106933594e+01,9.216786384582519531e+00,3.534172296524047852e+00,8.651986122131347656e-01,3.878183960914611816e-01
-5.472431182861328125e-01,1.573856449127197266e+01,8.104649543762207031e+00,3.059302568435668945e+00,7.168020009994506836e-01,3.456216454505920410e-01
-5.444862246513366699e-01,1.379395580291748047e+01,7.054765224456787109e+00,2.610000133514404297e+00,5.761303901672363281e-01,3.053437173366546631e-01
-5.417293310165405273e-01,1.196604919433593750e+01,6.067010402679443359e+00,2.186205863952636719e+00,4.431771337985992432e-01,2.669736742973327637e-01
-5.389724373817443848e-01,1.025477504730224609e+01,5.141235351562500000e+00,1.787854313850402832e+00,3.179340660572052002e-01,2.304988801479339600e-01
-5.362155437469482422e-01,8.660039901733398438e+00,4.277260780334472656e+00,1.414877772331237793e+00,2.003927826881408691e-01,1.959068030118942261e-01
-5.334586501121520996e-01,7.181714057922363281e+00,3.474874258041381836e+00,1.067203283309936523e+00,9.054374694824218750e-02,1.631835252046585083e-01
-5.307017564773559570e-01,5.819608688354492188e+00,2.733820438385009766e+00,7.447530031204223633e-01,-1.162368059158325195e-02,1.323139071464538574e-01
-5.279448628425598145e-01,4.573466300964355469e+00,2.053798675537109375e+00,4.474447965621948242e-01,-1.061215996742248535e-01,1.032813712954521179e-01
-5.251879692077636719e-01,3.442923545837402344e+00,1.434449911117553711e+00,1.751910448074340820e-01,-1.929637789726257324e-01,7.606906443834304810e-02
-5.224310755729675293e-01,2.427471637725830078e+00,8.753501176834106445e-01,-7.209998369216918945e-02,-2.721655368804931641e-01,5.065790563821792603e-02
-5.196741819381713867e-01,1.526407957077026367e+00,3.760013580322265625e-01,-2.945258021354675293e-01,-3.437452614307403564e-01,2.702776342630386353e-02
-5.169172883033752441e-01,7.387548685073852539e-01,-6.418228149414062500e-02,-4.921887516975402832e-01,-4.077232480049133301e-01,5.156818777322769165e-03
-5.141603946685791016e-01,6.317090988159179688e-02,-4.458830356597900391e-01,-6.651961803436279297e-01,-4.641237258911132812e-01,-1.497834548354148865e-02
-5.114035010337829590e-01,-5.021722912788391113e-01,-7.698904275894165039e-01,-8.136606216430664062e-01,-5.129749178886413574e-01,-3.340227156877517700e-02
-5.086466073989868164e-01,-9.597325325012207031e-01,-1.037110328674316406e+00,-9.377005100250244141e-01,-5.543100833892822266e-01,-5.014278739690780640e-02
-5.058897137641906738e-01,-1.312756776809692383e+00,-1.248570322990417480e+00,-1.037439823150634766e+00,-5.881680250167846680e-01,-6.522851437330245972e-02
-5.031328201293945312e-01,-1.565430045127868652e+00,-1.405419468879699707e+00,-1.113008260726928711e+00,-6.145950555801391602e-01,-7.869098335504531860e-02
-5.003759264945983887e-01,-1.722969651222229004e+00,-1.508920311927795410e+00,-1.164544582366943359e+00,-6.336467862129211426e-01,-9.056261181831359863e-02
-4.976190626621246338e-01,-1.791593313217163086e+00,-1.560429930686950684e+00,-1.192197203636169434e+00,-6.453884840011596680e-01,-1.008803024888038635e-01
-4.948621690273284912e-01,-1.778278470039367676e+00,-1.561369299888610840e+00,-1.196128964424133301e+00,-6.498997211456298828e-01,-1.096822693943977356e-01
-4.921052753925323486e-01,-1.690231680870056152e+00,-1.513174772262573242e+00,-1.176523923873901367e+00,-6.472749114036560059e-01,-1.170095875859260559e-01
-4.893483817577362061e-01,-1.534091949462890625e+00,-1.417242050170898438e+00,-1.133598327636718750e+00,-6.376287937164306641e-01,-1.229053139686584473e-01
-4.865914881229400635e-01,-1.314979672431945801e+00,-1.274867653846740723e+00,-1.067620158195495605e+00,-6.210989952087402344e-01,-1.274164319038391113e-01
-4.838345944881439209e-01,-1.035659551620483398e+00,-1.087205290794372559e+00,-9.789394736289978027e-01,-5.978528857231140137e-01,-1.305933892726898193e-01
-4.810777008533477783e-01,-6.961314082145690918e-01,-8.552803397178649902e-01,-8.680352568626403809e-01,-5.680926442146301270e-01,-1.324882656335830688e-01
-4.783208072185516357e-01,-2.939381897449493408e-01,-5.801398754119873047e-01,-7.355942130088806152e-01,-5.320619940757751465e-01,-1.331576555967330933e-01
-4.755639135837554932e-01,1.744719743728637695e-01,-2.633109092712402344e-01,-5.826327204704284668e-01,-4.900575876235961914e-01,-1.326608806848526001e-01
-4.728070199489593506e-01,7.103012204170227051e-01,9.207502007484436035e-02,-4.106835722923278809e-01,-4.424368441104888916e-01,-1.310606598854064941e-01
-4.700501263141632080e-01,1.302938580513000488e+00,4.787179231643676758e-01,-2.220792323350906372e-01,-3.896289765834808350e-01,-1.284226179122924805e-01
-4.672932326793670654e-01,1.902868032455444336e+00,8.798977732658386230e-01,-2.035325206816196442e-02,-3.321501016616821289e-01,-1.248168125748634338e-01
-4.645363390445709229e-01,2.370753288269042969e+00,1.261094570159912109e+00,1.892459541559219360e-01,-2.706154286861419678e-01,-1.203149855136871338e-01
-4.617794752120971680e-01,2.519766330718994141e+00,1.565436840057373047e+00,3.992192149162292480e-01,-2.057511657476425171e-01,-1.149940639734268188e-01
-4.590225815773010254e-01,2.365095138549804688e+00,1.734489321708679199e+00,5.995699167251586914e-01,-1.384046524763107300e-01,-1.089312508702278137e-01
-4.562656879425048828e-01,2.090991973876953125e+00,1.755929231643676758e+00,7.783476114273071289e-01,-6.955488771200180054e-02,-1.022092923521995544e-01
-4.535087943077087402e-01,1.815952777862548828e+00,1.674756884574890137e+00,9.236005544662475586e-01,-3.085761563852429390e-04,-9.491083025932312012e-02
